# II 3.47059
# samples 17
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM422.xml
# vertex;sample;cycle;fu
Sum10;0;3;0
Constant10;0;15;0
Constant11;0;15;0
X;0;6;0
Constant;0;12;0
Constant1;0;0;0
Constant12;0;4;0
Constant13;0;4;0
Constant14;0;13;0
Constant15;0;2;0
Constant16;0;3;0
Constant17;0;3;0
Constant18;0;4;0
Constant19;0;12;0
Constant2;0;9;0
Constant20;0;16;0
Constant21;0;1;0
Constant22;0;3;0
Constant23;0;15;0
Constant24;0;15;0
Constant25;0;4;0
Constant29;0;3;0
Constant3;0;7;0
Constant32;0;7;0
Constant33;0;7;0
Constant34;0;18;0
Constant4;0;3;0
Constant5;0;30;0
Constant6;0;18;0
Constant7;0;9;0
Constant8;0;12;0
Constant9;0;2;0
Product;0;19;0
Product1;0;59;0
Product10;0;41;0
Product11;0;71;0
Product12;0;84;0
Product13;0;183;0
Product14;0;81;0
Product15;0;53;0
Product16;0;98;0
Product17;0;20;0
Product18;0;48;0
Product19;0;54;0
Product2;0;13;0
Product20;0;69;0
Product21;0;85;0
Product22;0;61;0
Product23;0;36;0
Product24;0;305;1
Product25;0;28;0
Product29;0;47;0
Product3;0;14;0
Product32;0;106;1
Product33;0;46;0
Product34;0;71;1
Product4;0;23;0
Product5;0;84;1
Product6;0;52;0
Product7;0;25;2
Product8;0;35;0
Product9;0;72;1
Sum25;0;21;0
Sum11;0;9;0
Sum12;0;33;0
Sum13;0;36;0
Sum14;0;30;0
Sum15;0;14;0
Sum16;0;36;1
Sum17;0;45;0
Sum18;0;19;0
Sum19;0;36;2
Sum2;0;43;0
Sum20;0;18;0
Sum21;0;58;0
Sum22;0;32;0
Sum23;0;31;0
Sum24;0;38;0
Sum1Tree4;0;110;0
Sum26;0;15;0
Sum27;0;49;0
Sum28;0;36;3
Sum29;0;18;1
Sum3;0;34;0
Sum30;0;16;0
