# II 5.36364
# samples 11
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM263.xml
# vertex;sample;cycle;fu
Sum10;0;23;0
Constant10;0;7;0
Constant11;0;1;0
X;0;10;0
Constant;0;1;0
Constant1;0;2;0
Constant12;0;1;0
Constant13;0;4;0
Constant14;0;2;0
Constant15;0;8;0
Constant16;0;17;0
Constant17;0;4;0
Constant18;0;8;0
Constant19;0;10;0
Constant2;0;0;0
Constant20;0;7;0
Constant21;0;6;0
Constant22;0;3;0
Constant23;0;4;0
Constant24;0;42;0
Constant25;0;6;0
Constant29;0;2;0
Constant3;0;8;0
Constant32;0;3;0
Constant33;0;4;0
Constant34;0;1;0
Constant4;0;1;0
Constant5;0;0;0
Constant6;0;5;0
Constant7;0;7;0
Constant8;0;0;0
Constant9;0;8;0
Product;0;18;0
Product1;0;14;0
Product10;0;77;1
Product11;0;31;0
Product12;0;48;0
Product13;0;85;0
Product14;0;43;0
Product15;0;101;0
Product16;0;91;0
Product17;0;27;0
Product18;0;59;0
Product19;0;87;0
Product2;0;23;0
Product20;0;62;0
Product21;0;64;0
Product22;0;62;1
Product23;0;27;1
Product24;0;78;0
Product25;0;77;2
Product29;0;175;0
Product3;0;28;1
Product32;0;99;0
Product33;0;120;0
Product34;0;134;0
Product4;0;33;0
Product5;0;38;0
Product6;0;43;1
Product7;0;48;1
Product8;0;33;1
Product9;0;42;1
Sum25;0;3;0
Sum11;0;28;0
Sum12;0;16;0
Sum13;0;7;0
Sum14;0;5;0
Sum15;0;40;0
Sum16;0;29;0
Sum17;0;49;0
Sum18;0;20;0
Sum19;0;15;0
Sum2;0;11;0
Sum20;0;38;0
Sum21;0;39;0
Sum22;0;47;0
Sum23;0;34;0
Sum24;0;45;0
Sum1Tree4;0;42;0
Sum26;0;19;0
Sum27;0;50;0
Sum28;0;34;1
Sum29;0;37;0
Sum3;0;8;0
Sum30;0;48;0
Sum31;0;114;0
Sum4;0;17;0
Sum5;0;43;0
Sum6;0;2;0
Sum7;0;13;0
Sum8;0;8;1
Sum9;0;2;1
Y;0;689;0
Sum1Tree0;0;22;0
Sum1Tree1;0;27;0
Sum1Tree2;0;32;0
Sum1Tree3;0;37;1
Sum1Tree28;0;629;1
Sum1Tree5;0;47;1
Sum1Tree6;0;52;0
Sum1Tree7;0;84;0
Sum1Tree8;0;92;0
Sum1Tree9;0;110;0
Sum1Tree10;0;121;1
Sum1Tree11;0;136;0
Sum1Tree12;0;141;1
Sum1Tree13;0;146;1
Sum1Tree14;0;151;1
Sum1Tree15;0;156;1
Sum1Tree16;0;173;1
Sum1Tree17;0;187;0
Sum1Tree18;0;223;0
Sum1Tree19;0;231;0
Sum1Tree20;0;237;0
Sum1Tree21;0;242;0
Sum1Tree22;0;260;0
Sum1Tree23;0;275;2
Sum1Tree24;0;304;0
Sum1Tree25;0;318;2
Sum1Tree26;0;324;1
Sum1Tree27;0;351;0
Sum10;1;13;1
Constant10;1;8;0
Constant11;1;2;0
X;1;0;0
Constant;1;4;0
Constant1;1;7;0
Constant12;1;4;0
Constant13;1;0;0
Constant14;1;14;0
Constant15;1;7;0
Constant16;1;0;0
Constant17;1;9;0
Constant18;1;5;0
Constant19;1;9;0
Constant2;1;7;0
Constant20;1;6;0
Constant21;1;4;0
Constant22;1;8;0
Constant23;1;0;0
Constant24;1;7;0
Constant25;1;36;0
Constant29;1;1;0
Constant3;1;3;0
Constant32;1;4;0
Constant33;1;0;0
Constant34;1;16;0
Constant4;1;8;0
Constant5;1;1;0
Constant6;1;2;0
Constant7;1;9;0
Constant8;1;1;0
Constant9;1;10;0
Product;1;8;0
Product1;1;67;1
Product10;1;53;0
Product11;1;30;0
Product12;1;24;0
Product13;1;68;0
Product14;1;77;3
Product15;1;188;0
Product16;1;214;0
Product17;1;83;1
Product18;1;72;0
Product19;1;78;1
Product2;1;13;1
Product20;1;70;1
Product21;1;57;1
Product22;1;53;1
Product23;1;78;2
Product24;1;58;0
Product25;1;78;3
Product29;1;264;2
Product3;1;18;4
Product32;1;75;1
Product33;1;50;0
Product34;1;61;1
Product4;1;82;1
Product5;1;28;3
Product6;1;33;2
Product7;1;38;1
Product8;1;9;1
Product9;1;46;0
Sum25;1;34;2
Sum11;1;3;2
Sum12;1;18;1
Sum13;1;28;2
Sum14;1;0;0
Sum15;1;14;0
Sum16;1;3;3
Sum17;1;31;0
Sum18;1;7;1
Sum19;1;45;1
Sum2;1;35;0
Sum20;1;30;0
Sum21;1;16;1
Sum22;1;56;1
Sum23;1;49;1
Sum24;1;24;1
Sum1Tree4;1;91;1
Sum26;1;33;2
Sum27;1;39;3
Sum28;1;31;1
Sum29;1;53;0
Sum3;1;40;1
Sum30;1;55;2
Sum31;1;187;1
Sum4;1;3;4
Sum5;1;0;1
Sum6;1;10;2
Sum7;1;3;5
Sum8;1;62;6
Sum9;1;8;2
Y;1;627;0
Sum1Tree0;1;71;0
Sum1Tree1;1;76;1
Sum1Tree2;1;81;1
Sum1Tree3;1;86;1
Sum1Tree28;1;567;0
Sum1Tree5;1;96;2
Sum1Tree6;1;101;1
Sum1Tree7;1;106;2
Sum1Tree8;1;111;1
Sum1Tree9;1;116;0
Sum1Tree10;1;121;7
