# II 4.28571
# samples 7
# modulo 30
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM326.xml
# vertex;sample;cycle;fu
Sum10;0;0;0
Constant10;0;0;0
Constant11;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;0;0
Constant13;0;0;0
Constant14;0;0;0
Constant15;0;0;0
Constant16;0;0;0
Constant17;0;0;0
Constant18;0;0;0
Constant19;0;0;0
Constant2;0;0;0
Constant20;0;0;0
Constant21;0;0;0
Constant22;0;0;0
Constant23;0;0;0
Constant24;0;0;0
Constant25;0;0;0
Constant29;0;0;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;0;0
Constant34;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Constant7;0;0;0
Constant8;0;0;0
Constant9;0;0;0
Product;0;33;0
Product1;0;22;0
Product10;0;14;0
Product11;0;13;0
Product12;0;34;0
Product13;0;12;0
Product14;0;30;0
Product15;0;8;0
Product16;0;6;0
Product17;0;17;0
Product18;0;32;0
Product19;0;26;0
Product2;0;16;0
Product20;0;23;0
Product21;0;27;0
Product22;0;15;0
Product23;0;11;0
Product24;0;31;0
Product25;0;29;0
Product29;0;18;0
Product3;0;5;0
Product32;0;21;0
Product33;0;28;0
Product34;0;25;0
Product4;0;9;0
Product5;0;20;0
Product6;0;19;0
Product7;0;10;0
Product8;0;7;0
Product9;0;24;0
Sum25;0;6;0
Sum11;0;4;0
Sum12;0;14;0
Sum13;0;14;1
Sum14;0;2;0
Sum15;0;7;0
Sum16;0;2;1
Sum17;0;8;0
Sum18;0;11;0
Sum19;0;4;1
Sum2;0;10;0
Sum20;0;3;0
Sum21;0;1;0
Sum22;0;9;0
Sum23;0;7;1
Sum24;0;10;1
Sum1Tree4;0;80;0
Sum26;0;12;0
Sum27;0;13;0
Sum28;0;6;1
Sum29;0;3;1
Sum3;0;9;1
Sum30;0;5;0
Sum31;0;13;1
Sum4;0;8;1
Sum5;0;0;1
Sum6;0;5;1
Sum7;0;1;1
Sum8;0;12;1
Sum9;0;11;1
Y;0;329;0
Sum1Tree0;0;45;0
Sum1Tree1;0;50;1
Sum1Tree2;0;55;0
Sum1Tree3;0;75;1
Sum1Tree28;0;324;0
Sum1Tree5;0;85;1
Sum1Tree6;0;106;0
Sum1Tree7;0;111;0
Sum1Tree8;0;116;0
Sum1Tree9;0;136;1
Sum1Tree10;0;141;1
Sum1Tree11;0;146;1
Sum1Tree12;0;167;0
Sum1Tree13;0;172;0
Sum1Tree14;0;177;0
Sum1Tree15;0;197;1
Sum1Tree16;0;202;1
Sum1Tree17;0;207;1
Sum1Tree18;0;228;0
Sum1Tree19;0;233;0
Sum1Tree20;0;238;0
Sum1Tree21;0;258;1
Sum1Tree22;0;263;1
Sum1Tree23;0;268;1
Sum1Tree24;0;289;0
Sum1Tree25;0;294;1
Sum1Tree26;0;299;0
Sum1Tree27;0;319;1
Sum10;1;4;2
Constant10;1;4;0
Constant11;1;4;0
X;1;4;0
Constant;1;4;0
Constant1;1;4;0
Constant12;1;4;0
Constant13;1;4;0
Constant14;1;4;0
Constant15;1;4;0
Constant16;1;4;0
Constant17;1;4;0
Constant18;1;4;0
Constant19;1;4;0
Constant2;1;4;0
Constant20;1;4;0
Constant21;1;4;0
Constant22;1;4;0
Constant23;1;4;0
Constant24;1;4;0
Constant25;1;4;0
Constant29;1;4;0
Constant3;1;4;0
Constant32;1;4;0
Constant33;1;4;0
Constant34;1;4;0
Constant4;1;4;0
Constant5;1;4;0
Constant6;1;4;0
Constant7;1;4;0
Constant8;1;4;0
Constant9;1;4;0
Product;1;37;1
Product1;1;26;1
Product10;1;18;1
Product11;1;17;1
Product12;1;38;1
Product13;1;16;1
Product14;1;34;1
Product15;1;12;1
Product16;1;10;1
Product17;1;21;1
Product18;1;36;1
Product19;1;30;1
Product2;1;20;1
Product20;1;27;1
Product21;1;31;1
Product22;1;19;1
Product23;1;15;1
Product24;1;35;1
Product25;1;33;1
Product29;1;22;1
Product3;1;9;1
Product32;1;25;1
Product33;1;32;1
Product34;1;29;1
Product4;1;13;1
Product5;1;24;1
Product6;1;23;1
Product7;1;14;1
Product8;1;11;1
Product9;1;28;1
Sum25;1;10;2
Sum11;1;8;2
Sum12;1;18;2
Sum13;1;18;3
Sum14;1;6;2
Sum15;1;11;2
Sum16;1;6;3
Sum17;1;12;2
Sum18;1;15;2
Sum19;1;8;3
Sum2;1;14;2
Sum20;1;7;2
Sum21;1;5;2
Sum22;1;13;2
Sum23;1;11;3
Sum24;1;14;3
Sum1Tree4;1;84;2
Sum26;1;16;2
Sum27;1;17;2
Sum28;1;10;3
Sum29;1;7;3
Sum3;1;13;3
Sum30;1;9;2
Sum31;1;17;3
Sum4;1;12;3
Sum5;1;4;3
Sum6;1;9;3
Sum7;1;5;3
Sum8;1;16;3
Sum9;1;15;3
Y;1;333;0
Sum1Tree0;1;49;2
Sum1Tree1;1;54;3
Sum1Tree2;1;59;1
Sum1Tree3;1;79;3
Sum1Tree28;1;328;2
Sum1Tree5;1;89;2
Sum1Tree6;1;110;2
Sum1Tree7;1;115;2
Sum1Tree8;1;120;2
Sum1Tree9;1;140;3
Sum1Tree10;1;145;3
Sum1Tree11;1;150;3
Sum1Tree12;1;171;2
Sum1Tree13;1;176;2
Sum1Tree14;1;181;2
Sum1Tree15;1;201;3
Sum1Tree16;1;206;3
Sum1Tree17;1;211;3
Sum1Tree18;1;232;2
Sum1Tree19;1;237;2
Sum1Tree20;1;242;2
Sum1Tree21;1;262;3
Sum1Tree22;1;267;3
Sum1Tree23;1;272;3
Sum1Tree24;1;293;2
Sum1Tree25;1;298;3
Sum1Tree26;1;303;2
Sum1Tree27;1;323;3
Sum10;2;8;4
Constant10;2;8;0
Constant11;2;8;0
X;2;8;0
Constant;2;8;0
Constant1;2;8;0
Constant12;2;8;0
Constant13;2;8;0
Constant14;2;8;0
Constant15;2;8;0
Constant16;2;8;0
Constant17;2;8;0
Constant18;2;8;0
Constant19;2;8;0
Constant2;2;8;0
Constant20;2;8;0
Constant21;2;8;0
Constant22;2;8;0
Constant23;2;8;0
Constant24;2;8;0
Constant25;2;8;0
Constant29;2;8;0
Constant3;2;8;0
Constant32;2;8;0
Constant33;2;8;0
Constant34;2;8;0
Constant4;2;8;0
Constant5;2;8;0
Constant6;2;8;0
Constant7;2;8;0
Constant8;2;8;0
Constant9;2;8;0
Product;2;41;2
Product1;2;30;2
Product10;2;22;2
Product11;2;21;2
Product12;2;42;2
Product13;2;20;2
Product14;2;38;2
Product15;2;16;2
Product16;2;14;2
Product17;2;25;2
Product18;2;40;2
Product19;2;34;2
Product2;2;24;2
Product20;2;31;2
Product21;2;35;2
Product22;2;23;2
Product23;2;19;2
Product24;2;39;2
Product25;2;37;2
Product29;2;26;2
Product3;2;13;2
Product32;2;29;2
Product33;2;36;2
Product34;2;33;2
Product4;2;17;2
Product5;2;28;2
Product6;2;27;2
Product7;2;18;2
Product8;2;15;2
Product9;2;32;2
Sum25;2;14;4
Sum11;2;12;4
Sum12;2;22;4
Sum13;2;22;5
Sum14;2;10;4
Sum15;2;15;4
Sum16;2;10;5
Sum17;2;16;4
Sum18;2;19;4
Sum19;2;12;5
Sum2;2;18;4
Sum20;2;11;4
Sum21;2;9;4
Sum22;2;17;4
Sum23;2;15;5
Sum24;2;18;5
Sum1Tree4;2;88;4
Sum26;2;20;4
Sum27;2;21;4
Sum28;2;14;5
Sum29;2;11;5
Sum3;2;17;5
Sum30;2;13;4
Sum31;2;21;5
Sum4;2;16;5
Sum5;2;8;5
Sum6;2;13;5
Sum7;2;9;5
Sum8;2;20;5
Sum9;2;19;5
Y;2;337;0
Sum1Tree0;2;53;4
Sum1Tree1;2;58;5
Sum1Tree2;2;63;3
Sum1Tree3;2;83;5
Sum1Tree28;2;332;4
Sum1Tree5;2;93;4
Sum1Tree6;2;114;4
Sum1Tree7;2;119;3
Sum1Tree8;2;124;4
Sum1Tree9;2;144;5
Sum1Tree10;2;149;4
Sum1Tree11;2;154;5
Sum1Tree12;2;175;4
Sum1Tree13;2;180;4
Sum1Tree14;2;185;4
Sum1Tree15;2;205;5
Sum1Tree16;2;210;5
Sum1Tree17;2;215;5
Sum1Tree18;2;236;4
Sum1Tree19;2;241;4
Sum1Tree20;2;246;4
Sum1Tree21;2;266;5
Sum1Tree22;2;271;5
Sum1Tree23;2;276;5
Sum1Tree24;2;297;4
Sum1Tree25;2;302;5
Sum1Tree26;2;307;4
Sum1Tree27;2;327;5
Sum10;3;13;6
Constant10;3;13;0
Constant11;3;13;0
X;3;13;0
Constant;3;13;0
Constant1;3;13;0
Constant12;3;13;0
Constant13;3;13;0
Constant14;3;13;0
Constant15;3;13;0
Constant16;3;13;0
Constant17;3;13;0
Constant18;3;13;0
Constant19;3;13;0
Constant2;3;13;0
Constant20;3;13;0
Constant21;3;13;0
Constant22;3;13;0
Constant23;3;13;0
Constant24;3;13;0
Constant25;3;13;0
Constant29;3;13;0
Constant3;3;13;0
Constant32;3;13;0
Constant33;3;13;0
Constant34;3;13;0
Constant4;3;13;0
Constant5;3;13;0
Constant6;3;13;0
Constant7;3;13;0
Constant8;3;13;0
Constant9;3;13;0
Product;3;46;3
Product1;3;35;3
Product10;3;27;3
Product11;3;26;3
Product12;3;47;3
