# II 9.83333
# samples 6
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM130.xml
# vertex;sample;cycle;fu
Sum10;0;8;0
Constant10;0;0;0
Constant11;0;0;0
X;0;1;0
Constant;0;5;0
Constant1;0;1;0
Constant12;0;6;0
Constant13;0;4;0
Constant14;0;4;0
Constant15;0;1;0
Constant16;0;0;0
Constant17;0;1;0
Constant18;0;4;0
Constant19;0;4;0
Constant2;0;0;0
Constant20;0;11;0
Constant21;0;0;0
Constant22;0;3;0
Constant23;0;0;0
Constant24;0;0;0
Constant25;0;5;0
Constant29;0;0;0
Constant3;0;3;0
Constant32;0;0;0
Constant33;0;5;0
Constant34;0;0;0
Constant4;0;4;0
Constant5;0;4;0
Constant6;0;5;0
Constant7;0;4;0
Constant8;0;6;0
Constant9;0;4;0
Product;0;7;0
Product1;0;7;1
Product10;0;52;0
Product11;0;57;0
Product12;0;51;0
Product13;0;60;0
Product14;0;59;0
Product15;0;64;0
Product16;0;38;0
Product17;0;102;0
Product18;0;72;0
Product19;0;56;0
Product2;0;12;0
Product20;0;61;0
Product21;0;119;1
Product22;0;58;0
Product23;0;43;1
Product24;0;16;0
Product25;0;64;1
Product29;0;94;0
Product3;0;13;1
Product32;0;63;0
Product33;0;55;0
Product34;0;24;0
Product4;0;22;0
Product5;0;27;0
Product6;0;32;0
Product7;0;37;0
Product8;0;38;1
Product9;0;47;0
Sum25;0;14;0
Sum11;0;17;0
Sum12;0;22;0
Sum13;0;27;0
Sum14;0;29;0
Sum15;0;55;0
Sum16;0;42;0
Sum17;0;27;1
Sum18;0;39;0
Sum19;0;15;0
Sum2;0;34;0
Sum20;0;52;0
Sum21;0;23;0
Sum22;0;18;0
Sum23;0;14;1
Sum24;0;53;0
Sum1Tree4;0;31;0
Sum26;0;41;0
Sum27;0;55;1
Sum28;0;7;0
Sum29;0;2;0
Sum3;0;47;0
Sum30;0;57;0
Sum31;0;33;0
Sum4;0;39;1
Sum5;0;24;0
Sum6;0;32;0
Sum7;0;2;1
Sum8;0;2;2
Sum9;0;7;1
Y;0;195;0
Sum1Tree0;0;11;0
Sum1Tree1;0;16;0
Sum1Tree2;0;21;0
Sum1Tree3;0;26;0
Sum1Tree28;0;190;0
Sum1Tree5;0;36;0
Sum1Tree6;0;41;1
Sum1Tree7;0;46;0
Sum1Tree8;0;51;0
Sum1Tree9;0;56;0
Sum1Tree10;0;61;3
Sum1Tree11;0;66;2
Sum1Tree12;0;71;0
Sum1Tree13;0;76;1
Sum1Tree14;0;81;1
Sum1Tree15;0;86;2
Sum1Tree16;0;91;1
Sum1Tree17;0;96;0
Sum1Tree18;0;101;1
Sum1Tree19;0;106;1
Sum1Tree20;0;111;1
Sum1Tree21;0;116;1
Sum1Tree22;0;121;0
Sum1Tree23;0;126;1
Sum1Tree24;0;134;1
Sum1Tree25;0;147;1
Sum1Tree26;0;156;0
Sum1Tree27;0;181;0
Sum10;1;10;0
Constant10;1;6;0
Constant11;1;10;0
X;1;0;0
Constant;1;4;0
Constant1;1;4;0
Constant12;1;4;0
Constant13;1;0;0
Constant14;1;0;0
Constant15;1;0;0
Constant16;1;1;0
Constant17;1;0;0
Constant18;1;0;0
Constant19;1;0;0
Constant2;1;5;0
Constant20;1;5;0
Constant21;1;6;0
Constant22;1;0;0
Constant23;1;8;0
Constant24;1;1;0
Constant25;1;0;0
Constant29;1;1;0
Constant3;1;4;0
Constant32;1;2;0
Constant33;1;1;0
Constant34;1;2;0
Constant4;1;6;0
Constant5;1;2;0
Constant6;1;4;0
Constant7;1;0;0
Constant8;1;3;0
Constant9;1;0;0
Product;1;7;2
Product1;1;7;3
Product10;1;56;1
Product11;1;61;1
Product12;1;19;0
Product13;1;16;1
Product14;1;47;1
Product15;1;45;0
Product16;1;58;1
Product17;1;58;2
Product18;1;66;4
Product19;1;57;1
Product2;1;14;0
Product20;1;58;3
Product21;1;40;0
Product22;1;49;0
Product23;1;59;1
Product24;1;118;2
Product25;1;52;1
Product29;1;49;1
Product3;1;15;0
Product32;1;31;0
Product33;1;37;1
Product34;1;56;2
Product4;1;22;1
Product5;1;29;0
Product6;1;32;1
Product7;1;5;2
Product8;1;42;0
Product9;1;44;0
Sum25;1;46;1
Sum11;1;13;1
Sum12;1;12;1
Sum13;1;27;3
Sum14;1;37;1
Sum15;1;5;0
Sum16;1;52;2
Sum17;1;24;1
Sum18;1;48;0
Sum19;1;42;2
Sum2;1;31;1
Sum20;1;15;1
Sum21;1;19;0
Sum22;1;51;1
Sum23;1;10;1
Sum24;1;44;0
Sum1Tree4;1;33;1
Sum26;1;53;1
Sum27;1;24;2
Sum28;1;30;0
Sum29;1;23;1
Sum3;1;50;0
Sum30;1;47;2
Sum31;1;41;2
Sum4;1;56;1
Sum5;1;13;2
Sum6;1;0;0
Sum7;1;2;4
Sum8;1;2;5
Sum9;1;8;2
Y;1;163;0
Sum1Tree0;1;11;1
Sum1Tree1;1;18;1
Sum1Tree2;1;23;2
Sum1Tree3;1;28;0
Sum1Tree28;1;158;0
Sum1Tree5;1;38;1
Sum1Tree6;1;43;0
Sum1Tree7;1;48;1
Sum1Tree8;1;53;2
Sum1Tree9;1;60;0
Sum1Tree10;1;65;0
Sum1Tree11;1;70;2
Sum1Tree12;1;75;2
Sum1Tree13;1;80;1
Sum1Tree14;1;85;1
Sum1Tree15;1;90;2
