# II 7.5
# samples 2
# modulo 15
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM300.xml
# vertex;sample;cycle;fu
Sum10;0;5;0
Constant10;0;14;0
Constant11;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;0;0
Constant13;0;0;0
Constant14;0;0;0
Constant15;0;0;0
Constant16;0;1;0
Constant17;0;0;0
Constant18;0;0;0
Constant19;0;0;0
Constant2;0;0;0
Constant20;0;0;0
Constant21;0;0;0
Constant22;0;0;0
Constant23;0;0;0
Constant24;0;1;0
Constant25;0;0;0
Constant29;0;0;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;0;0
Constant34;0;6;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Constant7;0;0;0
Constant8;0;0;0
Constant9;0;0;0
Product;0;7;0
Product1;0;7;1
Product10;0;29;0
Product11;0;33;0
Product12;0;19;0
Product13;0;62;0
Product14;0;18;1
Product15;0;42;0
Product16;0;84;0
Product17;0;101;0
Product18;0;64;1
Product19;0;68;0
Product2;0;5;0
Product20;0;28;0
Product21;0;106;0
Product22;0;5;1
Product23;0;129;1
Product24;0;135;0
Product25;0;29;1
Product29;0;25;0
Product3;0;16;1
Product32;0;13;1
Product33;0;8;1
Product34;0;116;1
Product4;0;21;0
Product5;0;17;1
Product6;0;30;1
Product7;0;6;1
Product8;0;40;1
Product9;0;42;1
Sum25;0;120;0
Sum11;0;15;1
Sum12;0;0;2
Sum13;0;25;0
Sum14;0;27;0
Sum15;0;13;0
Sum16;0;47;0
Sum17;0;62;1
Sum18;0;5;1
Sum19;0;12;1
Sum2;0;3;0
Sum20;0;14;0
Sum21;0;12;2
Sum22;0;35;2
Sum23;0;0;3
Sum24;0;0;4
Sum1Tree4;0;31;0
Sum26;0;35;3
Sum27;0;6;0
Sum28;0;2;2
Sum29;0;14;1
Sum3;0;15;5
Sum30;0;6;1
Sum31;0;20;4
Sum4;0;2;3
Sum5;0;0;6
Sum6;0;0;7
Sum7;0;1;1
Sum8;0;0;8
Sum9;0;0;9
Y;0;156;0
Sum1Tree0;0;11;0
Sum1Tree1;0;16;2
Sum1Tree2;0;21;2
Sum1Tree3;0;26;1
Sum1Tree28;0;151;3
Sum1Tree5;0;36;3
Sum1Tree6;0;41;2
Sum1Tree7;0;46;4
Sum1Tree8;0;51;4
Sum1Tree9;0;56;3
Sum1Tree10;0;61;5
Sum1Tree11;0;66;5
Sum1Tree12;0;71;4
Sum1Tree13;0;76;6
Sum1Tree14;0;81;6
Sum1Tree15;0;86;5
Sum1Tree16;0;91;7
Sum1Tree17;0;96;7
Sum1Tree18;0;101;6
Sum1Tree19;0;106;8
Sum1Tree20;0;111;8
Sum1Tree21;0;116;7
Sum1Tree22;0;121;9
Sum1Tree23;0;126;9
Sum1Tree24;0;131;8
Sum1Tree25;0;136;10
Sum1Tree26;0;141;10
Sum1Tree27;0;146;9
Sum10;1;13;1
Constant10;1;22;0
Constant11;1;8;0
X;1;8;0
Constant;1;8;0
Constant1;1;8;0
Constant12;1;8;0
