# II 7.5
# samples 2
# modulo 15
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM249.xml
# vertex;sample;cycle;fu
Sum10;0;0;0
Constant10;0;0;0
Constant11;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;0;0
Constant13;0;0;0
Constant14;0;0;0
Constant15;0;0;0
Constant16;0;0;0
Constant17;0;0;0
Constant18;0;4;0
Constant19;0;0;0
Constant2;0;0;0
Constant20;0;0;0
Constant21;0;0;0
Constant22;0;0;0
Constant23;0;0;0
Constant24;0;0;0
Constant25;0;0;0
Constant29;0;0;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;0;0
Constant34;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Constant7;0;0;0
Constant8;0;0;0
Constant9;0;0;0
Product;0;7;0
Product1;0;7;1
Product10;0;49;0
Product11;0;11;0
Product12;0;30;0
Product13;0;66;0
Product14;0;83;0
Product15;0;11;1
Product16;0;85;0
Product17;0;91;0
Product18;0;70;1
Product19;0;28;0
Product2;0;8;1
Product20;0;80;0
Product21;0;13;1
Product22;0;39;0
Product23;0;18;0
Product24;0;14;0
Product25;0;12;0
Product29;0;14;1
Product3;0;16;1
Product32;0;102;1
Product33;0;5;1
Product34;0;92;0
Product4;0;6;1
Product5;0;24;1
Product6;0;30;1
Product7;0;18;1
Product8;0;17;1
Product9;0;34;1
Sum25;0;7;0
Sum11;0;0;1
Sum12;0;12;0
Sum13;0;20;0
Sum14;0;5;1
Sum15;0;60;2
Sum16;0;20;2
Sum17;0;2;0
Sum18;0;16;0
Sum19;0;66;0
Sum2;0;12;1
Sum20;0;0;3
Sum21;0;17;1
Sum22;0;12;2
Sum23;0;7;1
Sum24;0;6;1
Sum1Tree4;0;31;1
Sum26;0;5;3
Sum27;0;20;4
Sum28;0;0;4
Sum29;0;2;2
Sum3;0;5;5
Sum30;0;0;5
Sum31;0;0;6
Sum4;0;5;6
Sum5;0;20;7
Sum6;0;4;0
Sum7;0;2;3
Sum8;0;2;4
Sum9;0;0;7
Y;0;156;0
Sum1Tree0;0;11;0
Sum1Tree1;0;16;2
Sum1Tree2;0;21;2
Sum1Tree3;0;26;1
Sum1Tree28;0;151;3
Sum1Tree5;0;36;3
Sum1Tree6;0;41;2
Sum1Tree7;0;46;4
Sum1Tree8;0;51;4
Sum1Tree9;0;56;3
Sum1Tree10;0;61;5
Sum1Tree11;0;66;5
Sum1Tree12;0;71;4
Sum1Tree13;0;76;6
Sum1Tree14;0;81;6
Sum1Tree15;0;86;5
Sum1Tree16;0;91;7
Sum1Tree17;0;96;7
Sum1Tree18;0;101;6
Sum1Tree19;0;106;8
Sum1Tree20;0;111;8
Sum1Tree21;0;116;7
Sum1Tree22;0;121;9
Sum1Tree23;0;126;9
Sum1Tree24;0;131;8
Sum1Tree25;0;136;10
Sum1Tree26;0;141;10
Sum1Tree27;0;146;9
Sum10;1;8;0
Constant10;1;8;0
Constant11;1;8;0
X;1;8;0
Constant;1;8;0
Constant1;1;8;0
Constant12;1;8;0
Constant13;1;8;0
Constant14;1;8;0
Constant15;1;8;0
Constant16;1;8;0
Constant17;1;8;0
Constant18;1;12;0
Constant19;1;8;0
Constant2;1;8;0
Constant20;1;8;0
Constant21;1;8;0
Constant22;1;8;0
Constant23;1;8;0
Constant24;1;8;0
Constant25;1;8;0
Constant29;1;8;0
Constant3;1;8;0
Constant32;1;8;0
Constant33;1;8;0
Constant34;1;8;0
Constant4;1;8;0
Constant5;1;8;0
Constant6;1;8;0
Constant7;1;8;0
Constant8;1;8;0
Constant9;1;8;0
Product;1;15;2
Product1;1;15;3
Product10;1;57;2
Product11;1;19;2
Product12;1;38;2
Product13;1;74;2
Product14;1;91;2
Product15;1;19;3
Product16;1;93;2
Product17;1;99;2
Product18;1;78;3
Product19;1;36;2
Product2;1;16;3
Product20;1;88;2
Product21;1;21;3
Product22;1;47;2
Product23;1;26;2
Product24;1;22;2
Product25;1;20;2
Product29;1;22;3
Product3;1;24;3
Product32;1;110;3
Product33;1;13;3
Product34;1;100;2
Product4;1;14;3
Product5;1;32;3
Product6;1;38;3
Product7;1;26;3
Product8;1;25;3
Product9;1;42;3
Sum25;1;15;8
Sum11;1;8;1
Sum12;1;20;8
Sum13;1;28;0
Sum14;1;13;1
Sum15;1;68;2
Sum16;1;28;2
Sum17;1;10;0
Sum18;1;24;0
Sum19;1;74;0
Sum2;1;20;9
Sum20;1;8;3
Sum21;1;25;1
Sum22;1;20;10
Sum23;1;15;9
Sum24;1;14;1
Sum1Tree4;1;39;1
Sum26;1;13;3
Sum27;1;28;4
Sum28;1;8;4
Sum29;1;10;2
Sum3;1;13;5
Sum30;1;8;5
Sum31;1;8;6
Sum4;1;13;6
Sum5;1;28;7
Sum6;1;12;3
Sum7;1;10;3
Sum8;1;10;4
Sum9;1;8;7
Y;1;164;0
Sum1Tree0;1;19;1
Sum1Tree1;1;24;2
Sum1Tree2;1;29;2
Sum1Tree3;1;34;2
Sum1Tree28;1;159;3
Sum1Tree5;1;44;3
Sum1Tree6;1;49;3
Sum1Tree7;1;54;4
Sum1Tree8;1;59;4
Sum1Tree9;1;64;4
Sum1Tree10;1;69;5
Sum1Tree11;1;74;5
Sum1Tree12;1;79;5
Sum1Tree13;1;84;6
Sum1Tree14;1;89;6
Sum1Tree15;1;94;6
Sum1Tree16;1;99;7
Sum1Tree17;1;104;7
Sum1Tree18;1;109;7
Sum1Tree19;1;114;8
Sum1Tree20;1;119;8
Sum1Tree21;1;124;8
Sum1Tree22;1;129;9
Sum1Tree23;1;134;9
Sum1Tree24;1;139;9
Sum1Tree25;1;144;10
Sum1Tree26;1;149;10
Sum1Tree27;1;154;10
