# II 7.5
# samples 2
# modulo 15
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM275.xml
# vertex;sample;cycle;fu
Sum10;0;6;0
Constant10;0;6;0
Constant11;0;7;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;6;0
Constant13;0;7;0
Constant14;0;7;0
Constant15;0;7;0
Constant16;0;6;0
Constant17;0;0;0
Constant18;0;7;0
Constant19;0;14;0
Constant2;0;0;0
Constant20;0;0;0
Constant21;0;2;0
Constant22;0;6;0
Constant23;0;6;0
Constant24;0;6;0
Constant25;0;5;0
Constant29;0;7;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;7;0
Constant34;0;8;0
Constant4;0;0;0
Constant5;0;3;0
Constant6;0;6;0
Constant7;0;7;0
Constant8;0;6;0
Constant9;0;0;0
Product;0;6;0
Product1;0;6;1
Product10;0;24;0
Product11;0;16;0
Product12;0;22;0
Product13;0;64;0
Product14;0;84;1
Product15;0;88;0
Product16;0;10;0
Product17;0;71;0
Product18;0;71;1
Product19;0;62;0
Product2;0;8;0
Product20;0;42;0
Product21;0;107;1
Product22;0;123;0
Product23;0;16;1
Product24;0;127;1
Product25;0;135;0
Product29;0;85;1
Product3;0;12;1
Product32;0;5;0
Product33;0;93;1
Product34;0;104;0
Product4;0;5;1
Product5;0;13;1
Product6;0;19;1
Product7;0;29;1
Product8;0;38;1
Product9;0;45;1
Sum25;0;1;0
Sum11;0;0;0
Sum12;0;1;1
Sum13;0;6;1
Sum14;0;2;0
Sum15;0;3;0
Sum16;0;14;0
Sum17;0;6;2
Sum18;0;35;0
Sum19;0;59;1
Sum2;0;14;2
Sum20;0;1;2
Sum21;0;1;3
Sum22;0;99;0
Sum23;0;2;1
Sum24;0;12;0
Sum1Tree4;0;30;1
Sum26;0;9;1
Sum27;0;0;2
Sum28;0;14;3
Sum29;0;121;4
Sum3;0;1;5
Sum30;0;118;0
Sum31;0;1;6
Sum4;0;11;0
Sum5;0;13;1
Sum6;0;12;1
Sum7;0;1;7
Sum8;0;1;8
Sum9;0;1;9
Y;0;155;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;3
Sum1Tree2;0;20;1
Sum1Tree3;0;25;1
Sum1Tree28;0;150;4
Sum1Tree5;0;35;2
Sum1Tree6;0;40;2
Sum1Tree7;0;45;5
Sum1Tree8;0;50;3
Sum1Tree9;0;55;3
Sum1Tree10;0;60;6
Sum1Tree11;0;65;4
Sum1Tree12;0;70;4
Sum1Tree13;0;75;7
Sum1Tree14;0;80;5
Sum1Tree15;0;85;5
Sum1Tree16;0;90;8
Sum1Tree17;0;95;6
Sum1Tree18;0;100;6
Sum1Tree19;0;105;9
Sum1Tree20;0;110;7
Sum1Tree21;0;115;7
Sum1Tree22;0;120;10
Sum1Tree23;0;125;8
Sum1Tree24;0;130;8
Sum1Tree25;0;135;11
Sum1Tree26;0;140;9
Sum1Tree27;0;145;9
Sum10;1;14;4
Constant10;1;14;0
Constant11;1;15;0
X;1;8;0
Constant;1;8;0
Constant1;1;8;0
Constant12;1;14;0
Constant13;1;15;0
Constant14;1;15;0
Constant15;1;15;0
Constant16;1;14;0
Constant17;1;8;0
Constant18;1;15;0
Constant19;1;22;0
Constant2;1;8;0
Constant20;1;8;0
Constant21;1;10;0
Constant22;1;14;0
Constant23;1;14;0
Constant24;1;14;0
Constant25;1;13;0
Constant29;1;15;0
Constant3;1;8;0
Constant32;1;8;0
Constant33;1;15;0
Constant34;1;16;0
Constant4;1;8;0
Constant5;1;11;0
Constant6;1;14;0
Constant7;1;15;0
Constant8;1;14;0
Constant9;1;8;0
Product;1;14;2
Product1;1;14;3
Product10;1;32;2
Product11;1;24;2
Product12;1;30;2
Product13;1;72;2
Product14;1;92;3
Product15;1;96;2
Product16;1;18;2
Product17;1;79;2
Product18;1;79;3
Product19;1;70;2
Product2;1;16;2
Product20;1;50;2
Product21;1;115;3
Product22;1;131;2
Product23;1;24;3
Product24;1;135;3
Product25;1;143;2
Product29;1;93;3
Product3;1;20;3
Product32;1;13;2
Product33;1;101;3
Product34;1;112;2
Product4;1;13;3
Product5;1;21;3
Product6;1;27;3
Product7;1;37;3
Product8;1;46;3
Product9;1;53;3
Sum25;1;9;2
Sum11;1;8;0
Sum12;1;9;3
Sum13;1;14;5
Sum14;1;10;10
Sum15;1;11;1
Sum16;1;22;0
Sum17;1;14;6
Sum18;1;43;2
Sum19;1;67;1
Sum2;1;22;2
Sum20;1;9;4
Sum21;1;9;5
Sum22;1;107;2
Sum23;1;10;11
Sum24;1;20;10
Sum1Tree4;1;38;1
Sum26;1;17;3
Sum27;1;8;2
Sum28;1;22;3
Sum29;1;129;6
Sum3;1;9;7
Sum30;1;126;3
Sum31;1;9;8
Sum4;1;19;0
Sum5;1;21;4
Sum6;1;20;11
Sum7;1;9;9
Sum8;1;9;10
Sum9;1;9;11
Y;1;163;0
Sum1Tree0;1;18;1
Sum1Tree1;1;23;3
Sum1Tree2;1;28;3
Sum1Tree3;1;33;2
Sum1Tree28;1;158;4
Sum1Tree5;1;43;4
Sum1Tree6;1;48;3
Sum1Tree7;1;53;5
Sum1Tree8;1;58;5
Sum1Tree9;1;63;4
Sum1Tree10;1;68;6
Sum1Tree11;1;73;6
Sum1Tree12;1;78;5
Sum1Tree13;1;83;7
Sum1Tree14;1;88;7
Sum1Tree15;1;93;6
Sum1Tree16;1;98;8
Sum1Tree17;1;103;8
Sum1Tree18;1;108;7
Sum1Tree19;1;113;9
Sum1Tree20;1;118;9
Sum1Tree21;1;123;8
Sum1Tree22;1;128;10
Sum1Tree23;1;133;10
Sum1Tree24;1;138;9
Sum1Tree25;1;143;11
Sum1Tree26;1;148;11
Sum1Tree27;1;153;10
