# II 3.27778
# samples 18
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM446.xml
# vertex;sample;cycle;fu
Sum10;0;5;0
Constant10;0;0;0
Constant11;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;1;0
Constant13;0;1;0
Constant14;0;0;0
Constant15;0;0;0
Constant16;0;0;0
Constant17;0;0;0
Constant18;0;0;0
Constant19;0;0;0
Constant2;0;0;0
Constant20;0;1;0
Constant21;0;1;0
Constant22;0;2;0
Constant23;0;0;0
Constant24;0;0;0
Constant25;0;0;0
Constant29;0;0;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;0;0
Constant34;0;0;0
Constant4;0;1;0
Constant5;0;1;0
Constant6;0;0;0
Constant7;0;0;0
Constant8;0;0;0
Constant9;0;3;0
Product;0;6;0
Product1;0;5;0
Product10;0;44;0
Product11;0;57;0
Product12;0;62;0
Product13;0;66;0
Product14;0;56;0
Product15;0;85;0
Product16;0;60;0
Product17;0;61;0
Product18;0;60;1
Product19;0;60;2
Product2;0;11;0
Product20;0;49;0
Product21;0;121;1
Product22;0;127;0
Product23;0;127;1
Product24;0;51;0
Product25;0;94;0
Product29;0;129;1
Product3;0;16;0
Product32;0;69;0
Product33;0;14;0
Product34;0;117;0
Product4;0;21;0
Product5;0;26;1
Product6;0;29;0
Product7;0;32;0
Product8;0;34;0
Product9;0;47;0
Sum25;0;4;0
Sum11;0;11;0
Sum12;0;19;0
Sum13;0;24;0
Sum14;0;26;0
Sum15;0;16;0
Sum16;0;29;0
Sum17;0;49;0
Sum18;0;40;0
Sum19;0;43;0
Sum2;0;31;0
Sum20;0;39;0
Sum21;0;54;0
Sum22;0;34;0
Sum23;0;36;0
Sum24;0;50;0
Sum1Tree4;0;30;0
Sum26;0;53;0
Sum27;0;14;0
Sum28;0;9;0
Sum29;0;44;0
Sum3;0;38;0
Sum30;0;48;0
Sum31;0;58;0
Sum4;0;45;0
Sum5;0;55;0
Sum6;0;21;0
Sum7;0;1;0
Sum8;0;0;0
Sum9;0;6;0
Y;0;156;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;0
Sum1Tree2;0;20;0
Sum1Tree3;0;25;0
Sum1Tree28;0;151;0
Sum1Tree5;0;35;0
Sum1Tree6;0;41;0
Sum1Tree7;0;46;0
Sum1Tree8;0;51;0
Sum1Tree9;0;56;0
Sum1Tree10;0;61;0
Sum1Tree11;0;66;0
Sum1Tree12;0;71;0
Sum1Tree13;0;76;0
Sum1Tree14;0;81;0
Sum1Tree15;0;86;0
Sum1Tree16;0;91;0
Sum1Tree17;0;96;0
Sum1Tree18;0;101;0
Sum1Tree19;0;106;0
Sum1Tree20;0;111;0
Sum1Tree21;0;116;0
Sum1Tree22;0;121;0
Sum1Tree23;0;126;0
Sum1Tree24;0;131;0
Sum1Tree25;0;136;0
Sum1Tree26;0;141;0
Sum1Tree27;0;146;0
Sum10;1;8;1
Constant10;1;3;0
Constant11;1;3;0
X;1;3;0
Constant;1;3;0
Constant1;1;3;0
Constant12;1;4;0
Constant13;1;4;0
Constant14;1;3;0
Constant15;1;3;0
Constant16;1;3;0
Constant17;1;3;0
Constant18;1;3;0
Constant19;1;3;0
Constant2;1;3;0
Constant20;1;4;0
Constant21;1;4;0
Constant22;1;5;0
Constant23;1;3;0
Constant24;1;3;0
Constant25;1;3;0
Constant29;1;3;0
Constant3;1;3;0
Constant32;1;3;0
Constant33;1;3;0
Constant34;1;3;0
Constant4;1;4;0
Constant5;1;4;0
Constant6;1;3;0
Constant7;1;3;0
Constant8;1;3;0
Constant9;1;6;0
Product;1;9;2
Product1;1;8;0
Product10;1;47;1
Product11;1;60;3
Product12;1;65;1
Product13;1;69;1
Product14;1;59;0
Product15;1;88;1
Product16;1;63;0
Product17;1;64;1
Product18;1;63;1
Product19;1;63;2
Product2;1;14;1
Product20;1;52;0
Product21;1;124;2
Product22;1;130;0
Product23;1;130;1
Product24;1;54;0
Product25;1;97;0
Product29;1;132;2
Product3;1;19;0
Product32;1;72;0
Product33;1;17;0
Product34;1;120;1
Product4;1;24;0
Product5;1;29;2
Product6;1;32;1
Product7;1;35;1
Product8;1;37;0
Product9;1;50;0
Sum25;1;7;1
Sum11;1;14;1
Sum12;1;22;1
Sum13;1;27;1
Sum14;1;29;1
Sum15;1;19;1
Sum16;1;32;1
Sum17;1;52;1
Sum18;1;43;1
Sum19;1;46;1
Sum2;1;34;1
Sum20;1;42;1
Sum21;1;57;1
Sum22;1;37;1
Sum23;1;39;1
Sum24;1;53;1
Sum1Tree4;1;33;1
Sum26;1;56;1
Sum27;1;17;1
Sum28;1;12;1
Sum29;1;47;1
Sum3;1;41;1
Sum30;1;51;1
Sum31;1;61;1
Sum4;1;48;1
Sum5;1;58;1
Sum6;1;24;1
Sum7;1;4;1
Sum8;1;3;1
Sum9;1;9;1
Y;1;159;0
Sum1Tree0;1;13;1
Sum1Tree1;1;18;1
Sum1Tree2;1;23;1
Sum1Tree3;1;28;1
Sum1Tree28;1;154;1
Sum1Tree5;1;38;1
Sum1Tree6;1;44;1
Sum1Tree7;1;49;1
Sum1Tree8;1;54;1
Sum1Tree9;1;59;1
Sum1Tree10;1;64;1
Sum1Tree11;1;69;1
Sum1Tree12;1;74;1
Sum1Tree13;1;79;1
Sum1Tree14;1;84;1
Sum1Tree15;1;89;1
Sum1Tree16;1;94;1
Sum1Tree17;1;99;1
Sum1Tree18;1;104;1
Sum1Tree19;1;109;1
Sum1Tree20;1;114;1
Sum1Tree21;1;119;1
Sum1Tree22;1;124;1
Sum1Tree23;1;129;1
Sum1Tree24;1;134;1
Sum1Tree25;1;139;1
Sum1Tree26;1;144;1
Sum1Tree27;1;149;1
Sum10;2;11;2
Constant10;2;6;0
Constant11;2;6;0
X;2;6;0
Constant;2;6;0
Constant1;2;6;0
Constant12;2;7;0
Constant13;2;7;0
Constant14;2;6;0
Constant15;2;6;0
Constant16;2;6;0
Constant17;2;6;0
Constant18;2;6;0
Constant19;2;6;0
Constant2;2;6;0
Constant20;2;7;0
Constant21;2;7;0
Constant22;2;8;0
Constant23;2;6;0
Constant24;2;6;0
Constant25;2;6;0
Constant29;2;6;0
Constant3;2;6;0
Constant32;2;6;0
Constant33;2;6;0
Constant34;2;6;0
Constant4;2;7;0
Constant5;2;7;0
Constant6;2;6;0
Constant7;2;6;0
Constant8;2;6;0
Constant9;2;9;0
Product;2;12;2
Product1;2;11;2
Product10;2;50;1
Product11;2;63;3
Product12;2;68;3
Product13;2;72;1
