# II 7.5
# samples 2
# modulo 15
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM300.xml
# vertex;sample;cycle;fu
Sum10;0;1;0
Constant10;0;0;0
Constant11;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant12;0;0;0
Constant13;0;0;0
Constant14;0;0;0
Constant15;0;0;0
Constant16;0;0;0
Constant17;0;0;0
Constant18;0;0;0
Constant19;0;0;0
Constant2;0;0;0
Constant20;0;0;0
Constant21;0;0;0
Constant22;0;0;0
Constant23;0;0;0
Constant24;0;0;0
Constant25;0;0;0
Constant29;0;0;0
Constant3;0;0;0
Constant32;0;0;0
Constant33;0;0;0
Constant34;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Constant7;0;0;0
Constant8;0;0;0
Constant9;0;0;0
Product;0;6;0
Product1;0;6;1
Product10;0;40;0
Product11;0;39;0
Product12;0;52;0
Product13;0;61;0
Product14;0;13;0
Product15;0;12;0
Product16;0;86;0
Product17;0;18;0
Product18;0;61;1
Product19;0;65;0
Product2;0;9;1
Product20;0;80;1
Product21;0;115;1
Product22;0;17;0
Product23;0;127;1
Product24;0;132;1
Product25;0;134;0
Product29;0;120;0
Product3;0;8;0
Product32;0;104;1
Product33;0;28;1
Product34;0;107;1
Product4;0;19;0
Product5;0;19;1
Product6;0;18;1
Product7;0;23;1
Product8;0;30;1
Product9;0;26;1
Sum25;0;3;0
Sum11;0;3;1
Sum12;0;14;0
Sum13;0;4;0
Sum14;0;4;1
Sum15;0;9;0
Sum16;0;9;1
Sum17;0;2;0
Sum18;0;9;2
Sum19;0;1;1
Sum2;0;11;0
Sum20;0;6;0
Sum21;0;76;2
Sum22;0;0;0
Sum23;0;1;3
Sum24;0;0;1
Sum1Tree4;0;30;2
Sum26;0;13;0
Sum27;0;6;1
Sum28;0;11;1
Sum29;0;4;2
Sum3;0;1;4
Sum30;0;12;0
Sum31;0;1;5
Sum4;0;31;6
Sum5;0;47;1
Sum6;0;6;2
Sum7;0;1;7
Sum8;0;0;3
Sum9;0;2;2
Y;0;155;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;4
Sum1Tree2;0;20;0
Sum1Tree3;0;25;1
Sum1Tree28;0;150;5
Sum1Tree5;0;35;1
Sum1Tree6;0;40;2
Sum1Tree7;0;45;6
Sum1Tree8;0;50;2
Sum1Tree9;0;55;3
Sum1Tree10;0;60;7
Sum1Tree11;0;65;3
Sum1Tree12;0;70;4
Sum1Tree13;0;75;8
