# II 3.47059
# samples 17
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SAM/RM415.xml
# vertex;sample;cycle;fu
Sum10;0;7;0
Constant10;0;15;0
Constant11;0;15;0
X;0;12;0
Constant;0;12;0
Constant1;0;1;0
Constant12;0;4;0
Constant13;0;4;0
Constant14;0;13;0
Constant15;0;0;0
Constant16;0;4;0
Constant17;0;51;0
Constant18;0;4;0
Constant19;0;12;0
Constant2;0;9;0
Constant20;0;16;0
Constant21;0;1;0
Constant22;0;3;0
Constant23;0;15;0
Constant24;0;15;0
Constant25;0;4;0
Constant29;0;3;0
Constant3;0;7;0
Constant32;0;7;0
Constant33;0;7;0
Constant34;0;18;0
Constant4;0;3;0
Constant5;0;26;0
Constant6;0;18;0
Constant7;0;9;0
Constant8;0;12;0
Constant9;0;2;0
Product;0;121;0
Product1;0;7;0
Product10;0;90;0
Product11;0;46;0
Product12;0;76;0
Product13;0;99;0
Product14;0;60;0
Product15;0;61;0
Product16;0;62;1
Product17;0;72;0
Product18;0;83;0
Product19;0;54;0
Product2;0;11;0
Product20;0;93;0
Product21;0;71;0
Product22;0;100;0
Product23;0;87;0
Product24;0;96;0
Product25;0;452;0
Product29;0;84;0
Product3;0;58;0
Product32;0;47;0
Product33;0;55;0
Product34;0;85;0
Product4;0;40;1
Product5;0;85;1
Product6;0;39;1
Product7;0;33;0
Product8;0;167;0
Product9;0;47;1
Sum25;0;56;0
Sum11;0;32;0
Sum12;0;1;0
Sum13;0;3;0
Sum14;0;5;0
Sum15;0;53;0
Sum16;0;31;0
Sum17;0;25;0
Sum18;0;37;0
Sum19;0;22;0
Sum2;0;16;0
Sum20;0;38;0
Sum21;0;28;0
Sum22;0;58;0
Sum23;0;47;0
Sum24;0;50;0
Sum1Tree4;0;317;1
Sum26;0;27;0
Sum27;0;21;0
Sum28;0;12;0
Sum29;0;41;0
Sum3;0;40;0
Sum30;0;50;1
Sum31;0;28;1
Sum4;0;24;0
Sum5;0;41;1
Sum6;0;1;1
Sum7;0;67;0
Sum8;0;2;0
Sum9;0;3;1
Y;0;939;0
Sum1Tree0;0;136;0
Sum1Tree1;0;189;1
Sum1Tree2;0;211;0
Sum1Tree3;0;260;1
Sum1Tree28;0;922;1
Sum1Tree5;0;338;0
Sum1Tree6;0;343;0
Sum1Tree7;0;349;0
Sum1Tree8;0;391;2
Sum1Tree9;0;410;1
Sum1Tree10;0;416;2
Sum1Tree11;0;427;0
Sum1Tree12;0;434;1
Sum1Tree13;0;441;2
Sum1Tree14;0;487;0
Sum1Tree15;0;494;2
Sum1Tree16;0;499;1
Sum1Tree17;0;515;1
Sum1Tree18;0;525;1
Sum1Tree19;0;580;0
Sum1Tree20;0;617;2
Sum1Tree21;0;628;1
Sum1Tree22;0;633;2
Sum1Tree23;0;652;3
