# II 1.25
# samples 4
# modulo 5
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_gen.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_gen/RM7.xml
# vertex;sample;cycle;fu
In1;0;0;0
In2;0;0;0
In3;0;0;0
In4;0;0;0
In5;0;0;0
Add;0;6;0
Add1;0;12;0
Add2;0;20;0
CMult;0;25;0
Constant;0;0;0
Mult;0;1;0
Mult1;0;2;0
Mult2;0;3;0
Mult3;0;4;0
Out1;0;29;0
In1;1;1;0
In2;1;1;0
In3;1;1;0
In4;1;1;0
In5;1;1;0
Add;1;7;1
Add1;1;13;0
Add2;1;21;1
CMult;1;26;1
Constant;1;1;0
Mult;1;2;1
Mult1;1;3;1
Mult2;1;4;1
Mult3;1;5;1
Out1;1;30;0
In1;2;2;0
In2;2;2;0
In3;2;2;0
In4;2;2;0
In5;2;2;0
Add;2;8;1
Add1;2;14;0
Add2;2;22;2
CMult;2;27;2
Constant;2;2;0
Mult;2;3;2
Mult1;2;4;2
Mult2;2;5;2
Mult3;2;6;2
Out1;2;31;0
In1;3;4;0
In2;3;4;0
In3;3;4;0
In4;3;4;0
In5;3;4;0
Add;3;10;1
Add1;3;16;2
Add2;3;24;1
CMult;3;29;3
Constant;3;4;0
Mult;3;5;3
Mult1;3;6;3
Mult2;3;7;3
Mult3;3;8;3
Out1;3;33;0
