# II 2.5
# samples 2
# modulo 5
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_gen.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_gen/RM1.xml
# vertex;sample;cycle;fu
In1;0;0;0
In2;0;0;0
In3;0;0;0
In4;0;0;0
In5;0;0;0
Add;0;6;0
Add1;0;12;0
Add2;0;18;0
CMult;0;25;0
Constant;0;0;0
Mult;0;1;0
Mult1;0;2;0
Mult2;0;3;0
Mult3;0;4;0
Out1;0;29;0
In1;1;3;0
In2;1;3;0
In3;1;3;0
In4;1;3;0
In5;1;3;0
Add;1;9;0
Add1;1;15;0
Add2;1;21;1
CMult;1;28;1
Constant;1;3;0
Mult;1;4;1
Mult1;1;5;1
Mult2;1;6;1
Mult3;1;7;1
Out1;1;32;0
