# II 1.33333
# samples 3
# modulo 4
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//rgb_tr.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//rgb_tr/RM7.xml
# vertex;sample;cycle;fu
In_R;0;0;0
In_G;0;0;0
In_B;0;1;0
Subtract;0;1;0
Constant;0;3;0
Constant1;0;3;0
Constant2;0;3;0
Constant3;0;3;0
Constant4;0;3;0
Constant5;0;3;0
Product;0;8;0
Product1;0;6;0
Product2;0;25;0
Product3;0;25;1
Subtract1;0;2;0
Subtract2;0;20;0
Sum1;0;20;1
Sum2;0;29;0
Sum3;0;29;1
Out_CR;0;34;0
Out_Y;0;23;0
Out_CB;0;34;0
SumTree0;0;10;0
SumTree1;0;15;0
In_R;1;2;0
In_G;1;2;0
In_B;1;2;0
Subtract;1;3;0
Constant;1;1;0
Constant1;1;1;0
Constant2;1;1;0
Constant3;1;1;0
Constant4;1;1;0
Constant5;1;1;0
Product;1;13;2
Product1;1;8;1
Product2;1;27;0
Product3;1;27;1
Subtract1;1;4;2
Subtract2;1;22;1
Sum1;1;22;2
Sum2;1;31;1
Sum3;1;31;2
Out_CR;1;36;0
Out_Y;1;24;0
Out_CB;1;36;0
SumTree0;1;12;0
SumTree1;1;17;2
In_R;2;1;0
In_G;2;1;0
In_B;2;0;0
Subtract;2;2;3
Constant;2;0;0
Constant1;2;0;0
Constant2;2;0;0
Constant3;2;0;0
Constant4;2;0;0
Constant5;2;0;0
Product;2;8;2
Product1;2;7;2
Product2;2;26;1
Product3;2;26;2
Subtract1;2;3;1
Subtract2;2;21;1
Sum1;2;21;2
Sum2;2;30;1
Sum3;2;30;2
Out_CR;2;35;0
Out_Y;2;22;0
Out_CB;2;35;0
SumTree0;2;11;3
SumTree1;2;16;1
