# II 1.33333
# samples 3
# modulo 4
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//splin_pf.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//splin_pf/RM17.xml
# vertex;sample;cycle;fu
Const3;0;0;0
Const4;0;0;0
Const5;0;0;0
In1;0;0;0
Const;0;0;0
Const1;0;0;0
Const2;0;0;0
Const6;0;0;0
Const7;0;0;0
Product;0;1;0
Product1;0;1;1
Product2;0;1;2
Product3;0;1;3
Product4;0;1;4
Product5;0;1;5
Product6;0;1;6
Product7;0;1;7
Out1;0;45;0
SumTree0;0;5;0
SumTree1;0;10;0
SumTree2;0;15;0
SumTree3;0;20;0
SumTree4;0;25;1
SumTree5;0;30;1
SumTree6;0;35;1
SumTree7;0;40;1
Const3;1;1;0
Const4;1;1;0
Const5;1;1;0
In1;1;1;0
Const;1;1;0
Const1;1;1;0
Const2;1;1;0
Const6;1;1;0
Const7;1;1;0
Product;1;2;0
Product1;1;2;1
Product2;1;2;2
Product3;1;2;3
Product4;1;2;4
Product5;1;2;5
Product6;1;2;6
Product7;1;2;7
Out1;1;46;0
SumTree0;1;6;2
SumTree1;1;11;2
SumTree2;1;16;2
SumTree3;1;21;2
SumTree4;1;26;3
SumTree5;1;31;3
SumTree6;1;36;3
SumTree7;1;41;3
Const3;2;3;0
Const4;2;3;0
Const5;2;3;0
In1;2;3;0
Const;2;3;0
Const1;2;3;0
Const2;2;3;0
Const6;2;3;0
Const7;2;3;0
Product;2;4;0
Product1;2;4;1
Product2;2;4;2
Product3;2;4;3
Product4;2;4;4
Product5;2;4;5
Product6;2;4;6
Product7;2;4;7
Out1;2;48;0
SumTree0;2;8;4
SumTree1;2;13;4
SumTree2;2;18;4
SumTree3;2;23;4
SumTree4;2;28;5
SumTree5;2;33;5
SumTree6;2;38;5
SumTree7;2;43;5
