# II 1.6
# samples 5
# modulo 8
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//splin_pf.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//splin_pf/RM10.xml
# vertex;sample;cycle;fu
Const3;0;0;0
Const4;0;0;0
Const5;0;2;0
In1;0;0;0
Const;0;0;0
Const1;0;0;0
Const2;0;1;0
Const6;0;2;0
Const7;0;0;0
Product;0;1;0
Product1;0;1;1
Product2;0;5;0
Product3;0;1;2
Product4;0;12;0
Product5;0;10;0
Product6;0;6;0
Product7;0;8;0
Out1;0;45;0
SumTree0;0;5;0
SumTree1;0;10;0
SumTree2;0;15;0
SumTree3;0;20;0
SumTree4;0;25;0
SumTree5;0;30;0
SumTree6;0;35;0
SumTree7;0;40;0
Const3;1;2;0
Const4;1;2;0
Const5;1;4;0
In1;1;2;0
Const;1;2;0
Const1;1;2;0
Const2;1;3;0
Const6;1;4;0
Const7;1;2;0
Product;1;3;0
Product1;1;3;1
Product2;1;7;0
Product3;1;3;2
Product4;1;14;1
Product5;1;12;1
Product6;1;8;1
Product7;1;10;1
Out1;1;47;0
SumTree0;1;7;1
SumTree1;1;12;1
SumTree2;1;17;1
SumTree3;1;22;1
SumTree4;1;27;1
SumTree5;1;32;1
SumTree6;1;37;1
SumTree7;1;42;1
Const3;2;3;0
Const4;2;3;0
Const5;2;5;0
In1;2;3;0
Const;2;3;0
Const1;2;3;0
Const2;2;4;0
Const6;2;5;0
Const7;2;3;0
Product;2;4;2
Product1;2;4;3
Product2;2;8;2
Product3;2;4;4
Product4;2;15;1
Product5;2;13;1
Product6;2;9;3
Product7;2;11;3
Out1;2;48;0
SumTree0;2;8;2
SumTree1;2;13;2
SumTree2;2;18;2
SumTree3;2;23;2
SumTree4;2;28;2
SumTree5;2;33;2
SumTree6;2;38;2
SumTree7;2;43;2
Const3;3;5;0
Const4;3;5;0
Const5;3;7;0
In1;3;5;0
Const;3;5;0
Const1;3;5;0
Const2;3;6;0
Const6;3;7;0
Const7;3;5;0
Product;3;6;2
Product1;3;6;3
Product2;3;10;2
Product3;3;6;4
Product4;3;17;4
Product5;3;15;2
Product6;3;11;4
Product7;3;13;2
Out1;3;50;0
SumTree0;3;10;3
SumTree1;3;15;3
SumTree2;3;20;3
SumTree3;3;25;3
SumTree4;3;30;3
SumTree5;3;35;3
SumTree6;3;40;3
SumTree7;3;45;3
Const3;4;6;0
Const4;4;6;0
Const5;4;8;0
In1;4;6;0
Const;4;6;0
Const1;4;6;0
Const2;4;7;0
Const6;4;8;0
Const7;4;6;0
Product;4;7;3
Product1;4;7;4
Product2;4;11;5
Product3;4;7;5
Product4;4;18;3
Product5;4;16;3
Product6;4;12;5
Product7;4;14;5
Out1;4;51;0
SumTree0;4;11;4
SumTree1;4;16;4
SumTree2;4;21;4
SumTree3;4;26;4
SumTree4;4;31;4
SumTree5;4;36;4
SumTree6;4;41;4
SumTree7;4;46;4
