# II 2.33333
# samples 3
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM56.xml
# vertex;sample;cycle;fu
Sum10;0;0;0
Constant2;0;0;0
Constant3;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Product;0;6;0
Product1;0;5;0
Product2;0;10;0
Product3;0;16;0
Product4;0;7;0
Product5;0;25;0
Product6;0;29;0
Sum11;0;0;1
Sum12;0;0;2
Sum13;0;0;3
Sum7;0;1;0
Sum8;0;0;4
Sum9;0;0;5
Y;0;40;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;1
Sum1Tree2;0;20;0
Sum1Tree3;0;25;0
Sum1Tree4;0;30;0
Sum1Tree5;0;35;6
Sum10;1;2;1
Constant2;1;2;0
Constant3;1;2;0
X;1;2;0
Constant;1;2;0
Constant1;1;2;0
Constant4;1;2;0
Constant5;1;2;0
Constant6;1;2;0
Product;1;8;1
Product1;1;7;1
Product2;1;12;1
Product3;1;18;1
Product4;1;9;1
Product5;1;27;1
Product6;1;31;1
Sum11;1;2;2
Sum12;1;2;3
Sum13;1;2;4
Sum7;1;3;1
Sum8;1;2;5
Sum9;1;2;6
Y;1;42;0
Sum1Tree0;1;12;0
Sum1Tree1;1;17;2
Sum1Tree2;1;22;2
Sum1Tree3;1;27;1
Sum1Tree4;1;32;1
Sum1Tree5;1;37;7
Sum10;2;5;1
Constant2;2;5;0
Constant3;2;5;0
X;2;5;0
Constant;2;5;0
Constant1;2;5;0
Constant4;2;5;0
Constant5;2;5;0
Constant6;2;5;0
Product;2;11;2
Product1;2;10;2
Product2;2;15;2
Product3;2;21;2
Product4;2;12;2
Product5;2;30;2
Product6;2;34;2
Sum11;2;5;2
Sum12;2;5;3
Sum13;2;5;4
Sum7;2;6;2
Sum8;2;5;5
Sum9;2;5;6
Y;2;45;0
Sum1Tree0;2;15;3
Sum1Tree1;2;20;3
Sum1Tree2;2;25;2
Sum1Tree3;2;30;8
Sum1Tree4;2;35;7
Sum1Tree5;2;40;7
