# II 1.75
# samples 4
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM45.xml
# vertex;sample;cycle;fu
Sum10;0;9;0
Constant2;0;0;0
Constant3;0;2;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant4;0;7;0
Constant5;0;1;0
Constant6;0;1;0
Product;0;6;0
Product1;0;5;0
Product2;0;11;0
Product3;0;16;0
Product4;0;21;0
Product5;0;22;0
Product6;0;31;0
Sum11;0;10;0
Sum12;0;5;0
Sum13;0;5;1
Sum7;0;1;0
Sum8;0;0;0
Sum9;0;6;0
Y;0;40;0
Sum1Tree0;0;10;1
Sum1Tree1;0;15;1
Sum1Tree2;0;20;1
Sum1Tree3;0;25;0
Sum1Tree4;0;30;1
Sum1Tree5;0;35;1
Sum10;1;11;1
Constant2;1;2;0
Constant3;1;4;0
X;1;2;0
Constant;1;2;0
Constant1;1;2;0
Constant4;1;9;0
Constant5;1;3;0
Constant6;1;3;0
Product;1;8;1
Product1;1;7;1
Product2;1;13;1
Product3;1;18;1
Product4;1;23;1
Product5;1;24;1
Product6;1;33;1
Sum11;1;12;2
Sum12;1;7;2
Sum13;1;7;3
Sum7;1;3;2
Sum8;1;2;2
Sum9;1;8;2
Y;1;42;0
Sum1Tree0;1;12;3
Sum1Tree1;1;17;3
Sum1Tree2;1;22;3
Sum1Tree3;1;27;2
Sum1Tree4;1;32;2
Sum1Tree5;1;37;3
Sum10;2;13;3
Constant2;2;4;0
Constant3;2;6;0
X;2;4;0
Constant;2;4;0
Constant1;2;4;0
Constant4;2;11;0
Constant5;2;5;0
Constant6;2;5;0
Product;2;10;2
Product1;2;9;2
Product2;2;15;2
Product3;2;20;2
Product4;2;25;2
Product5;2;26;2
Product6;2;35;2
Sum11;2;14;4
Sum12;2;9;4
Sum13;2;9;5
Sum7;2;5;4
Sum8;2;4;3
Sum9;2;10;4
Y;2;44;0
Sum1Tree0;2;14;5
Sum1Tree1;2;19;5
Sum1Tree2;2;24;5
Sum1Tree3;2;29;4
Sum1Tree4;2;34;4
Sum1Tree5;2;39;4
Sum10;3;14;6
Constant2;3;5;0
Constant3;3;7;0
X;3;5;0
Constant;3;5;0
Constant1;3;5;0
Constant4;3;12;0
Constant5;3;6;0
Constant6;3;6;0
Product;3;11;3
Product1;3;10;3
Product2;3;16;3
Product3;3;21;3
Product4;3;26;3
Product5;3;27;3
Product6;3;36;3
Sum11;3;15;5
Sum12;3;10;6
Sum13;3;10;7
Sum7;3;6;5
Sum8;3;5;6
Sum9;3;11;5
Y;3;45;0
Sum1Tree0;3;15;6
Sum1Tree1;3;20;6
Sum1Tree2;3;25;6
Sum1Tree3;3;30;6
Sum1Tree4;3;35;7
Sum1Tree5;3;40;7
