# II 1.3
# samples 10
# modulo 13
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM54.xml
# vertex;sample;cycle;fu
Sum10;0;11;0
Constant2;0;0;0
Constant3;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Product;0;6;0
Product1;0;5;0
Product2;0;11;0
Product3;0;16;0
Product4;0;13;0
Product5;0;22;0
Product6;0;24;1
Sum11;0;5;0
Sum12;0;3;0
Sum13;0;8;0
Sum7;0;1;0
Sum8;0;0;0
Sum9;0;6;0
Y;0;40;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;0
Sum1Tree2;0;20;0
Sum1Tree3;0;25;0
Sum1Tree4;0;30;0
Sum1Tree5;0;35;0
Sum10;1;12;1
Constant2;1;1;0
Constant3;1;1;0
X;1;1;0
Constant;1;1;0
Constant1;1;1;0
Constant4;1;1;0
Constant5;1;1;0
Constant6;1;1;0
Product;1;7;0
Product1;1;6;1
Product2;1;12;0
Product3;1;17;0
Product4;1;14;0
Product5;1;23;0
Product6;1;25;1
Sum11;1;6;1
Sum12;1;4;1
Sum13;1;9;1
Sum7;1;2;1
Sum8;1;1;1
Sum9;1;7;1
Y;1;41;0
Sum1Tree0;1;11;1
Sum1Tree1;1;16;1
Sum1Tree2;1;21;1
Sum1Tree3;1;26;1
Sum1Tree4;1;31;1
Sum1Tree5;1;36;1
Sum10;2;13;2
Constant2;2;2;0
Constant3;2;2;0
X;2;2;0
Constant;2;2;0
Constant1;2;2;0
Constant4;2;2;0
Constant5;2;2;0
Constant6;2;2;0
Product;2;8;0
Product1;2;7;1
Product2;2;13;1
Product3;2;18;1
Product4;2;15;0
Product5;2;24;2
Product6;2;26;2
Sum11;2;7;2
Sum12;2;5;2
Sum13;2;10;2
Sum7;2;3;2
Sum8;2;2;2
