# II 1.625
# samples 8
# modulo 13
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM42.xml
# vertex;sample;cycle;fu
Sum10;0;4;0
Constant2;0;4;0
Constant3;0;4;0
X;0;0;0
Constant;0;4;0
Constant1;0;4;0
Constant4;0;4;0
Constant5;0;4;0
Constant6;0;8;0
Product;0;6;0
Product1;0;6;1
Product2;0;9;0
Product3;0;13;0
Product4;0;16;0
Product5;0;21;0
Product6;0;22;1
Sum11;0;11;0
Sum12;0;10;0
Sum13;0;14;0
Sum7;0;1;1
Sum8;0;1;2
Sum9;0;3;0
Y;0;40;0
Sum1Tree0;0;10;1
Sum1Tree1;0;15;0
Sum1Tree2;0;20;0
Sum1Tree3;0;25;0
Sum1Tree4;0;30;1
Sum1Tree5;0;35;0
Sum10;1;3;1
Constant2;1;3;0
Constant3;1;3;0
X;1;1;0
Constant;1;3;0
Constant1;1;3;0
Constant4;1;3;0
Constant5;1;2;0
Constant6;1;5;0
Product;1;7;0
Product1;1;7;1
Product2;1;12;0
Product3;1;10;0
Product4;1;13;1
Product5;1;26;2
Product6;1;32;2
Sum11;1;8;0
Sum12;1;10;2
Sum13;1;10;3
Sum7;1;2;1
Sum8;1;2;2
Sum9;1;7;1
Y;1;41;0
Sum1Tree0;1;11;1
Sum1Tree1;1;16;2
Sum1Tree2;1;21;1
Sum1Tree3;1;26;0
Sum1Tree4;1;31;0
Sum1Tree5;1;36;4
Sum10;2;9;1
Constant2;2;11;0
Constant3;2;2;0
X;2;2;0
Constant;2;2;0
Constant1;2;2;0
Constant4;2;2;0
Constant5;2;9;0
Constant6;2;17;0
Product;2;8;1
Product1;2;7;2
Product2;2;13;3
Product3;2;17;0
Product4;2;5;0
Product5;2;27;0
Product6;2;18;1
Sum11;2;0;1
Sum12;2;4;2
Sum13;2;12;1
Sum7;2;3;3
Sum8;2;2;3
Sum9;2;5;1
Y;2;42;0
Sum1Tree0;2;12;2
Sum1Tree1;2;17;3
Sum1Tree2;2;22;2
Sum1Tree3;2;27;3
Sum1Tree4;2;32;0
Sum1Tree5;2;37;2
Sum10;3;12;3
Constant2;3;2;0
Constant3;3;6;0
X;3;3;0
Constant;3;5;0
Constant1;3;1;0
Constant4;3;1;0
Constant5;3;1;0
Constant6;3;0;0
Product;3;9;2
Product1;3;9;3
Product2;3;6;3
Product3;3;17;1
Product4;3;18;2
Product5;3;29;1
Product6;3;10;1
Sum11;3;10;5
Sum12;3;0;2
Sum13;3;0;3
Sum7;3;4;4
Sum8;3;3;4
Sum9;3;1;4
Y;3;43;0
Sum1Tree0;3;13;4
Sum1Tree1;3;18;2
Sum1Tree2;3;23;6
Sum1Tree3;3;28;4
Sum1Tree4;3;33;2
Sum1Tree5;3;38;4
Sum10;4;6;1
Constant2;4;1;0
Constant3;4;1;0
X;4;4;0
Constant;4;1;0
Constant1;4;5;0
Constant4;4;7;0
Constant5;4;11;0
Constant6;4;2;0
Product;4;10;2
Product1;4;10;3
Product2;4;12;1
Product3;4;13;4
Product4;4;9;4
Product5;4;30;2
Product6;4;27;1
Sum11;4;4;5
Sum12;4;25;5
Sum13;4;8;2
Sum7;4;5;3
Sum8;4;5;4
Sum9;4;7;3
Y;4;44;0
Sum1Tree0;4;14;5
Sum1Tree1;4;19;2
Sum1Tree2;4;24;3
Sum1Tree3;4;29;5
Sum1Tree4;4;34;3
Sum1Tree5;4;39;5
Sum10;5;6;3
Constant2;5;9;0
Constant3;5;0;0
X;5;5;0
Constant;5;7;0
Constant1;5;7;0
Constant4;5;5;0
Constant5;5;0;0
Constant6;5;1;0
Product;5;11;0
Product1;5;11;1
Product2;5;15;0
Product3;5;17;3
Product4;5;14;2
Product5;5;5;3
Product6;5;31;4
Sum11;5;9;3
Sum12;5;0;6
Sum13;5;11;4
Sum7;5;6;4
Sum8;5;6;5
Sum9;5;8;4
Y;5;45;0
Sum1Tree0;5;15;5
Sum1Tree1;5;20;4
Sum1Tree2;5;25;6
Sum1Tree3;5;30;6
Sum1Tree4;5;35;4
Sum1Tree5;5;40;6
Sum10;6;11;5
Constant2;6;10;0
Constant3;6;9;0
X;6;6;0
Constant;6;6;0
Constant1;6;0;0
Constant4;6;6;0
Constant5;6;6;0
Constant6;6;12;0
Product;6;12;2
Product1;6;12;3
Product2;6;13;5
Product3;6;17;4
Product4;6;25;4
Product5;6;28;1
Product6;6;37;2
Sum11;6;9;5
Sum12;6;9;6
Sum13;6;12;7
Sum7;6;7;5
Sum8;6;6;6
Sum9;6;5;5
Y;6;46;0
Sum1Tree0;6;16;6
Sum1Tree1;6;21;5
Sum1Tree2;6;26;7
Sum1Tree3;6;31;6
Sum1Tree4;6;36;7
Sum1Tree5;6;41;6
Sum10;7;8;6
Constant2;7;0;0
Constant3;7;10;0
X;7;7;0
Constant;7;0;0
Constant1;7;6;0
Constant4;7;0;0
Constant5;7;3;0
Constant6;7;3;0
Product;7;13;6
Product1;7;12;5
Product2;7;15;2
Product3;7;19;4
Product4;7;27;3
Product5;7;33;3
Product6;7;30;5
Sum11;7;5;7
Sum12;7;11;6
Sum13;7;2;7
Sum7;7;8;7
Sum8;7;7;6
Sum9;7;7;7
Y;7;47;0
Sum1Tree0;7;17;7
Sum1Tree1;7;22;7
Sum1Tree2;7;27;7
Sum1Tree3;7;32;7
Sum1Tree4;7;37;7
Sum1Tree5;7;42;7
