# II 2.33333
# samples 3
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM44.xml
# vertex;sample;cycle;fu
Sum10;0;6;0
Constant2;0;0;0
Constant3;0;6;0
X;0;0;0
Constant;0;1;0
Constant1;0;1;0
Constant4;0;6;0
Constant5;0;6;0
Constant6;0;6;0
Product;0;6;0
Product1;0;5;0
Product2;0;11;0
Product3;0;16;0
Product4;0;9;1
Product5;0;9;2
Product6;0;12;1
Sum11;0;2;0
Sum12;0;2;1
Sum13;0;4;0
Sum7;0;1;0
Sum8;0;0;0
Sum9;0;0;1
Y;0;40;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;1
Sum1Tree2;0;20;1
Sum1Tree3;0;25;1
Sum1Tree4;0;30;2
Sum1Tree5;0;35;2
Sum10;1;2;3
Constant2;1;2;0
Constant3;1;1;0
X;1;1;0
Constant;1;2;0
Constant1;1;2;0
Constant4;1;1;0
Constant5;1;1;0
Constant6;1;1;0
Product;1;7;0
Product1;1;6;1
Product2;1;6;2
Product3;1;10;0
Product4;1;21;1
Product5;1;10;1
Product6;1;31;2
Sum11;1;0;3
Sum12;1;3;1
Sum13;1;1;2
Sum7;1;2;4
Sum8;1;1;3
Sum9;1;0;4
Y;1;41;0
Sum1Tree0;1;11;2
Sum1Tree1;1;16;5
Sum1Tree2;1;21;5
Sum1Tree3;1;26;0
Sum1Tree4;1;31;2
Sum1Tree5;1;36;4
Sum10;2;1;5
Constant2;2;1;0
Constant3;2;0;0
X;2;2;0
Constant;2;0;0
Constant1;2;0;0
Constant4;2;0;0
Constant5;2;0;0
Constant6;2;0;0
Product;2;8;0
Product1;2;8;1
Product2;2;11;1
Product3;2;8;2
Product4;2;11;2
Product5;2;5;2
Product6;2;7;2
Sum11;2;0;6
Sum12;2;0;7
Sum13;2;0;8
Sum7;2;3;3
Sum8;2;2;6
Sum9;2;1;6
Y;2;42;0
Sum1Tree0;2;12;1
Sum1Tree1;2;17;4
Sum1Tree2;2;22;7
Sum1Tree3;2;27;2
Sum1Tree4;2;32;3
Sum1Tree5;2;37;7
