# II 1.4
# samples 5
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM64.xml
# vertex;sample;cycle;fu
Sum10;0;3;0
Constant2;0;2;0
Constant3;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant4;0;3;0
Constant5;0;3;0
Constant6;0;5;0
Product;0;6;0
Product1;0;5;0
Product2;0;9;0
Product3;0;11;0
Product4;0;14;0
Product5;0;15;0
Product6;0;17;0
Sum11;0;1;0
Sum12;0;6;0
Sum13;0;9;0
Sum7;0;1;1
Sum8;0;0;0
Sum9;0;0;1
Y;0;40;0
Sum1Tree0;0;10;1
Sum1Tree1;0;15;2
Sum1Tree2;0;20;1
Sum1Tree3;0;25;0
Sum1Tree4;0;30;1
Sum1Tree5;0;35;2
Sum10;1;4;1
Constant2;1;3;0
Constant3;1;1;0
X;1;1;0
Constant;1;1;0
Constant1;1;1;0
Constant4;1;4;0
Constant5;1;4;0
Constant6;1;6;0
Product;1;7;1
Product1;1;6;1
Product2;1;10;1
Product3;1;12;1
Product4;1;15;1
Product5;1;16;1
Product6;1;18;1
Sum11;1;2;2
Sum12;1;7;3
Sum13;1;10;2
Sum7;1;2;3
Sum8;1;1;3
Sum9;1;1;4
Y;1;41;0
Sum1Tree0;1;11;2
Sum1Tree1;1;16;4
Sum1Tree2;1;21;4
Sum1Tree3;1;26;0
Sum1Tree4;1;31;3
Sum1Tree5;1;36;5
Sum10;2;6;2
Constant2;2;5;0
Constant3;2;3;0
X;2;3;0
Constant;2;3;0
Constant1;2;3;0
Constant4;2;6;0
Constant5;2;6;0
Constant6;2;8;0
Product;2;9;2
Product1;2;8;2
Product2;2;12;2
Product3;2;14;2
Product4;2;17;2
Product5;2;18;2
Product6;2;20;2
Sum11;2;4;3
Sum12;2;9;5
Sum13;2;12;1
Sum7;2;4;4
Sum8;2;3;4
Sum9;2;3;5
Y;2;43;0
Sum1Tree0;2;13;3
Sum1Tree1;2;18;5
Sum1Tree2;2;23;6
Sum1Tree3;2;28;5
Sum1Tree4;2;33;2
Sum1Tree5;2;38;6
Sum10;3;7;6
Constant2;3;6;0
Constant3;3;4;0
X;3;4;0
Constant;3;4;0
Constant1;3;4;0
Constant4;3;7;0
Constant5;3;7;0
Constant6;3;9;0
Product;3;10;3
Product1;3;9;3
Product2;3;13;3
Product3;3;15;3
Product4;3;18;3
Product5;3;19;3
Product6;3;21;3
Sum11;3;5;3
Sum12;3;10;7
Sum13;3;13;4
Sum7;3;5;4
Sum8;3;4;6
Sum9;3;4;7
Y;3;44;0
Sum1Tree0;3;14;7
Sum1Tree1;3;19;5
Sum1Tree2;3;24;8
Sum1Tree3;3;29;6
Sum1Tree4;3;34;5
Sum1Tree5;3;39;8
Sum10;4;9;7
Constant2;4;8;0
Constant3;4;6;0
X;4;6;0
Constant;4;6;0
Constant1;4;6;0
Constant4;4;9;0
Constant5;4;9;0
Constant6;4;11;0
Product;4;12;4
Product1;4;11;4
Product2;4;15;4
Product3;4;17;4
Product4;4;20;4
Product5;4;21;4
Product6;4;23;4
Sum11;4;7;8
Sum12;4;12;6
Sum13;4;15;7
Sum7;4;7;9
Sum8;4;6;6
Sum9;4;6;7
Y;4;46;0
Sum1Tree0;4;16;8
Sum1Tree1;4;21;10
Sum1Tree2;4;26;7
Sum1Tree3;4;31;9
Sum1Tree4;4;36;8
Sum1Tree5;4;41;8
