# II 1.3
# samples 10
# modulo 13
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM53.xml
# vertex;sample;cycle;fu
Sum10;0;6;0
Constant2;0;0;0
Constant3;0;0;0
X;0;0;0
Constant;0;0;0
Constant1;0;0;0
Constant4;0;0;0
Constant5;0;0;0
Constant6;0;0;0
Product;0;6;0
Product1;0;16;0
Product2;0;14;0
Product3;0;13;0
Product4;0;5;0
Product5;0;17;0
Product6;0;15;0
Sum11;0;0;0
Sum12;0;2;0
Sum13;0;4;0
Sum7;0;1;0
Sum8;0;3;0
Sum9;0;5;0
Y;0;81;0
Sum1Tree0;0;20;0
Sum1Tree1;0;25;0
Sum1Tree2;0;34;0
Sum1Tree3;0;48;0
Sum1Tree4;0;62;0
Sum1Tree5;0;76;0
Sum10;1;7;1
Constant2;1;1;0
Constant3;1;1;0
X;1;1;0
Constant;1;1;0
Constant1;1;1;0
Constant4;1;1;0
Constant5;1;1;0
Constant6;1;1;0
Product;1;7;0
Product1;1;17;1
Product2;1;15;1
Product3;1;14;1
Product4;1;6;1
Product5;1;18;1
Product6;1;16;1
Sum11;1;1;1
Sum12;1;3;1
Sum13;1;5;1
Sum7;1;2;1
Sum8;1;4;1
Sum9;1;6;1
Y;1;82;0
Sum1Tree0;1;21;1
Sum1Tree1;1;26;1
Sum1Tree2;1;35;1
Sum1Tree3;1;49;1
Sum1Tree4;1;63;1
Sum1Tree5;1;77;1
Sum10;2;8;2
Constant2;2;2;0
Constant3;2;2;0
X;2;2;0
Constant;2;2;0
Constant1;2;2;0
Constant4;2;2;0
Constant5;2;2;0
Constant6;2;2;0
Product;2;8;0
Product1;2;18;2
Product2;2;16;2
Product3;2;15;2
Product4;2;7;1
Product5;2;19;2
Product6;2;17;2
Sum11;2;2;2
Sum12;2;4;2
Sum13;2;6;2
Sum7;2;3;2
Sum8;2;5;2
Sum9;2;7;2
Y;2;83;0
Sum1Tree0;2;22;2
Sum1Tree1;2;27;2
Sum1Tree2;2;36;2
Sum1Tree3;2;50;2
Sum1Tree4;2;64;2
Sum1Tree5;2;78;2
Sum10;3;10;3
Constant2;3;4;0
Constant3;3;4;0
X;3;4;0
Constant;3;4;0
Constant1;3;4;0
Constant4;3;4;0
Constant5;3;4;0
Constant6;3;4;0
Product;3;10;0
Product1;3;20;2
Product2;3;18;3
Product3;3;17;3
Product4;3;9;0
Product5;3;21;1
Product6;3;19;3
Sum11;3;4;3
Sum12;3;6;3
Sum13;3;8;3
Sum7;3;5;3
Sum8;3;7;3
Sum9;3;9;3
Y;3;85;0
Sum1Tree0;3;24;3
Sum1Tree1;3;29;3
Sum1Tree2;3;38;3
Sum1Tree3;3;52;3
Sum1Tree4;3;66;3
Sum1Tree5;3;80;3
Sum10;4;11;4
Constant2;4;5;0
Constant3;4;5;0
X;4;5;0
Constant;4;5;0
Constant1;4;5;0
Constant4;4;5;0
Constant5;4;5;0
Constant6;4;5;0
Product;4;11;0
Product1;4;21;2
Product2;4;19;4
Product3;4;18;4
Product4;4;10;1
Product5;4;22;1
Product6;4;20;3
Sum11;4;5;4
Sum12;4;7;4
Sum13;4;9;4
Sum7;4;6;4
Sum8;4;8;4
Sum9;4;10;4
Y;4;86;0
Sum1Tree0;4;25;4
Sum1Tree1;4;30;4
Sum1Tree2;4;39;4
Sum1Tree3;4;53;4
Sum1Tree4;4;67;4
Sum1Tree5;4;81;4
Sum10;5;12;5
Constant2;5;6;0
Constant3;5;6;0
X;5;6;0
Constant;5;6;0
Constant1;5;6;0
Constant4;5;6;0
Constant5;5;6;0
Constant6;5;6;0
Product;5;12;0
Product1;5;22;2
Product2;5;20;4
Product3;5;19;5
Product4;5;11;1
Product5;5;23;2
Product6;5;21;3
Sum11;5;6;5
Sum12;5;8;5
Sum13;5;10;5
Sum7;5;7;5
Sum8;5;9;5
Sum9;5;11;5
Y;5;87;0
Sum1Tree0;5;26;5
Sum1Tree1;5;31;5
Sum1Tree2;5;40;5
Sum1Tree3;5;54;5
Sum1Tree4;5;68;5
Sum1Tree5;5;82;5
Sum10;6;14;6
Constant2;6;8;0
Constant3;6;8;0
X;6;8;0
Constant;6;8;0
Constant1;6;8;0
Constant4;6;8;0
Constant5;6;8;0
Constant6;6;8;0
Product;6;14;2
Product1;6;24;2
Product2;6;22;3
Product3;6;21;4
Product4;6;13;1
Product5;6;25;1
Product6;6;23;3
Sum11;6;8;6
Sum12;6;10;6
Sum13;6;12;6
Sum7;6;9;6
Sum8;6;11;6
Sum9;6;13;6
Y;6;89;0
Sum1Tree0;6;28;6
Sum1Tree1;6;33;6
Sum1Tree2;6;42;6
Sum1Tree3;6;56;6
Sum1Tree4;6;70;6
Sum1Tree5;6;84;6
Sum10;7;15;7
Constant2;7;9;0
Constant3;7;9;0
X;7;9;0
Constant;7;9;0
Constant1;7;9;0
Constant4;7;9;0
Constant5;7;9;0
Constant6;7;9;0
Product;7;15;3
Product1;7;25;2
Product2;7;23;4
Product3;7;22;4
Product4;7;14;3
Product5;7;26;2
Product6;7;24;3
Sum11;7;9;7
Sum12;7;11;7
Sum13;7;13;7
Sum7;7;10;7
Sum8;7;12;7
Sum9;7;14;7
Y;7;90;0
Sum1Tree0;7;29;7
Sum1Tree1;7;34;7
Sum1Tree2;7;43;7
Sum1Tree3;7;57;7
Sum1Tree4;7;71;7
Sum1Tree5;7;85;7
Sum10;8;16;8
Constant2;8;10;0
Constant3;8;10;0
X;8;10;0
Constant;8;10;0
Constant1;8;10;0
Constant4;8;10;0
Constant5;8;10;0
Constant6;8;10;0
Product;8;16;3
Product1;8;26;3
Product2;8;24;4
Product3;8;23;5
Product4;8;15;4
Product5;8;27;4
Product6;8;25;3
Sum11;8;10;8
Sum12;8;12;8
Sum13;8;14;8
Sum7;8;11;8
Sum8;8;13;8
