# II 1.4
# samples 5
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM58.xml
# vertex;sample;cycle;fu
Sum10;0;6;0
Constant2;0;4;0
Constant3;0;4;0
X;0;0;0
Constant;0;3;0
Constant1;0;4;0
Constant4;0;6;0
Constant5;0;4;0
Constant6;0;3;0
Product;0;6;0
Product1;0;5;0
Product2;0;9;0
Product3;0;11;0
Product4;0;9;1
Product5;0;10;0
Product6;0;26;1
Sum11;0;1;0
Sum12;0;5;0
Sum13;0;0;0
Sum7;0;1;1
Sum8;0;0;1
Sum9;0;2;0
Y;0;40;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;2
Sum1Tree2;0;20;1
Sum1Tree3;0;25;0
Sum1Tree4;0;30;1
Sum1Tree5;0;35;2
Sum10;1;0;3
Constant2;1;3;0
Constant3;1;3;0
X;1;1;0
Constant;1;2;0
Constant1;1;3;0
Constant4;1;3;0
Constant5;1;3;0
Constant6;1;2;0
Product;1;7;0
Product1;1;7;1
Product2;1;12;2
Product3;1;12;3
Product4;1;20;1
Product5;1;21;2
Product6;1;11;1
Sum11;1;1;3
Sum12;1;2;2
Sum13;1;6;2
Sum7;1;2;3
Sum8;1;2;4
Sum9;1;0;4
Y;1;41;0
Sum1Tree0;1;11;1
Sum1Tree1;1;16;5
Sum1Tree2;1;21;5
Sum1Tree3;1;26;1
Sum1Tree4;1;31;1
Sum1Tree5;1;36;4
Sum10;2;0;6
Constant2;2;2;0
Constant3;2;2;0
X;2;2;0
Constant;2;4;0
Constant1;2;2;0
Constant4;2;2;0
Constant5;2;2;0
Constant6;2;1;0
Product;2;8;0
Product1;2;8;1
Product2;2;11;2
Product3;2;11;3
Product4;2;17;1
Product5;2;26;4
Product6;2;6;2
Sum11;2;2;6
Sum12;2;0;7
Sum13;2;1;5
Sum7;2;3;2
Sum8;2;3;3
Sum9;2;2;7
Y;2;42;0
Sum1Tree0;2;12;2
Sum1Tree1;2;17;4
Sum1Tree2;2;22;6
Sum1Tree3;2;27;3
Sum1Tree4;2;32;2
Sum1Tree5;2;37;8
Sum10;3;6;4
Constant2;3;1;0
Constant3;3;1;0
X;3;3;0
Constant;3;1;0
Constant1;3;1;0
Constant4;3;1;0
Constant5;3;1;0
Constant6;3;6;0
Product;3;9;2
Product1;3;8;2
Product2;3;14;3
Product3;3;14;4
Product4;3;15;3
Product5;3;6;3
Product6;3;31;2
Sum11;3;6;5
Sum12;3;1;7
Sum13;3;4;3
Sum7;3;4;4
Sum8;3;3;5
Sum9;3;3;6
Y;3;43;0
Sum1Tree0;3;13;6
Sum1Tree1;3;18;5
Sum1Tree2;3;23;9
Sum1Tree3;3;28;8
Sum1Tree4;3;33;3
Sum1Tree5;3;38;7
Sum10;4;3;8
Constant2;4;0;0
Constant3;4;0;0
X;4;4;0
Constant;4;0;0
Constant1;4;0;0
Constant4;4;0;0
Constant5;4;0;0
Constant6;4;0;0
Product;4;10;3
Product1;4;9;3
Product2;4;13;4
Product3;4;9;4
Product4;4;24;4
Product5;4;25;4
Product6;4;8;4
Sum11;4;1;8
Sum12;4;5;4
Sum13;4;1;9
Sum7;4;5;5
Sum8;4;4;6
Sum9;4;3;9
Y;4;44;0
Sum1Tree0;4;14;9
Sum1Tree1;4;19;6
Sum1Tree2;4;24;10
Sum1Tree3;4;29;10
Sum1Tree4;4;34;7
Sum1Tree5;4;39;7
