# II 1.75
# samples 4
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//fir_SHI.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//fir_SHI/RM45.xml
# vertex;sample;cycle;fu
Sum10;0;0;0
Constant2;0;2;0
Constant3;0;2;0
X;0;0;0
Constant;0;2;0
Constant1;0;2;0
Constant4;0;2;0
Constant5;0;2;0
Constant6;0;2;0
Product;0;6;0
Product1;0;5;0
Product2;0;11;0
Product3;0;10;0
Product4;0;12;1
Product5;0;9;0
Product6;0;6;1
Sum11;0;6;0
Sum12;0;4;0
Sum13;0;0;1
Sum7;0;1;0
Sum8;0;0;2
Sum9;0;4;1
Y;0;40;0
Sum1Tree0;0;10;0
Sum1Tree1;0;15;1
Sum1Tree2;0;20;1
Sum1Tree3;0;25;2
Sum1Tree4;0;30;0
Sum1Tree5;0;35;3
Sum10;1;6;2
Constant2;1;0;0
Constant3;1;6;0
X;1;1;0
Constant;1;6;0
Constant1;1;6;0
Constant4;1;6;0
Constant5;1;6;0
Constant6;1;6;0
Product;1;7;0
Product1;1;7;1
Product2;1;6;2
Product3;1;15;0
Product4;1;16;1
Product5;1;13;3
Product6;1;8;1
Sum11;1;5;0
Sum12;1;6;3
Sum13;1;0;4
Sum7;1;2;1
Sum8;1;1;2
Sum9;1;1;3
Y;1;41;0
Sum1Tree0;1;11;3
Sum1Tree1;1;16;2
Sum1Tree2;1;21;5
Sum1Tree3;1;26;1
Sum1Tree4;1;31;1
Sum1Tree5;1;36;4
Sum10;2;1;5
Constant2;2;5;0
Constant3;2;1;0
X;2;2;0
Constant;2;1;0
Constant1;2;1;0
Constant4;2;1;0
Constant5;2;1;0
Constant6;2;1;0
Product;2;8;2
Product1;2;8;3
Product2;2;10;1
Product3;2;18;1
Product4;2;11;2
Product5;2;17;2
Product6;2;5;2
Sum11;2;5;2
Sum12;2;6;4
Sum13;2;0;6
Sum7;2;3;2
Sum8;2;3;3
Sum9;2;4;4
Y;2;42;0
Sum1Tree0;2;12;3
Sum1Tree1;2;17;4
Sum1Tree2;2;22;6
Sum1Tree3;2;27;5
Sum1Tree4;2;32;5
Sum1Tree5;2;37;3
Sum10;3;3;5
Constant2;3;1;0
Constant3;3;0;0
X;3;3;0
Constant;3;0;0
Constant1;3;0;0
Constant4;3;0;0
Constant5;3;0;0
Constant6;3;0;0
Product;3;9;2
Product1;3;9;3
Product2;3;14;2
Product3;3;10;3
Product4;3;5;3
Product5;3;14;3
Product6;3;11;3
Sum11;3;0;7
Sum12;3;6;6
Sum13;3;4;6
Sum7;3;4;7
Sum8;3;3;6
Sum9;3;8;7
Y;3;43;0
Sum1Tree0;3;13;7
Sum1Tree1;3;18;8
Sum1Tree2;3;23;4
Sum1Tree3;3;28;8
Sum1Tree4;3;33;4
Sum1Tree5;3;38;7
