# II 38
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM8.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;150;0
y0_im;132;0
y1_re;131;0
y1_im;131;0
y2_re;149;0
y2_im;149;0
y3_re;144;0
y3_im;144;0
y4_re;149;0
y4_im;132;0
y5_re;144;0
y5_im;144;0
y6_re;112;0
y6_im;112;0
y7_re;144;0
y7_im;129;0
y8_re;132;0
y8_im;150;0
y9_re;131;0
y9_im;107;0
y10_re;132;0
y10_im;149;0
y11_re;144;0
y11_im;144;0
y12_re;149;0
y12_im;149;0
y13_re;144;0
y13_im;129;0
y14_re;112;0
y14_im;150;0
Add17;24;0
y15_re;129;0
y15_im;144;0
Add2;1;0
Add11;1;1
Add3;1;2
Add12;4;0
Add4;28;0
Add13;28;1
Add5;26;0
Add14;23;0
Add6;20;0
Add15;20;1
Add7;53;0
Add16;24;1
Add8;24;2
Add27;74;0
Add9;27;0
Add18;57;0
Add10;75;0
Add19;93;0
Add20;67;0
Add110;93;1
Add21;54;0
Add111;54;1
Add22;73;0
Add112;75;1
Add23;14;0
Add113;4;1
Add24;76;0
Add114;72;0
Add25;88;0
Add115;87;0
Add26;76;1
Add116;76;2
Add39;2;0
Add117;74;1
Add28;127;0
Add118;125;1
Add29;144;0
Add119;127;1
Add30;125;2
Add120;122;0
Add31;107;0
Add121;107;1
Add32;126;1
Add122;124;0
Add33;124;1
Add123;124;2
Add34;2;1
Add124;6;0
Add35;139;0
Add125;126;2
Add36;139;1
Add126;123;0
Add37;2;2
Add127;7;0
Add38;6;1
Add128;7;1
Product34;17;0
Subtract5;22;0
Add129;9;1
Add40;9;2
Add130;3;0
Add41;59;0
Add131;56;0
Add42;27;1
Add1;27;2
Add43;13;2
Product4;8;0
Product11;8;1
Product21;8;2
Product31;6;0
Subtract2;13;0
Add44;22;0
Product5;7;0
Product12;9;0
Product22;9;1
Product32;10;0
Subtract3;14;0
Add45;19;1
Product6;15;0
Product13;15;1
Product23;15;2
Product33;15;3
Subtract4;19;0
Add46;17;2
Product7;18;0
Product14;13;0
Product24;13;1
Subtract11;36;0
Add53;33;0
Add47;15;1
Product8;9;2
Product15;7;1
Product25;11;0
Product35;10;1
Subtract6;14;1
Add48;14;1
Product9;7;2
Product16;10;2
Product26;10;3
Product36;9;3
Subtract7;15;0
Add49;19;2
Product10;7;3
Product17;13;2
Product27;11;1
Product37;13;3
Subtract8;19;1
Add50;22;1
Product18;18;1
Product19;16;0
Product28;18;2
Product38;17;1
Subtract9;22;1
Add51;70;0
Product20;66;0
Product110;64;0
Product29;64;1
Product39;61;0
Subtract10;70;0
Add52;74;2
Product30;32;0
Product111;70;1
Product210;61;1
Product310;32;2
Product218;66;1
Product318;33;0
Product40;27;0
Product112;27;1
Product211;27;2
Product311;27;3
Subtract12;71;0
Add54;73;1
Product41;62;0
Product113;31;0
Product212;69;1
Product312;31;2
Subtract13;66;0
Add55;23;1
Product42;19;0
Product114;19;1
Product213;19;2
Product313;19;3
Subtract14;23;0
Add56;33;1
Product43;67;0
Product115;29;1
Product214;29;2
Product314;38;0
Subtract15;71;1
Add57;66;2
Product44;32;3
Product116;62;1
Product215;38;1
Product315;63;0
Subtract16;74;1
Add58;33;2
Product45;25;1
Product117;29;3
Product216;27;4
Product316;29;4
Subtract17;67;0
Add59;67;1
Product46;27;5
Product118;25;2
Product217;31;3
Product317;25;3
Subtract18;31;0
Add60;70;1
Product47;33;1
Product119;66;2
Product57;112;0
Product129;113;0
Product228;75;1
Subtract19;37;0
Add61;73;2
Product48;31;4
Product120;31;5
Product219;61;2
Product319;28;3
Subtract20;35;0
Add62;32;2
Product49;26;2
Product121;28;4
Product220;28;5
Product320;26;3
Subtract21;32;1
Add63;68;1
Product50;32;4
Product122;61;3
Product221;61;4
Product321;64;4
Subtract22;68;0
Add64;37;2
Product51;33;2
Product123;33;3
Product222;33;4
Product322;33;5
Subtract23;37;1
Add65;68;2
Product52;61;5
Product124;64;5
Product223;58;0
Product323;58;1
Subtract24;65;0
Add66;18;1
Product53;14;0
Product125;12;0
Product224;7;4
Product324;14;1
Subtract25;18;0
Add67;69;2
Product54;63;4
Product126;29;5
Product225;63;5
Product325;62;2
Subtract26;67;1
Add68;67;2
Product55;62;3
Product127;32;5
Product226;62;4
Product326;62;5
Subtract27;67;2
Add69;120;2
Product56;98;0
Product128;113;2
Product227;98;1
Product327;113;3
Subtract28;117;0
Add70;117;1
Product69;92;1
Product141;117;0
Product240;81;0
Product340;81;1
Product328;113;4
Subtract29;122;0
Add71;101;2
Product58;59;0
Product130;97;1
Product229;97;2
Product329;75;5
Subtract30;101;0
Add72;84;1
Product59;78;0
Product131;80;0
Product230;78;1
Product330;97;3
Subtract31;120;0
Add73;102;1
Product60;78;2
Product132;98;2
Product231;98;3
Product331;80;1
Subtract32;84;1
Add74;102;2
Product61;98;4
Product133;78;3
Product232;98;5
Product332;80;2
Subtract33;102;0
Add75;97;1
Product62;81;2
Product134;79;1
Product233;89;4
Product333;91;4
Subtract34;119;0
Add76;97;2
Product63;93;2
Product135;93;3
Product234;93;4
Product334;93;5
Subtract35;121;0
Add77;16;2
Product64;8;3
Product136;12;1
Product235;12;2
Product335;12;3
Subtract36;16;0
Add78;122;2
Product65;116;4
Product137;80;3
Product236;116;5
Product336;80;4
Subtract37;139;1
Add79;117;2
Product66;80;5
Product138;97;4
Product237;72;0
Product337;97;5
Subtract38;122;2
Add80;119;0
Product67;81;3
Product139;77;0
Product238;114;2
Product338;92;2
Subtract39;119;1
Add81;119;1
Product68;115;1
Product140;112;1
Product239;115;2
Product339;114;3
Subtract40;119;2
Add82;121;2
Subtract128;144;1
Subtract69;127;1
Subtract129;125;0
Subtract70;107;1
Subtract130;125;1
Subtract41;118;0
Add83;119;2
Product70;92;3
Product142;79;2
Product241;79;3
Product341;79;4
Subtract42;121;1
Add84;96;2
Product71;92;4
Product143;79;5
Product242;81;4
Product342;81;5
Subtract43;96;0
Add85;118;2
Product72;92;5
Product144;77;3
Product243;77;4
Product343;77;5
Subtract44;96;1
Add86;22;2
Product73;14;2
Product145;13;5
Product244;15;5
Product344;12;4
Subtract45;18;1
Add87;23;2
Product74;19;4
Product146;19;5
Product245;7;5
Product345;18;3
Subtract46;23;1
Add88;18;2
Product75;14;3
Product147;11;2
Product246;14;4
Product346;12;5
Subtract47;21;0
Add89;14;2
Product76;10;4
Product148;8;4
Product247;9;4
Product347;8;5
