# II 9
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM24.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;53;0
y0_im;53;0
y1_re;52;0
y1_im;52;0
y2_re;54;0
y2_im;54;0
y3_re;52;0
y3_im;53;0
y4_re;54;0
y4_im;53;0
y5_re;55;0
y5_im;54;0
y6_re;54;0
y6_im;54;0
y7_re;53;0
y7_im;54;0
y8_re;54;0
y8_im;54;0
y9_re;52;0
y9_im;52;0
y10_re;54;0
y10_im;53;0
y11_re;52;0
y11_im;54;0
y12_re;53;0
y12_im;54;0
y13_re;54;0
y13_im;51;0
y14_re;54;0
y14_im;53;0
Add17;15;0
y15_re;51;0
y15_im;54;0
Add2;1;0
Add11;1;1
Add3;1;2
Add12;2;0
Add4;16;0
Add13;16;1
Add5;17;0
Add14;17;1
Add6;17;2
Add15;17;3
Add7;17;4
Add16;17;5
Add8;15;1
Add27;33;2
Add9;17;6
Add18;17;7
Add10;32;0
Add19;33;3
Add20;32;1
Add110;33;4
Add21;31;0
Add111;31;1
Add22;31;2
Add112;31;3
Add23;2;1
Add113;1;3
Add24;32;2
Add114;32;3
Add25;32;4
Add115;32;5
Add26;33;5
Add116;32;6
Add39;2;2
Add117;32;7
Add28;48;0
Add118;48;1
Add29;45;0
Add119;45;1
Add30;49;4
Add120;45;2
Add31;49;5
Add121;49;6
Add32;47;3
Add122;47;4
Add33;50;8
Add123;49;7
Add34;1;4
Add124;3;2
Add35;47;5
Add125;48;3
Add36;48;4
Add126;49;8
Add37;1;5
Add127;1;6
Add38;1;7
Add128;2;6
Product34;8;0
Subtract5;12;0
Add129;1;8
Add40;3;5
Add130;2;7
Add41;15;6
Add131;16;2
Add42;16;3
Add1;16;4
Add43;10;9
Product4;6;0
Product11;6;1
Product21;6;2
Product31;6;3
Subtract2;10;0
Add44;11;8
Product5;6;4
Product12;7;0
Product22;7;1
Product32;7;2
Subtract3;11;0
Add45;10;10
Product6;6;5
Product13;6;6
Product23;6;7
Product33;6;8
Subtract4;10;1
Add46;12;6
Product7;8;1
Product14;8;2
Product24;8;3
Subtract11;25;0
Add53;27;3
Add47;11;9
Product8;6;9
Product15;7;3
Product25;7;4
Product35;7;5
Subtract6;12;1
Add48;12;7
Product9;7;6
Product16;8;4
Product26;7;7
Product36;8;5
Subtract7;12;2
Add49;10;11
Product10;6;10
Product17;6;11
Product27;6;12
Product37;6;13
Subtract8;10;2
Add50;12;8
Product18;7;8
Product19;7;9
Product28;8;6
Product38;7;10
Subtract9;12;3
Add51;25;5
Product20;20;0
Product110;21;0
Product29;20;1
Product39;21;1
Subtract10;25;1
Add52;25;6
Product30;21;2
Product111;21;3
Product210;21;4
Product310;21;5
Product218;21;6
Product318;21;7
Product40;22;0
Product112;23;0
Product211;23;1
Product311;23;2
Subtract12;27;0
Add54;27;4
Product41;23;3
Product113;23;4
Product212;23;5
Product312;23;6
Subtract13;27;1
Add55;11;10
Product42;7;11
Product114;7;12
Product213;7;13
Product313;7;14
Subtract14;11;1
Add56;27;5
Product43;22;1
Product115;23;7
Product214;23;8
Product314;23;9
Subtract15;27;2
Add57;27;6
Product44;22;2
Product116;23;10
Product215;23;11
Product315;22;3
Subtract16;26;0
Add58;26;8
Product45;22;4
Product117;22;5
Product216;22;6
Product316;22;7
Subtract17;26;1
Add59;27;7
Product46;23;12
Product118;23;13
Product217;23;14
Product317;23;15
Subtract18;27;3
Add60;25;7
Product47;22;8
Product119;21;8
Product57;38;2
Product129;39;9
Product228;38;3
Subtract19;26;2
Add61;26;9
Product48;22;9
Product120;22;10
Product219;22;11
Product319;22;12
Subtract20;26;3
Add62;24;7
Product49;20;4
Product121;20;5
Product220;20;6
Product320;21;10
Subtract21;25;2
Add63;25;8
Product50;21;11
Product122;21;12
Product221;21;13
Product321;21;14
Subtract22;25;3
Add64;26;10
Product51;22;13
Product123;22;14
Product222;22;15
Product322;22;16
Subtract23;26;4
Add65;26;11
Product52;22;17
Product124;22;18
Product223;22;19
Product323;22;20
Subtract24;26;5
Add66;12;9
Product53;6;14
Product125;8;7
Product224;8;8
Product324;8;9
Subtract25;12;4
Add67;25;9
Product54;23;16
Product126;21;15
Product225;21;16
Product325;23;17
Subtract26;27;4
Add68;27;8
Product55;23;18
Product127;23;19
Product226;23;20
Product326;23;21
Subtract27;27;5
Add69;42;8
Product56;38;7
Product128;38;8
Product227;37;0
Product327;38;9
Subtract28;43;4
Add70;43;10
Product69;38;10
Product141;38;11
Product240;38;12
Product340;37;1
Product328;39;17
Subtract29;43;5
Add71;40;9
Product58;36;0
Product130;36;1
Product229;36;2
Product329;36;3
Subtract30;42;0
Add72;40;10
Product59;36;4
Product131;36;5
Product230;36;6
Product330;36;7
Subtract31;42;1
Add73;43;11
Product60;38;13
Product132;39;18
Product231;38;14
Product331;39;19
Subtract32;43;6
Add74;43;12
Product61;36;8
Product133;39;20
Product232;36;9
Product332;38;15
Subtract33;42;2
Add75;42;9
Product62;38;16
Product134;37;2
Product233;37;3
Product333;38;17
Subtract34;42;3
Add76;41;9
Product63;38;18
Product135;37;4
Product234;37;5
Product334;38;19
Subtract35;42;4
Add77;10;12
Product64;6;15
Product136;6;16
Product235;6;17
Product335;6;18
Subtract36;10;3
Add78;40;11
Product65;36;10
Product137;36;11
Product236;36;12
Product336;36;13
Subtract37;40;0
Add79;40;12
Product66;36;14
Product138;36;15
Product237;36;16
Product337;36;17
Subtract38;40;1
Add80;41;10
Product67;37;6
Product139;37;7
Product238;37;8
Product338;37;9
Subtract39;41;0
Add81;41;11
Product68;37;10
Product140;37;11
Product239;37;12
Product339;37;13
Subtract40;41;1
Add82;42;10
Subtract128;45;6
Subtract69;47;2
Subtract129;45;7
Subtract70;49;2
Subtract130;48;5
Subtract41;42;5
Add83;42;11
Product70;38;20
Product142;37;14
Product241;38;21
Product341;37;15
Subtract42;42;6
Add84;41;12
Product71;37;16
Product143;37;17
Product242;37;18
Product342;37;19
Subtract43;41;2
Add85;44;12
Product72;37;20
Product144;39;21
Product243;40;21
Product343;37;21
Subtract44;41;3
Add86;11;11
Product73;6;19
Product145;7;15
Product244;7;16
Product344;7;17
Subtract45;11;3
Add87;11;12
Product74;7;18
Product146;6;20
Product245;7;19
Product345;6;21
Subtract46;11;4
Add88;12;10
Product75;8;10
Product147;8;11
Product246;8;12
Product346;8;13
Subtract47;12;6
Add89;12;11
Product76;8;14
Product148;7;20
Product247;8;15
Product347;8;16
