# II 5
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM28.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;51;0
y0_im;51;0
y1_re;52;0
y1_im;52;0
y2_re;52;0
y2_im;52;0
y3_re;52;0
y3_im;52;0
y4_re;51;0
y4_im;52;0
y5_re;52;0
y5_im;52;0
y6_re;52;0
y6_im;52;0
y7_re;52;0
y7_im;52;0
y8_re;51;0
y8_im;51;0
y9_re;52;0
y9_im;52;0
y10_re;52;0
y10_im;52;0
y11_re;52;0
y11_im;52;0
y12_re;51;0
y12_im;51;0
y13_re;52;0
y13_im;52;0
y14_re;52;0
y14_im;52;0
Add17;19;0
y15_re;52;0
y15_im;52;0
Add2;1;0
Add11;1;1
Add3;4;1
Add12;3;0
Add4;16;2
Add13;16;3
Add5;15;0
Add14;15;1
Add6;19;2
Add15;18;1
Add7;15;2
Add16;15;3
Add8;18;2
Add27;29;3
Add9;15;4
Add18;15;5
Add10;30;6
Add19;30;7
Add20;32;0
Add110;32;1
Add21;30;8
Add111;33;3
Add22;33;4
Add112;33;5
Add23;1;4
Add113;1;5
Add24;33;6
Add114;33;7
Add25;30;9
Add115;29;4
Add26;33;8
Add116;33;9
Add39;1;6
Add117;29;5
Add28;46;7
Add118;46;8
Add29;46;9
Add119;46;10
Add30;47;2
Add120;47;3
Add31;47;4
Add121;47;5
Add32;47;6
Add122;47;7
Add33;47;8
Add123;47;9
Add34;1;11
Add124;1;12
Add35;47;10
Add125;47;11
Add36;47;12
Add126;47;13
Add37;1;13
Add127;1;14
Add38;1;15
Add128;4;6
Product34;6;0
Subtract5;10;0
Add129;1;16
Add40;1;17
Add130;1;18
Add41;15;10
Add131;15;11
Add42;18;10
Add1;18;11
Add43;10;12
Product4;6;1
Product11;6;2
Product21;6;3
Product31;6;4
Subtract2;10;1
Add44;13;12
Product5;9;0
Product12;9;1
Product22;9;2
Product32;8;0
Subtract3;13;0
Add45;14;7
Product6;7;0
Product13;7;1
Product23;7;2
Product33;7;3
Subtract4;13;1
Add46;10;13
Product7;6;5
Product14;6;6
Product24;6;7
Subtract11;27;0
Add53;28;13
Add47;13;14
Product8;7;4
Product15;9;3
Product25;7;5
Product35;9;4
Subtract6;13;2
Add48;10;14
Product9;6;8
Product16;6;9
Product26;6;10
Product36;6;11
Subtract7;10;2
Add49;14;8
Product10;9;5
Product17;7;6
Product27;9;6
Product37;7;7
Subtract8;13;3
Add50;10;15
Product18;6;12
Product19;6;13
Product28;6;14
Product38;6;15
Subtract9;10;3
Add51;24;9
Product20;20;0
Product110;20;1
Product29;20;2
Product39;20;3
Subtract10;24;0
Add52;27;14
Product30;23;1
Product111;23;2
Product210;23;3
Product310;23;4
Product218;21;16
Product318;21;17
Product40;24;7
Product112;23;5
Product211;24;8
Product311;23;6
Subtract12;28;4
Add54;24;10
Product41;20;4
Product113;20;5
Product212;20;6
Product312;20;7
Subtract13;24;1
Add55;11;19
Product42;7;8
Product114;7;9
Product213;7;10
Product313;7;11
Subtract14;11;0
Add56;28;15
Product43;24;9
Product115;24;10
Product214;24;11
Product314;24;12
Subtract15;28;5
Add57;24;11
Product44;21;18
Product116;20;8
Product215;20;9
Product315;20;10
Subtract16;25;4
Add58;28;16
Product45;24;13
Product117;23;7
Product216;24;14
Product316;24;15
Subtract17;28;6
Add59;24;12
Product46;20;11
Product118;20;12
Product217;20;13
Product317;20;14
Subtract18;24;2
Add60;25;16
Product47;21;19
Product119;21;20
Product57;37;12
Product129;37;13
Product228;37;14
Subtract19;25;5
Add61;24;13
Product48;20;15
Product120;20;16
Product219;20;17
Product319;20;18
Subtract20;24;3
Add62;24;14
Product49;20;19
Product121;20;20
Product220;20;21
Product320;20;22
Subtract21;24;4
Add63;28;17
Product50;24;16
Product122;24;17
Product221;24;18
Product321;23;8
Subtract22;28;7
Add64;28;18
Product51;21;21
Product123;22;15
Product222;22;16
Product322;21;22
Subtract23;25;6
Add65;28;19
Product52;22;17
Product124;22;18
Product223;22;19
Product323;22;20
Subtract24;28;8
Add66;10;17
Product53;6;23
Product125;6;24
Product224;6;25
Product324;6;26
Subtract25;10;7
Add67;28;20
Product54;24;19
Product126;24;20
Product225;24;21
Product325;24;22
Subtract26;28;9
Add68;24;15
Product55;20;23
Product127;20;24
Product226;20;25
Product326;20;26
Subtract27;24;5
Add69;39;16
Product56;35;27
Product128;35;28
Product227;35;29
Product327;35;30
Subtract28;39;6
Add70;41;20
Product69;38;9
Product141;38;10
Product240;38;11
Product340;38;12
Product328;37;21
Subtract29;41;1
Add71;42;15
Product58;37;22
Product130;38;13
Product229;37;23
Product329;38;14
Subtract30;42;1
Add72;42;16
Product59;38;15
Product131;38;16
Product230;38;17
Product330;38;18
Subtract31;42;2
Add73;42;17
Product60;38;19
Product132;38;20
Product231;38;21
Product331;38;22
Subtract32;42;3
Add74;42;18
Product61;38;23
Product133;38;24
Product232;38;25
Product332;38;26
Subtract33;42;4
Add75;42;19
Product62;38;27
Product134;38;28
Product233;38;29
Product333;38;30
Subtract34;42;5
Add76;40;18
Product63;35;31
Product135;34;23
Product234;35;32
Product334;34;24
Subtract35;39;7
Add77;10;19
Product64;6;27
Product136;6;28
Product235;6;29
Product335;6;30
Subtract36;10;8
Add78;39;17
Product65;35;33
Product137;35;34
Product236;35;35
Product336;35;36
Subtract37;39;8
Add79;41;21
Product66;37;24
Product138;37;25
Product237;37;26
Product337;37;27
Subtract38;41;2
Add80;42;20
Product67;38;31
Product139;38;32
Product238;38;33
Product338;38;34
Subtract39;42;6
Add81;39;18
Product68;35;37
Product140;34;25
Product239;35;38
Product339;34;26
Subtract40;40;9
Add82;42;21
Subtract128;46;3
Subtract69;47;7
Subtract129;47;8
Subtract70;47;9
Subtract130;47;10
Subtract41;42;11
Add83;39;19
Product70;34;27
Product142;34;28
Product241;34;29
Product341;34;30
Subtract42;39;9
Add84;42;22
Product71;38;35
Product143;38;36
Product242;38;37
Product342;38;38
Subtract43;42;12
Add85;39;20
Product72;34;31
Product144;34;32
Product243;34;33
Product343;34;34
Subtract44;39;10
Add86;13;21
Product73;7;28
Product145;9;35
Product244;7;29
Product344;9;36
Subtract45;13;10
Add87;11;22
Product74;7;30
Product146;7;31
Product245;7;32
Product345;7;33
Subtract46;11;4
Add88;10;20
Product75;6;31
Product147;6;32
Product246;6;33
Product346;6;34
Subtract47;10;10
Add89;13;22
Product76;7;34
Product148;9;37
Product247;7;35
Product347;9;38
