# II 2
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM31.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;49;0
y0_im;49;0
y1_re;49;0
y1_im;49;0
y2_re;49;0
y2_im;49;0
y3_re;49;0
y3_im;49;0
y4_re;49;0
y4_im;49;0
y5_re;49;0
y5_im;49;0
y6_re;49;0
y6_im;49;0
y7_re;49;0
y7_im;49;0
y8_re;49;0
y8_im;49;0
y9_re;49;0
y9_im;49;0
y10_re;49;0
y10_im;49;0
y11_re;49;0
y11_im;49;0
y12_re;49;0
y12_im;49;0
y13_re;49;0
y13_im;49;0
y14_re;49;0
y14_im;49;0
Add17;15;0
y15_re;49;0
y15_im;49;0
Add2;2;0
Add11;2;1
Add3;1;1
Add12;1;2
Add4;16;2
Add13;16;3
Add5;15;3
Add14;15;4
Add6;15;5
Add15;15;6
Add7;15;7
Add16;15;8
Add8;15;9
Add27;29;10
Add9;15;11
Add18;15;12
Add10;30;4
Add19;30;5
Add20;29;13
Add110;29;14
Add21;30;6
Add111;30;7
Add22;29;15
Add112;29;16
Add23;2;8
Add113;2;9
Add24;29;17
Add114;29;18
Add25;29;19
Add115;29;20
Add26;29;21
Add116;29;22
Add39;2;10
Add117;29;23
Add28;44;11
Add118;44;12
Add29;44;13
Add119;44;14
Add30;44;15
Add120;44;16
Add31;44;17
Add121;44;18
Add32;44;19
Add122;44;20
Add33;44;21
Add123;44;22
Add34;1;24
Add124;1;25
Add35;44;23
Add125;44;24
Add36;44;25
Add126;44;26
Add37;2;27
Add127;2;28
Add38;1;26
Add128;1;27
Product34;6;0
Subtract5;10;0
Add129;2;29
Add40;1;28
Add130;1;29
Add41;16;30
Add131;16;31
Add42;15;30
Add1;15;31
Add43;11;32
Product4;7;0
Product11;7;1
Product21;7;2
Product31;7;3
Subtract2;11;0
Add44;10;32
Product5;6;1
Product12;6;2
Product22;6;3
Product32;6;4
Subtract3;10;1
Add45;10;33
Product6;6;5
Product13;6;6
Product23;6;7
Product33;6;8
Subtract4;10;2
Add46;10;34
Product7;6;9
Product14;6;10
Product24;6;11
Subtract11;24;3
Add53;24;35
Add47;10;36
Product8;6;12
Product15;6;13
Product25;6;14
Product35;6;15
Subtract6;10;4
Add48;10;37
Product9;6;16
Product16;6;17
Product26;6;18
Product36;6;19
Subtract7;10;5
Add49;10;38
Product10;6;20
Product17;6;21
Product27;6;22
Product37;6;23
Subtract8;10;6
Add50;10;39
Product18;6;24
Product19;6;25
Product28;6;26
Product38;6;27
Subtract9;10;7
Add51;25;33
Product20;21;4
Product110;21;5
Product29;21;6
Product39;21;7
Subtract10;25;1
Add52;24;40
Product30;20;28
Product111;20;29
Product210;20;30
Product310;20;31
Product218;21;8
Product318;21;9
Product40;20;32
Product112;20;33
Product211;20;34
Product311;20;35
Subtract12;24;8
Add54;24;41
Product41;20;36
Product113;20;37
Product212;20;38
Product312;20;39
Subtract13;24;9
Add55;11;34
Product42;7;10
Product114;7;11
Product213;7;12
Product313;7;13
Subtract14;11;2
Add56;24;42
Product43;20;40
Product115;20;41
Product214;20;42
Product314;20;43
Subtract15;24;10
Add57;24;43
Product44;20;44
Product116;20;45
Product215;20;46
Product315;20;47
Subtract16;24;11
Add58;24;44
Product45;20;48
Product117;20;49
Product216;20;50
Product316;20;51
Subtract17;24;12
Add59;24;45
Product46;20;52
Product118;20;53
Product217;20;54
Product317;20;55
Subtract18;24;13
Add60;25;35
Product47;21;14
Product119;21;15
Product57;35;16
Product129;35;17
Product228;35;18
Subtract19;25;3
Add61;24;46
Product48;20;56
Product120;20;57
Product219;20;58
Product319;20;59
Subtract20;24;14
Add62;25;36
Product49;21;19
Product121;21;20
Product220;21;21
Product320;21;22
Subtract21;25;4
Add63;24;47
Product50;20;60
Product122;20;61
Product221;20;62
Product321;20;63
Subtract22;24;15
Add64;25;37
Product51;21;23
Product123;21;24
Product222;21;25
Product322;21;26
Subtract23;25;5
Add65;24;48
Product52;20;64
Product124;20;65
Product223;20;66
Product323;20;67
Subtract24;24;16
Add66;10;49
Product53;6;68
Product125;6;69
Product224;6;70
Product324;6;71
Subtract25;10;17
Add67;24;50
Product54;20;72
Product126;20;73
Product225;20;74
Product325;20;75
Subtract26;24;18
Add68;24;51
Product55;20;76
Product127;20;77
Product226;20;78
Product326;20;79
Subtract27;24;19
Add69;39;38
Product56;35;27
Product128;35;28
Product227;35;29
Product327;35;30
Subtract28;39;6
Add70;39;39
Product69;35;31
Product141;35;32
Product240;35;33
Product340;35;34
Product328;35;35
Subtract29;39;7
Add71;39;40
Product58;35;36
Product130;35;37
Product229;35;38
Product329;35;39
Subtract30;39;8
Add72;39;41
Product59;35;40
Product131;35;41
Product230;35;42
Product330;35;43
Subtract31;39;9
Add73;39;42
Product60;35;44
Product132;35;45
Product231;35;46
Product331;35;47
Subtract32;39;10
Add74;39;43
Product61;35;48
Product133;35;49
Product232;35;50
Product332;35;51
Subtract33;39;11
Add75;39;44
Product62;35;52
Product134;35;53
Product233;35;54
Product333;35;55
Subtract34;39;12
Add76;39;45
Product63;35;56
Product135;35;57
Product234;35;58
Product334;35;59
Subtract35;39;13
Add77;11;46
Product64;7;60
Product136;7;61
Product235;7;62
Product335;7;63
Subtract36;11;14
Add78;39;47
Product65;35;64
Product137;35;65
Product236;35;66
Product336;35;67
Subtract37;39;15
Add79;39;48
Product66;35;68
Product138;35;69
Product237;35;70
Product337;35;71
Subtract38;39;16
Add80;39;49
Product67;35;72
Product139;35;73
Product238;35;74
Product338;35;75
Subtract39;39;17
Add81;39;50
Product68;35;76
Product140;35;77
Product239;35;78
Product339;35;79
Subtract40;39;18
Add82;39;51
Subtract128;44;20
Subtract69;44;21
Subtract129;44;22
Subtract70;44;23
Subtract130;44;24
Subtract41;39;19
Add83;39;52
Product70;35;80
Product142;35;81
Product241;35;82
Product341;35;83
Subtract42;39;20
Add84;39;53
Product71;35;84
Product143;35;85
Product242;35;86
Product342;35;87
Subtract43;39;21
Add85;39;54
Product72;35;88
Product144;35;89
Product243;35;90
Product343;35;91
Subtract44;39;22
Add86;10;52
Product73;6;80
Product145;6;81
Product244;6;82
Product344;6;83
Subtract45;10;25
Add87;11;55
Product74;7;92
Product146;7;93
Product245;7;94
Product345;7;95
Subtract46;11;23
Add88;10;53
Product75;6;84
Product147;6;85
Product246;6;86
Product346;6;87
Subtract47;10;26
Add89;10;54
Product76;6;88
Product148;6;89
Product247;6;90
Product347;6;91
