# II 13
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM20.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;57;0
y0_im;57;0
y1_re;54;0
y1_im;58;0
y2_re;57;0
y2_im;57;0
y3_re;58;0
y3_im;58;0
y4_re;57;0
y4_im;57;0
y5_re;55;0
y5_im;57;0
y6_re;58;0
y6_im;58;0
y7_re;58;0
y7_im;58;0
y8_re;58;0
y8_im;58;0
y9_re;54;0
y9_im;58;0
y10_re;57;0
y10_im;57;0
y11_re;57;0
y11_im;58;0
y12_re;58;0
y12_im;57;0
y13_re;55;0
y13_im;54;0
y14_re;58;0
y14_im;58;0
Add17;20;0
y15_re;58;0
y15_im;56;0
Add2;3;0
Add11;3;1
Add3;2;0
Add12;2;1
Add4;17;0
Add13;18;0
Add5;17;1
Add14;21;0
Add6;17;2
Add15;18;1
Add7;19;0
Add16;19;1
Add8;20;1
Add27;35;0
Add9;18;2
Add18;18;3
Add10;37;0
Add19;37;1
Add20;35;1
Add110;35;2
Add21;38;0
Add111;38;1
Add22;38;2
Add112;38;3
Add23;2;2
Add113;2;3
Add24;34;1
Add114;34;2
Add25;34;3
Add115;35;3
Add26;34;4
Add116;34;5
Add39;1;0
Add117;35;4
Add28;52;0
Add118;51;4
Add29;51;5
Add119;51;6
Add30;52;1
Add120;52;2
Add31;53;1
Add121;53;2
Add32;49;0
Add122;52;3
Add33;50;2
Add123;49;1
Add34;2;4
Add124;1;3
Add35;52;4
Add125;53;4
Add36;53;5
Add126;51;7
Add37;5;4
Add127;4;3
Add38;1;6
Add128;1;7
Product34;6;0
Subtract5;10;0
Add129;1;8
Add40;3;2
Add130;3;3
Add41;20;2
Add131;23;2
Add42;17;4
Add1;19;2
Add43;18;5
Product4;8;0
Product11;9;0
Product21;8;1
Product31;10;0
Subtract2;15;0
Add44;13;5
Product5;7;0
Product12;9;1
Product22;9;2
Product32;7;1
Subtract3;11;0
Add45;15;5
Product6;9;3
Product13;9;4
Product23;10;1
Product33;9;5
Subtract4;13;0
Add46;11;3
Product7;6;1
Product14;7;2
Product24;6;2
Subtract11;30;0
Add53;29;4
Add47;11;4
Product8;7;3
Product15;7;4
Product25;7;5
Product35;7;6
Subtract6;11;1
Add48;11;5
Product9;8;2
Product16;6;3
Product26;7;7
Product36;6;4
Subtract7;12;0
Add49;15;6
Product10;9;6
Product17;11;0
Product27;10;2
Product37;9;7
Subtract8;13;1
Add50;13;6
Product18;9;8
Product19;8;3
Product28;9;9
Product38;8;4
Subtract9;13;2
Add51;32;3
Product20;25;0
Product110;28;0
Product29;26;0
Product39;28;1
Subtract10;32;0
Add52;30;5
Product30;23;3
Product111;26;1
Product210;24;1
Product310;26;2
Product218;24;2
Product318;26;3
Product40;22;10
Product112;24;3
Product211;22;11
Product311;25;1
Subtract12;29;0
Add54;29;5
Product41;24;4
Product113;24;5
Product212;24;6
Product312;24;7
Subtract13;29;1
Add55;11;6
Product42;8;5
Product114;7;8
Product213;7;9
Product313;8;6
Subtract14;12;1
Add56;29;6
Product43;25;2
Product115;25;3
Product214;25;4
Product314;25;5
Subtract15;29;2
Add57;30;6
Product44;25;6
Product116;23;4
Product215;26;4
Product315;23;5
Subtract16;29;3
Add58;29;7
Product45;23;6
Product117;24;8
Product216;21;7
Product316;24;9
Subtract17;29;4
Add59;28;7
Product46;26;5
Product118;24;10
Product217;23;7
Product317;25;7
Subtract18;30;1
Add60;32;4
Product47;22;12
Product119;26;6
Product57;40;0
Product129;40;1
Product228;40;2
Subtract19;30;2
Add61;30;7
Product48;25;8
Product120;26;7
Product219;24;11
Product319;26;8
Subtract20;30;3
Add62;33;3
Product49;29;0
Product121;29;1
Product220;28;2
Product320;29;2
Subtract21;33;0
Add63;32;5
Product50;29;3
Product122;24;12
Product221;28;3
Product321;26;9
Subtract22;33;1
Add64;33;4
Product51;28;4
Product123;29;4
Product222;29;5
Product322;27;3
Subtract23;33;2
Add65;33;5
Product52;29;6
Product124;24;13
Product223;25;9
Product323;25;10
Subtract24;33;3
Add66;11;7
Product53;7;10
Product125;6;5
Product224;7;11
Product324;6;6
Subtract25;11;2
Add67;29;8
Product54;25;11
Product126;25;12
Product225;25;13
Product325;25;14
Subtract26;29;5
Add68;28;8
Product55;23;8
Product127;23;9
Product226;23;10
Product326;23;11
Subtract27;28;1
Add69;46;6
Product56;43;0
Product128;42;7
Product227;42;8
Product327;43;1
Subtract28;47;0
Add70;45;6
Product69;43;2
Product141;39;10
Product240;44;0
Product340;42;9
Product328;40;4
Subtract29;44;0
Add71;47;6
Product58;43;3
Product130;43;4
Product229;43;5
Product329;43;6
Subtract30;47;1
Add72;47;7
Product59;43;7
Product131;43;8
Product230;43;9
Product330;43;10
Subtract31;47;2
Add73;48;5
Product60;44;1
Product132;44;2
Product231;44;3
Product331;44;4
Subtract32;48;0
Add74;48;6
Product61;44;5
Product133;44;6
Product232;44;7
Product332;44;8
Subtract33;48;1
Add75;45;7
Product62;40;5
Product134;41;5
Product233;41;6
Product333;40;6
Subtract34;44;1
Add76;47;8
Product63;39;11
Product135;41;7
Product234;41;8
Product334;40;7
Subtract35;44;2
Add77;17;8
Product64;10;12
Product136;11;14
Product235;10;13
Product335;10;14
Subtract36;15;2
Add78;46;7
Product65;42;10
Product137;42;11
Product236;42;12
Product336;42;13
Subtract37;46;4
Add79;44;6
Product66;40;8
Product138;40;9
Product237;40;10
Product337;40;11
Subtract38;44;3
Add80;44;7
Product67;41;9
Product139;39;12
Product238;40;12
Product338;41;10
Subtract39;45;1
Add81;44;8
Product68;41;11
Product140;40;13
Product239;39;13
Product339;41;12
Subtract40;45;2
Add82;48;7
Subtract128;52;3
Subtract69;52;4
Subtract129;52;5
Subtract70;53;0
Subtract130;53;1
Subtract41;47;3
Add83;48;8
Product70;43;11
Product142;43;12
Product241;40;14
Product341;43;13
Subtract42;47;4
Add84;45;8
Product71;44;9
Product143;41;13
Product242;41;14
Product342;44;10
Subtract43;48;2
Add85;46;8
Product72;44;11
Product144;39;14
Product243;42;14
Product343;44;12
Subtract44;48;3
Add86;10;3
Product73;6;7
Product145;6;8
Product244;6;9
Product344;6;10
Subtract45;11;3
Add87;10;4
Product74;6;11
Product146;6;12
Product245;6;13
Product345;6;14
Subtract46;10;1
Add88;13;7
Product75;8;8
Product147;8;9
Product246;8;10
Product346;8;11
Subtract47;12;2
Add89;13;8
Product76;7;12
Product148;7;13
Product247;8;12
Product347;7;14
