# II 32
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM9.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;146;0
y0_im;136;0
y1_re;120;0
y1_im;135;0
y2_re;134;0
y2_im;137;0
y3_re;152;0
y3_im;152;0
y4_re;145;0
y4_im;145;0
y5_re;121;0
y5_im;145;0
y6_re;146;0
y6_im;146;0
y7_re;152;0
y7_im;152;0
y8_re;136;0
y8_im;136;0
y9_re;120;0
y9_im;135;0
y10_re;122;0
y10_im;137;0
y11_re;152;0
y11_im;145;0
y12_re;145;0
y12_im;145;0
y13_re;121;0
y13_im;145;0
y14_re;136;0
y14_im;135;0
Add17;27;0
y15_re;122;0
y15_im;152;0
Add2;9;0
Add11;1;0
Add3;8;0
Add12;1;1
Add4;26;0
Add13;24;0
Add5;57;0
Add14;57;1
Add6;27;1
Add15;28;0
Add7;60;1
Add16;55;0
Add8;28;2
Add27;101;0
Add9;55;1
Add18;59;2
Add10;103;0
Add19;103;1
Add20;84;0
Add110;82;0
Add21;63;0
Add111;82;1
Add22;79;0
Add112;71;2
Add23;10;0
Add113;9;1
Add24;100;0
Add114;77;0
Add25;94;0
Add115;101;1
Add26;79;1
Add116;45;1
Add39;10;1
Add117;101;2
Add28;131;0
Add118;131;1
Add29;129;2
Add119;117;0
Add30;117;1
Add120;132;1
Add31;141;2
Add121;141;3
Add32;115;0
Add122;130;0
Add33;116;1
Add123;140;0
Add34;11;0
Add124;10;2
Add35;131;2
Add125;132;2
Add36;117;2
Add126;147;1
Add37;1;3
Add127;9;2
Add38;2;1
Add128;11;1
Product34;7;0
Subtract5;50;0
Add129;6;0
Add40;6;1
Add130;3;3
Add41;24;1
Add131;57;2
Add42;25;3
Add1;27;3
Add43;44;1
Product4;15;0
Product11;16;0
Product21;40;0
Product31;8;1
Subtract2;19;0
Add44;22;0
Product5;16;1
Product12;18;0
Product22;17;0
Product32;6;0
Subtract3;20;0
Add45;17;0
Product6;19;0
Product13;13;0
Product23;7;1
Product33;19;1
Subtract4;23;0
Add46;54;1
Product7;41;0
Product14;9;1
Product24;50;1
Subtract11;43;0
Add53;63;1
Add47;17;1
Product8;18;2
Product15;13;1
Product25;13;2
Product35;18;3
Subtract6;22;0
Add48;50;2
Product9;39;2
Product16;39;3
Product26;39;4
Product36;14;0
Subtract7;43;1
Add49;17;2
Product10;9;2
Product17;13;3
Product27;9;3
Product37;9;4
Subtract8;23;1
Add50;50;3
Product18;46;1
Product19;39;5
Product28;46;2
Product38;14;3
Subtract9;50;1
Add51;68;3
Product20;29;0
Product110;62;0
Product29;61;1
Product39;64;0
Subtract10;68;0
Add52;75;2
Product30;31;0
Product111;34;0
Product210;52;0
Product310;32;1
Product218;31;1
Product318;52;1
Product40;59;0
Product112;53;0
Product211;55;0
Product311;53;1
Subtract12;73;0
Add54;96;0
Product41;65;0
Product113;85;2
Product212;87;1
Product312;60;0
Subtract13;78;0
Add55;19;2
Product42;17;1
Product114;15;1
Product213;15;2
Product313;17;2
Subtract14;21;0
Add56;63;2
Product43;59;1
Product115;59;2
Product214;55;2
Product314;53;3
Subtract15;63;0
Add57;96;1
Product44;60;1
Product116;85;4
Product215;87;3
Product315;64;2
Subtract16;74;0
Add58;40;1
Product45;53;5
Product117;33;1
Product216;32;3
Product316;33;2
Subtract17;63;1
Add59;96;2
Product46;60;2
Product118;86;0
Product217;60;3
Product317;65;3
Subtract18;76;0
Add60;69;3
Product47;52;2
Product119;52;3
Product57;122;0
Product129;98;1
Product228;98;2
Subtract19;66;0
Add61;74;3
Product48;62;1
Product120;63;2
Product219;62;2
Product319;63;3
Subtract20;72;0
Add62;58;1
Product49;29;2
Product121;54;1
Product220;29;3
Product320;54;2
Subtract21;58;0
Add63;66;2
Product50;52;4
Product122;54;3
Product221;54;4
Product321;32;4
Subtract22;73;1
Add64;58;2
Product51;31;4
Product123;29;4
Product222;52;5
Product322;29;5
Subtract23;41;2
Add65;66;3
Product52;62;3
Product124;62;4
Product223;62;5
Product323;63;5
Subtract24;74;1
Add66;52;2
Product53;40;2
Product125;16;2
Product224;38;1
Product324;16;3
Subtract25;44;1
Add67;39;3
Product54;60;4
Product126;27;3
Product225;33;4
Product325;55;4
Subtract26;64;0
Add68;96;3
Product55;65;5
Product127;87;5
Product226;92;5
Product326;64;5
Subtract27;76;2
Add69;126;1
Product56;122;1
Product128;122;2
Product227;108;0
Product327;122;3
Subtract28;126;0
Add70;102;2
Product69;99;0
Product141;67;1
Product240;101;0
Product340;69;1
Product328;122;4
Subtract29;126;1
Add71;112;0
Product58;100;0
Product130;100;1
Product229;98;3
Product329;100;2
Subtract30;112;0
Add72;127;3
Product59;88;0
Product131;123;4
Product230;123;5
Product330;88;1
Subtract31;112;1
Add73;125;0
Product60;100;3
Product132;89;0
Product231;98;4
Product331;122;5
Subtract32;126;2
Add74;125;1
Product61;88;2
Product133;76;1
Product232;89;1
Product332;108;2
Subtract33;126;3
Add75;125;2
Product62;106;0
Product134;107;0
Product233;107;1
Product333;106;1
Subtract34;110;1
Add76;111;2
Product63;99;2
Product135;107;2
Product234;107;3
Product334;106;2
Subtract35;110;2
Add77;44;2
Product64;6;2
Product136;38;3
Product235;16;4
Product335;14;4
Subtract36;19;1
Add78;112;1
Product65;109;4
Product137;86;5
Product236;100;4
Product336;98;5
Subtract37;113;0
Add79;112;2
Product66;109;5
Product138;108;3
Product237;100;5
Product337;108;4
Subtract38;113;1
Add80;110;0
Product67;88;3
Product139;101;2
Product238;99;3
Product338;101;3
Subtract39;111;0
Add81;125;3
Product68;107;4
Product140;121;2
Product239;121;3
Product339;107;5
Subtract40;111;1
Add82;110;1
Subtract128;139;2
Subtract69;117;1
Subtract129;132;1
Subtract70;131;0
Subtract130;130;1
Subtract41;110;3
Add83;124;3
Product70;120;4
Product142;106;3
Product241;120;5
Product341;106;4
Subtract42;124;0
Add84;111;3
Product71;74;5
Product143;57;4
Product242;99;4
Product342;89;5
Subtract43;93;0
Add85;142;2
Product72;101;4
Product144;133;5
Product243;131;5
Product343;108;5
Subtract44;112;2
Add86;22;2
Product73;8;3
Product145;17;3
Product244;17;4
Product344;16;5
Subtract45;20;1
Add87;19;3
Product74;15;3
Product146;15;4
Product245;15;5
Product345;17;5
Subtract46;21;2
Add88;52;3
Product75;38;4
Product147;8;4
Product246;38;5
Product346;40;5
Subtract47;52;2
Add89;23;2
Product76;18;4
Product148;19;2
Product247;19;3
Product347;18;5
