# II 12
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM21.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;55;0
y0_im;55;0
y1_re;55;0
y1_im;55;0
y2_re;53;0
y2_im;52;0
y3_re;53;0
y3_im;53;0
y4_re;54;0
y4_im;54;0
y5_re;55;0
y5_im;55;0
y6_re;52;0
y6_im;55;0
y7_re;55;0
y7_im;55;0
y8_re;54;0
y8_im;53;0
y9_re;55;0
y9_im;55;0
y10_re;55;0
y10_im;54;0
y11_re;55;0
y11_im;53;0
y12_re;54;0
y12_im;54;0
y13_re;55;0
y13_im;55;0
y14_re;55;0
y14_im;52;0
Add17;18;0
y15_re;55;0
y15_im;55;0
Add2;2;0
Add11;2;1
Add3;3;0
Add12;1;0
Add4;17;0
Add13;16;0
Add5;19;0
Add14;19;1
Add6;17;1
Add15;20;0
Add7;18;1
Add16;18;2
Add8;16;1
Add27;34;0
Add9;21;0
Add18;21;1
Add10;34;1
Add19;34;2
Add20;34;3
Add110;34;4
Add21;32;1
Add111;32;2
Add22;33;2
Add112;33;3
Add23;1;1
Add113;1;2
Add24;34;5
Add114;36;0
Add25;35;0
Add115;36;1
Add26;34;6
Add116;34;7
Add39;1;3
Add117;34;8
Add28;50;2
Add118;48;2
Add29;48;3
Add119;49;4
Add30;47;1
Add120;47;2
Add31;47;3
Add121;47;4
Add32;50;3
Add122;50;4
Add33;50;5
Add123;50;6
Add34;3;1
Add124;3;2
Add35;48;4
Add125;48;5
Add36;50;7
Add126;50;8
Add37;1;5
Add127;1;6
Add38;3;3
Add128;3;4
Product34;8;0
Subtract5;15;0
Add129;1;7
Add40;4;2
Add130;4;3
Add41;16;4
Add131;16;5
Add42;17;2
Add1;19;2
Add43;11;5
Product4;7;0
Product11;7;1
Product21;7;2
Product31;7;3
Subtract2;11;0
Add44;12;6
Product5;8;1
Product12;7;4
Product22;8;2
Product32;7;5
Subtract3;12;0
Add45;11;6
Product6;7;6
Product13;7;7
Product23;7;8
Product33;7;9
Subtract4;11;1
Add46;15;5
Product7;11;0
Product14;8;3
Product24;11;1
Subtract11;29;0
Add53;31;3
Add47;15;6
Product8;6;0
Product15;7;10
Product25;8;4
Product35;7;11
Subtract6;12;1
Add48;12;7
Product9;8;5
Product16;8;6
Product26;8;7
Product36;8;8
Subtract7;13;0
Add49;11;7
Product10;6;1
Product17;6;2
Product27;6;3
Product37;6;4
Subtract8;10;0
Add50;15;7
Product18;10;0
Product19;9;0
Product28;9;1
Product38;9;2
Subtract9;15;1
Add51;29;3
Product20;21;3
Product110;22;1
Product29;22;2
Product39;21;4
Subtract10;27;2
Add52;29;4
Product30;23;2
Product111;25;0
Product210;24;0
Product310;25;1
Product218;24;1
Product318;22;3
Product40;22;4
Product112;25;2
Product211;22;5
Product311;25;3
Subtract12;29;1
Add54;30;3
Product41;23;3
Product113;23;4
Product212;23;5
Product312;23;6
Subtract13;30;0
Add55;10;9
Product42;6;5
Product114;6;6
Product213;6;7
Product313;6;8
Subtract14;10;1
Add56;30;4
Product43;21;5
Product115;23;7
Product214;21;6
Product314;23;8
Subtract15;29;2
Add57;30;5
Product44;26;0
Product116;26;1
Product215;26;2
Product315;26;3
Subtract16;30;1
Add58;29;5
Product45;22;6
Product117;25;4
Product216;22;7
Product316;25;5
Subtract17;29;3
Add59;29;6
Product46;24;2
Product118;24;3
Product217;23;9
Product317;24;4
Subtract18;28;0
Add60;29;7
Product47;22;8
Product119;22;9
Product57;40;0
Product129;39;0
Product228;39;1
Subtract19;29;4
Add61;28;6
Product48;24;5
Product120;24;6
Product219;24;7
Product319;24;8
Subtract20;28;1
Add62;27;8
Product49;22;10
Product121;23;10
Product220;23;11
Product320;22;11
Subtract21;27;3
Add63;28;7
Product50;24;9
Product122;22;12
Product221;24;10
Product321;22;13
Subtract22;28;2
Add64;27;9
Product51;23;12
Product123;23;13
Product222;23;14
Product322;23;15
Subtract23;27;4
Add65;28;8
Product52;24;11
Product124;24;12
Product223;24;13
Product323;24;14
Subtract24;28;3
Add66;13;8
Product53;10;14
Product125;9;7
Product224;9;8
Product324;8;9
Subtract25;14;0
Add67;29;8
Product54;25;6
Product126;24;15
Product225;25;7
Product325;21;9
Subtract26;29;5
Add68;29;9
Product55;25;8
Product127;25;9
Product226;25;10
Product326;25;11
Subtract27;29;6
Add69;43;4
Product56;40;1
Product128;39;2
Product227;39;3
Product327;40;2
Subtract28;44;0
Add70;43;5
Product69;39;4
Product141;39;5
Product240;39;6
Product340;39;7
Product328;40;3
Subtract29;44;1
Add71;42;6
Product58;38;4
Product130;37;12
Product229;38;5
Product329;37;13
Subtract30;42;2
Add72;42;7
Product59;38;6
Product131;38;7
Product230;38;8
Product330;38;9
Subtract31;42;3
Add73;42;8
Product60;37;14
Product132;38;10
Product231;37;15
Product331;38;11
Subtract32;42;4
Add74;42;9
Product61;38;12
Product133;38;13
Product232;38;14
Product332;38;15
Subtract33;42;5
Add75;45;4
Product62;41;0
Product134;41;1
Product233;41;2
Product333;41;3
Subtract34;45;0
Add76;45;5
Product63;41;4
Product135;41;5
Product234;40;4
Product334;41;6
Subtract35;45;1
Add77;11;8
Product64;6;9
Product136;7;12
Product235;6;10
Product335;6;11
Subtract36;10;2
Add78;44;3
Product65;39;8
Product137;40;5
Product236;40;6
Product336;39;9
Subtract37;43;0
Add79;44;4
Product66;39;10
Product138;40;7
Product237;40;8
Product337;39;11
Subtract38;43;1
Add80;45;6
Product67;41;7
Product139;41;8
Product238;41;9
Product338;41;10
Subtract39;45;2
Add81;45;7
Product68;41;11
Product140;41;12
Product239;40;9
Product339;40;10
Subtract40;45;3
Add82;43;6
Subtract128;49;1
Subtract69;47;2
Subtract129;48;2
Subtract70;47;3
Subtract130;47;4
Subtract41;43;2
Add83;43;7
Product70;39;12
Product142;39;13
Product241;39;14
Product341;39;15
Subtract42;43;3
Add84;45;8
Product71;41;13
Product143;40;11
Product242;41;14
Product342;40;12
Subtract43;45;4
Add85;45;9
Product72;41;15
Product144;40;13
Product243;40;14
Product343;40;15
Subtract44;45;5
Add86;12;8
Product73;8;10
Product145;8;11
Product244;8;12
Product344;8;13
Subtract45;12;3
Add87;11;9
Product74;6;12
Product146;7;13
Product245;7;14
Product345;6;13
Subtract46;10;3
Add88;14;9
Product75;9;10
Product147;9;11
Product246;9;12
Product346;10;15
Subtract47;14;1
Add89;12;9
Product76;6;14
Product148;7;15
Product247;8;14
Product347;6;15
