# II 15
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM18.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;78;0
y0_im;69;0
y1_re;83;0
y1_im;83;0
y2_re;81;0
y2_im;69;0
y3_re;69;0
y3_im;69;0
y4_re;71;0
y4_im;79;0
y5_re;83;0
y5_im;69;0
y6_re;72;0
y6_im;69;0
y7_re;83;0
y7_im;74;0
y8_re;78;0
y8_im;80;0
y9_re;78;0
y9_im;69;0
y10_re;69;0
y10_im;78;0
y11_re;69;0
y11_im;69;0
y12_re;80;0
y12_im;78;0
y13_re;74;0
y13_im;83;0
y14_re;72;0
y14_im;72;0
Add17;26;0
y15_re;74;0
y15_im;82;0
Add2;2;0
Add11;3;0
Add3;7;0
Add12;7;1
Add4;21;0
Add13;21;1
Add5;21;2
Add14;21;3
Add6;17;1
Add15;18;1
Add7;30;0
Add16;30;1
Add8;26;1
Add27;50;0
Add9;26;2
Add18;15;2
Add10;43;0
Add19;42;0
Add20;43;1
Add110;37;2
Add21;35;1
Add111;35;2
Add22;37;3
Add112;44;0
Add23;3;2
Add113;1;0
Add24;40;0
Add114;40;1
Add25;44;1
Add115;44;2
Add26;40;2
Add116;47;2
Add39;2;3
Add117;48;3
Add28;73;2
Add118;64;0
Add29;66;4
Add119;73;3
Add30;73;4
Add120;64;1
Add31;67;4
Add121;64;2
Add32;73;5
Add122;73;6
Add33;69;0
Add123;64;3
Add34;7;5
Add124;7;6
Add35;64;4
Add125;64;5
Add36;78;4
Add126;69;1
Add37;1;1
Add127;1;2
Add38;9;2
Add128;8;0
Product34;6;0
Subtract5;10;0
Add129;5;3
Add40;1;3
Add130;1;4
Add41;18;5
Add131;21;5
Add42;23;1
Add1;23;2
Add43;12;1
Product4;9;0
Product11;8;0
Product21;7;0
Product31;9;1
Subtract2;13;0
Add44;18;6
Product5;14;0
Product12;14;1
Product22;14;2
Product32;14;3
Subtract3;18;0
Add45;21;6
Product6;17;0
Product13;17;1
Product23;17;2
Product33;17;3
Subtract4;21;0
Add46;10;3
Product7;6;1
Product14;6;2
Product24;6;3
Subtract11;33;1
Add53;27;2
Add47;12;3
Product8;8;1
Product15;8;2
Product25;7;1
Product35;7;2
Subtract6;12;0
Add48;25;4
Product9;17;4
Product16;21;4
Product26;17;5
Product36;21;5
Subtract7;25;1
Add49;21;7
Product10;17;6
Product17;17;7
Product27;17;8
Product37;17;9
Subtract8;21;1
Add50;10;5
Product18;16;0
Product19;6;6
Product28;6;7
Product38;6;8
Subtract9;21;2
Add51;37;7
Product20;23;3
Product110;28;0
Product29;33;0
Product39;31;1
Subtract10;37;0
Add52;32;4
Product30;29;4
Product111;28;1
Product210;28;2
Product310;28;3
Product218;28;4
Product318;28;5
Product40;23;4
Product112;23;5
Product211;22;3
Product311;31;2
Subtract12;35;0
Add54;39;3
Product41;35;0
Product113;35;1
Product212;35;2
Product312;35;3
Subtract13;39;0
Add55;15;3
Product42;9;2
Product114;9;3
Product213;9;4
Product313;9;5
Subtract14;13;1
Add56;35;4
Product43;31;3
Product115;31;4
Product214;31;5
Product314;31;6
Subtract15;35;1
Add57;39;4
Product44;35;4
Product116;20;5
Product215;35;6
Product315;22;4
Subtract16;39;1
Add58;35;5
Product45;22;5
Product117;23;6
Product216;23;7
Product316;23;8
Subtract17;35;2
Add59;42;4
Product46;35;7
Product118;35;8
Product217;35;9
Product317;35;10
Subtract18;41;0
Add60;32;5
Product47;33;1
Product119;26;0
Product57;48;2
Product129;49;0
Product228;48;3
Subtract19;37;1
Add61;32;6
Product48;29;5
Product120;28;6
Product219;28;7
Product319;29;6
Subtract20;37;2
Add62;30;4
Product49;26;1
Product121;26;2
Product220;26;3
Product320;26;4
Subtract21;30;0
Add63;39;5
Product50;28;8
Product122;35;11
Product221;29;7
Product321;28;9
Subtract22;32;0
Add64;30;5
Product51;26;5
Product123;26;6
Product222;26;7
Product322;26;8
Subtract23;30;1
Add65;32;7
Product52;26;9
Product124;28;10
Product223;26;10
Product323;26;11
Subtract24;30;2
Add66;16;5
Product53;12;0
Product125;12;1
Product224;12;2
Product324;12;3
Subtract25;16;0
Add67;35;6
Product54;31;7
Product126;31;8
Product225;31;9
Product325;31;10
Subtract26;35;3
Add68;35;7
Product55;37;6
Product127;31;11
Product226;31;12
Product326;37;7
Subtract27;41;1
Add69;53;3
Product56;48;4
Product128;48;5
Product227;48;6
Product327;55;0
Subtract28;59;0
Add70;53;4
Product69;53;9
Product141;52;8
Product240;52;9
Product340;53;10
Product328;49;1
Subtract29;53;0
Add71;59;3
Product58;48;7
Product130;55;1
Product229;40;2
Product329;48;8
Subtract30;59;1
Add72;53;5
Product59;42;4
Product131;49;2
Product230;49;3
Product330;49;4
Subtract31;53;1
Add73;59;4
Product60;55;3
Product132;55;4
Product231;49;5
Product331;55;5
Subtract32;59;2
Add74;59;5
Product61;58;11
Product133;49;6
Product232;42;5
Product332;58;12
Subtract33;62;1
Add75;57;5
Product62;45;0
Product134;45;1
Product233;45;2
Product333;45;3
Subtract34;53;2
Add76;58;7
Product63;49;7
Product135;53;11
Product234;54;6
Product334;49;8
Subtract35;53;3
Add77;16;6
Product64;9;7
Product136;9;8
Product235;12;6
Product335;9;9
Subtract36;13;2
Add78;68;6
Product65;57;7
Product137;63;9
Product236;48;10
Product336;57;8
Subtract37;61;1
Add79;68;7
Product66;48;11
Product138;64;9
Product237;48;12
Product337;49;10
Subtract38;54;2
Add80;57;6
Product67;45;4
Product139;45;5
Product238;45;6
Product338;45;7
Subtract39;64;0
Add81;54;6
Product68;59;8
Product140;49;11
Product239;49;12
Product339;54;10
Subtract40;64;1
Add82;56;3
Subtract128;73;3
Subtract69;64;2
Subtract129;73;4
Subtract70;67;3
Subtract130;67;4
Subtract41;57;1
Add83;59;6
Product70;55;6
Product142;55;7
Product241;55;8
Product341;55;9
Subtract42;59;3
Add84;56;4
Product71;45;8
Product143;45;9
Product242;45;10
Product342;45;11
Subtract43;57;2
Add85;59;7
Product72;60;12
Product144;55;10
Product243;55;11
Product343;55;12
Subtract44;64;3
Add86;18;7
Product73;14;9
Product145;14;10
Product244;14;11
Product344;14;12
Subtract45;18;2
Add87;15;6
Product74;12;9
Product146;11;12
Product245;9;11
Product345;12;10
Subtract46;16;2
Add88;15;7
Product75;6;9
Product147;6;10
Product246;9;12
Product346;6;11
Subtract47;15;3
Add89;12;7
Product76;7;10
Product148;8;12
Product247;7;11
Product347;7;12
