# II 19
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM15.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;92;0
y0_im;89;0
y1_re;74;0
y1_im;73;0
y2_re;73;0
y2_im;82;0
y3_re;91;0
y3_im;90;0
y4_re;89;0
y4_im;82;0
y5_re;90;0
y5_im;87;0
y6_re;86;0
y6_im;86;0
y7_re;90;0
y7_im;92;0
y8_re;92;0
y8_im;89;0
y9_re;71;0
y9_im;72;0
y10_re;73;0
y10_im;92;0
y11_re;91;0
y11_im;90;0
y12_re;89;0
y12_im;89;0
y13_re;90;0
y13_im;92;0
y14_re;88;0
y14_im;73;0
Add17;18;0
y15_re;90;0
y15_im;92;0
Add2;4;0
Add11;2;0
Add3;7;0
Add12;1;0
Add4;21;1
Add13;26;1
Add5;34;0
Add14;37;1
Add6;28;0
Add15;27;0
Add7;19;0
Add16;19;1
Add8;18;2
Add27;67;0
Add9;19;2
Add18;22;0
Add10;55;0
Add19;48;1
Add20;51;0
Add110;54;0
Add21;54;1
Add111;52;0
Add22;54;2
Add112;54;3
Add23;1;1
Add113;2;2
Add24;52;1
Add114;51;1
Add25;52;2
Add115;52;3
Add26;44;0
Add116;51;2
Add39;2;3
Add117;69;0
Add28;87;0
Add118;84;1
Add29;84;2
Add119;77;2
Add30;68;1
Add120;77;3
Add31;81;0
Add121;81;1
Add32;69;1
Add122;68;2
Add33;85;1
Add123;82;1
Add34;6;2
Add124;7;2
Add35;86;2
Add125;85;2
Add36;85;3
Add126;87;3
Add37;3;1
Add127;2;4
Add38;1;4
Add128;3;2
Product34;10;0
Subtract5;14;0
Add129;3;3
Add40;4;1
Add130;1;5
Add41;18;3
Add131;18;4
Add42;21;5
Add1;36;1
Add43;13;3
Product4;9;0
Product11;8;0
Product21;9;1
Product31;9;2
Subtract2;13;0
Add44;16;4
Product5;12;0
Product12;12;1
Product22;12;2
Product32;12;3
Subtract3;16;0
Add45;13;4
Product6;8;1
Product13;9;3
Product23;6;0
Product33;8;2
Subtract4;12;0
Add46;17;2
Product7;10;1
Product14;10;2
Product24;13;0
Subtract11;45;0
Add53;45;3
Add47;16;5
Product8;14;0
Product15;9;4
Product25;12;4
Product35;13;1
Subtract6;18;0
Add48;14;4
Product9;10;3
Product16;10;4
Product26;10;5
Product36;6;1
Subtract7;14;1
Add49;13;5
Product10;8;3
Product17;7;0
Product27;9;5
Product37;7;1
Subtract8;12;1
Add50;17;3
Product18;10;6
Product19;10;7
Product28;13;2
Product38;6;2
Subtract9;14;2
Add51;31;2
Product20;24;0
Product110;23;0
Product29;23;1
Product39;33;1
Subtract10;37;1
Add52;45;4
Product30;41;0
Product111;41;1
Product210;41;2
Product310;41;3
Product218;26;2
Product318;32;3
Product40;33;2
Product112;33;3
Product211;41;4
Product311;39;0
Subtract12;43;0
Add54;28;4
Product41;39;1
Product113;24;1
Product212;24;2
Product312;24;3
Subtract13;47;0
Add55;12;3
Product42;6;3
Product114;8;4
Product213;7;3
Product313;12;5
Subtract14;16;1
Add56;37;5
Product43;33;4
Product115;23;2
Product214;23;3
Product314;33;5
Subtract15;37;2
Add57;43;2
Product44;24;4
Product116;33;6
Product215;33;7
Product315;43;5
Subtract16;47;1
Add58;43;3
Product45;32;4
Product117;32;5
Product216;32;6
Product316;32;7
Subtract17;36;0
Add59;43;4
Product46;24;6
Product118;24;7
Product217;24;8
Product317;32;8
Subtract18;36;1
Add60;36;4
Product47;32;9
Product119;31;6
Product57;56;0
Product129;60;5
Product228;68;0
Subtract19;36;2
Add61;49;4
Product48;39;2
Product120;45;4
Product219;39;3
Product319;42;4
Subtract20;46;0
Add62;46;3
Product49;31;7
Product121;23;5
Product220;24;9
Product320;39;4
Subtract21;43;1
Add63;49;5
Product50;26;5
Product122;41;6
Product221;26;6
Product321;41;7
Subtract22;45;1
Add64;46;4
Product51;26;7
Product123;39;5
Product222;26;8
Product322;22;8
Subtract23;43;2
Add65;46;5
Product52;39;6
Product124;42;6
Product223;39;7
Product323;42;7
Subtract24;49;0
Add66;29;3
Product53;11;1
Product125;12;8
Product224;14;8
Product324;12;9
Subtract25;16;2
Add67;36;5
Product54;23;8
Product126;23;9
Product225;32;10
Product325;23;10
Subtract26;27;1
Add68;47;5
Product55;33;9
Product127;39;8
Product226;41;9
Product326;43;10
Subtract27;62;3
Add69;79;4
Product56;60;10
Product128;56;1
Product227;75;2
Product327;56;3
Subtract28;64;2
Add70;72;1
Product69;55;0
Product141;68;2
Product240;72;0
Product340;56;4
Product328;59;0
Subtract29;63;0
Add71;72;2
Product58;59;1
Product130;57;0
Product229;68;3
Product329;57;1
Subtract30;63;1
Add72;72;3
Product59;59;2
Product131;68;4
Product230;68;5
Product330;59;3
Subtract31;63;2
Add73;63;3
Product60;53;1
Product132;56;5
Product231;59;4
Product331;59;5
Subtract32;72;0
Add74;63;4
Product61;59;6
Product133;59;7
Product232;59;8
Product332;59;9
Subtract33;72;1
Add75;61;2
Product62;57;2
Product134;56;6
Product233;57;3
Product333;56;7
Subtract34;61;0
Add76;61;3
Product63;57;4
Product135;57;5
Product234;57;6
Product334;57;7
Subtract35;61;1
Add77;12;4
Product64;9;6
Product136;8;5
Product235;8;6
Product335;9;7
Subtract36;13;1
Add78;64;5
Product65;53;2
Product137;53;3
Product236;53;4
Product336;53;5
Subtract37;57;0
Add79;72;4
Product66;72;6
Product138;59;10
Product237;68;6
Product337;72;7
Subtract38;76;1
Add80;76;3
Product67;72;8
Product139;56;8
Product238;66;8
Product338;68;7
Subtract39;76;2
Add81;62;5
Product68;68;8
Product140;55;1
Product239;57;8
Product339;55;2
Subtract40;72;2
Add82;76;4
Subtract128;84;2
Subtract69;68;1
Subtract129;87;2
Subtract70;83;3
Subtract130;68;3
Subtract41;61;2
Add83;80;4
Product70;74;3
Product142;74;4
Product241;74;5
Product341;76;9
Subtract42;80;3
Add84;79;5
Product71;68;9
Product143;68;10
Product242;56;9
Product342;56;10
Subtract43;72;3
Add85;80;5
Product72;72;9
Product144;57;10
Product243;74;6
Product343;73;0
Subtract44;80;4
Add86;29;4
Product73;7;9
Product145;14;10
Product244;12;10
Product344;8;7
Subtract45;12;2
Add87;12;5
Product74;8;8
Product146;8;9
Product245;7;10
Product345;8;10
Subtract46;12;3
Add88;29;5
Product75;25;4
Product147;6;5
Product246;25;6
Product346;6;7
Subtract47;29;0
Add89;15;5
Product76;9;9
Product148;6;8
Product247;9;10
Product347;6;9
