# II 22
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//r2_FFT/RM13.xml
# vertex;cycle;fu
x0_re;0;0
x0_im;0;0
x1_re;0;0
x1_im;0;0
x2_re;0;0
x2_im;0;0
x3_re;0;0
x3_im;0;0
x4_re;0;0
x4_im;0;0
x5_re;0;0
x5_im;0;0
x6_re;0;0
x6_im;0;0
x7_re;0;0
x7_im;0;0
x8_re;0;0
x8_im;0;0
x9_re;0;0
x9_im;0;0
x10_re;0;0
x10_im;0;0
x11_re;0;0
x11_im;0;0
x12_re;0;0
x12_im;0;0
x13_re;0;0
x13_im;0;0
x14_re;0;0
x14_im;0;0
x15_re;0;0
x15_im;0;0
y0_re;55;0
y0_im;54;0
y1_re;75;0
y1_im;74;0
y2_re;75;0
y2_im;75;0
y3_re;75;0
y3_im;71;0
y4_re;54;0
y4_im;55;0
y5_re;75;0
y5_im;75;0
y6_re;57;0
y6_im;73;0
y7_re;71;0
y7_im;71;0
y8_re;75;0
y8_im;54;0
y9_re;75;0
y9_im;74;0
y10_re;75;0
y10_im;75;0
y11_re;73;0
y11_im;71;0
y12_re;54;0
y12_im;55;0
y13_re;75;0
y13_im;75;0
y14_re;75;0
y14_im;56;0
Add17;22;0
y15_re;73;0
y15_im;71;0
Add2;2;0
Add11;1;0
Add3;2;1
Add12;5;0
Add4;18;0
Add13;17;0
Add5;21;0
Add14;21;1
Add6;38;0
Add15;21;2
Add7;16;1
Add16;17;1
Add8;22;1
Add27;33;0
Add9;15;0
Add18;15;1
Add10;34;0
Add19;33;1
Add20;35;0
Add110;35;1
Add21;32;0
Add111;34;1
Add22;54;1
Add112;54;2
Add23;2;2
Add113;1;1
Add24;53;0
Add114;53;1
Add25;36;0
Add115;36;1
Add26;52;0
Add116;52;1
Add39;2;3
Add117;30;2
Add28;50;0
Add118;49;1
Add29;49;2
Add119;50;1
Add30;70;0
Add120;70;1
Add31;52;3
Add121;52;4
Add32;70;2
Add122;69;0
Add33;70;3
Add123;69;1
Add34;5;3
Add124;2;4
Add35;70;4
Add125;66;2
Add36;66;3
Add126;66;4
Add37;3;2
Add127;1;2
Add38;5;4
Add128;5;5
Product34;6;0
Subtract5;10;0
Add129;2;5
Add40;1;3
Add130;6;2
Add41;18;1
Add131;18;2
Add42;19;0
Add1;19;1
Add43;13;2
Product4;8;0
Product11;9;0
Product21;8;1
Product31;8;2
Subtract2;12;0
Add44;14;2
Product5;7;0
Product12;10;0
Product22;8;3
Product32;10;1
Subtract3;14;0
Add45;16;2
Product6;10;2
Product13;11;0
Product23;12;0
Product33;11;1
Subtract4;16;0
Add46;10;3
Product7;6;1
Product14;6;2
Product24;6;3
Subtract11;28;0
Add53;48;5
Add47;16;3
Product8;20;0
Product15;11;2
Product25;12;1
Product35;25;0
Subtract6;33;0
Add48;11;2
Product9;7;1
Product16;7;2
Product26;7;3
Product36;7;4
Subtract7;11;1
Add49;16;4
Product10;12;2
Product17;11;3
Product27;12;3
Product37;11;4
Subtract8;16;1
Add50;10;4
Product18;6;4
Product19;6;5
Product28;6;6
Product38;6;7
Subtract9;10;1
Add51;28;3
Product20;25;1
Product110;23;0
Product29;23;1
Product39;25;2
Subtract10;29;0
Add52;28;4
Product30;24;0
Product111;24;1
Product210;24;2
Product310;24;3
Product218;24;4
Product318;22;0
Product40;43;0
Product112;43;1
Product211;44;1
Product311;27;0
Subtract12;47;0
Add54;31;2
Product41;21;2
Product113;27;1
Product212;22;2
Product312;22;3
Subtract13;26;0
Add55;12;2
Product42;9;1
Product114;6;8
Product213;8;4
Product313;9;2
Subtract14;13;0
Add56;31;3
Product43;27;2
Product115;27;3
Product214;27;4
Product314;27;5
Subtract15;31;0
Add57;31;4
Product44;20;1
Product116;20;2
Product215;27;6
Product315;22;4
Subtract16;31;1
Add58;47;3
Product45;43;3
Product117;27;7
Product216;43;4
Product316;26;0
Subtract17;47;1
Add59;25;4
Product46;24;5
Product118;21;5
Product217;21;6
Product317;24;6
Subtract18;28;1
Add60;28;5
Product47;23;2
Product119;22;5
Product57;40;0
Product129;40;1
Product228;40;2
Subtract19;29;1
Add61;30;5
Product48;26;1
Product120;26;2
Product219;26;3
Product319;26;4
Subtract20;30;0
Add62;29;0
Product49;23;3
Product121;23;4
Product220;23;5
Product320;23;6
Subtract21;27;0
Add63;29;1
Product50;25;3
Product122;25;4
Product221;24;7
Product321;24;8
Subtract22;29;2
Add64;29;2
Product51;23;7
Product123;22;6
Product222;23;8
Product322;22;7
Subtract23;27;1
Add65;29;3
Product52;25;5
Product124;25;6
Product223;25;7
Product323;25;8
Subtract24;29;3
Add66;14;3
Product53;10;3
Product125;9;3
Product224;10;4
Product324;9;4
Subtract25;14;1
Add67;31;5
Product54;26;5
Product126;27;8
Product225;26;6
Product325;26;7
Subtract26;31;2
Add68;25;5
Product55;21;7
Product127;21;8
Product226;20;3
Product326;20;4
Subtract27;25;2
Add69;43;3
Product56;41;0
Product128;38;0
Product227;39;0
Product327;41;1
Subtract28;45;0
Add70;44;5
Product69;57;0
Product141;57;1
Product240;57;2
Product340;57;3
Product328;41;2
Subtract29;45;1
Add71;63;2
Product58;37;0
Product130;39;1
Product229;39;2
Product329;59;1
Subtract30;65;0
Add72;63;3
Product59;59;2
Product131;59;3
Product230;59;4
Product330;59;5
Subtract31;63;0
Add73;43;4
Product60;37;6
Product132;39;3
Product231;37;7
Product331;39;4
Subtract32;43;1
Add74;43;5
Product61;39;5
Product133;39;6
Product232;39;7
Product332;39;8
Subtract33;43;2
Add75;64;0
Product62;60;1
Product134;58;0
Product233;60;2
Product333;58;1
Subtract34;64;0
Add76;62;3
Product63;58;2
Product135;41;3
Product234;58;3
Product334;58;4
Subtract35;62;0
Add77;13;3
Product64;9;5
Product136;9;6
Product235;8;5
Product335;9;7
Subtract36;13;1
Add78;45;4
Product65;40;3
Product137;41;4
Product236;41;5
Product336;40;4
Subtract37;44;0
Add79;45;5
Product66;40;5
Product138;41;6
Product237;41;7
Product337;40;6
Subtract38;44;1
Add80;64;1
Product67;58;5
Product139;60;3
Product238;60;4
Product338;60;5
Subtract39;64;1
Add81;64;2
Product68;58;6
Product140;41;8
Product239;58;7
Product339;42;5
Subtract40;64;2
Add82;61;2
Subtract128;50;2
Subtract69;70;1
Subtract129;70;2
Subtract70;70;3
Subtract130;51;4
Subtract41;61;0
Add83;61;3
Product70;38;6
Product142;57;4
Product241;38;7
Product341;36;8
Subtract42;61;1
Add84;61;4
Product71;57;5
Product143;57;6
Product242;57;7
Product342;57;8
Subtract43;61;2
Add85;61;5
Product72;40;7
Product144;56;4
Product243;38;8
Product343;40;8
Subtract44;61;3
Add86;14;4
Product73;10;5
Product145;10;6
Product244;10;7
Product344;10;8
Subtract45;14;2
Add87;12;3
Product74;8;6
Product146;8;7
Product245;8;8
Product345;9;8
Subtract46;13;2
Add88;15;2
Product75;11;5
Product147;11;6
Product246;11;7
Product346;11;8
Subtract47;15;0
Add89;16;5
Product76;12;5
Product148;12;6
Product247;12;7
Product347;12;8
