# II 13
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM16.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;121;0
Product110;121;1
Product109;121;2
Product111;121;3
Product210;121;4
Product310;121;5
Product410;121;6
Product510;121;7
Product610;121;8
Product710;121;9
Product810;121;10
Product910;121;11
Inv_11;125;0
Inv_12;125;0
Inv_13;125;0
Inv_21;125;0
Inv_22;125;0
Inv_23;125;0
Inv_31;125;0
Inv_32;125;0
Inv_33;125;0
Inv_41;125;0
Inv_42;125;0
Inv_43;125;0
Add30;17;0
Add110;43;1
Add101;10;0
Add111;111;0
Add121;12;0
Add131;114;1
Add141;16;0
Add151;29;1
Add16;17;2
Add17;36;2
Add18;85;1
Add19;90;1
Add210;92;0
Add20;105;1
Add21;112;0
Add22;15;0
Add23;20;2
Add24;99;1
Add25;106;1
Add26;9;0
Add27;19;0
Add28;29;2
Add29;116;2
Add31;113;1
Add41;11;0
Add51;110;1
Product114;12;0
Add61;11;1
Add71;114;3
Add81;15;2
Add91;34;2
Product112;2;0
Product113;6;0
Product1010;2;1
Product100;1;0
Product101;1;1
Product102;100;0
Product103;9;1
Product104;19;1
Product105;15;2
Product106;5;0
Product107;5;1
Product291;12;1
Product121;5;2
Product131;9;2
Product141;6;2
Product151;10;0
Product161;2;3
Product171;1;2
Product181;1;3
Product191;9;3
Product211;3;0
Product201;10;1
Product212;5;3
Product221;5;4
Product231;104;0
Product241;8;0
Product251;8;1
Product261;1;4
Product271;3;1
Product281;12;2
Product501;2;4
Product311;7;0
Product301;7;1
Product312;7;2
Product321;4;12
Product331;9;4
Product341;7;3
Product351;6;3
Product361;11;0
Product371;13;1
Product381;11;1
Product391;11;2
Product411;7;4
Product401;7;5
Product412;3;2
Product421;1;5
Product431;1;6
Product441;12;3
Product451;8;2
Product461;5;5
Product471;5;6
Product481;5;7
Product491;6;4
Product511;11;3
Product78;20;6
Product79;91;2
Product512;3;3
Product521;11;4
Product531;10;2
Product54;8;3
Product55;8;4
Product56;8;5
Product57;1;7
Product58;7;7
Product59;3;4
Product611;7;8
Product60;12;4
Product61;9;5
Product62;11;5
Product63;8;6
Product64;3;5
Product65;8;7
Product66;7;9
Product67;6;5
Product68;8;8
Product69;13;3
Product711;12;5
Product70;12;6
Product71;12;7
Product72;13;4
Product73;78;5
Product74;3;6
Product75;7;10
Product76;12;8
Product77;2;5
Add4;42;3
Add112;27;2
Add10;77;3
Product811;13;6
Product80;10;3
Product81;11;6
Product82;16;7
Product83;78;7
Product84;11;7
Product85;11;8
Product86;3;8
Product87;12;9
Product88;6;6
Product89;3;9
Product911;26;8
Product90;94;10
Product91;86;9
Product92;8;10
Product93;16;11
Product94;11;9
Product95;8;11
Product96;13;9
Product97;2;6
Product98;10;4
Product99;10;5
Subtract12;29;0
Subtract1;99;0
Subtract10;90;0
Subtract11;24;0
Subtract2;17;0
Subtract3;18;0
Subtract4;27;0
Subtract5;106;0
Subtract6;98;0
Subtract7;22;0
Subtract8;26;0
Subtract9;97;0
Add32;22;2
Product35;31;8
Product36;2;7
Add11;82;3
Add12;87;3
Add13;92;3
Add14;97;2
Add15;102;2
Add211;32;3
Add3;37;3
Add5;47;3
Add6;52;0
Add7;57;0
Add8;67;3
Add9;72;3
Constant1;0;0
Divide;107;0
Product115;12;10
Product116;86;12
Product10;67;8
Product11;71;7
Product12;10;6
Product13;16;12
Product14;20;11
Product15;2;9
Product16;7;12
Product17;11;10
Product18;12;11
Product19;19;8
Product213;91;10
Product20;62;7
Product21;12;12
Product22;57;9
Product23;62;8
Product24;5;10
Product25;9;6
Product26;22;7
Product27;12;13
Product28;17;13
Product29;21;13
Product3;11;11
Product30;10;9
Product31;33;13
Product32;39;11
Product33;6;9
Product34;11;12
Product37;6;10
Product38;10;10
Product39;9;8
Product4;15;10
Product40;19;11
Product41;23;11
Product42;1;8
Product43;5;11
Product44;9;9
Product45;1;9
Product46;5;12
Product47;9;10
Product48;10;12
Product49;14;10
Product5;19;12
Product50;18;13
Product51;3;13
Product52;9;11
Product53;13;12
Product6;2;11
Product7;6;13
Product8;78;13
Product9;10;13
Subtract;62;0
Add;5;1
Add1;5;2
Add2;5;3
Constant;0;0
Product;1;11
Product1;1;12
Product2;1;13
