# II 18
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM12.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;122;0
Product110;121;0
Product109;121;1
Product111;121;2
Product210;121;3
Product310;121;4
Product410;121;5
Product510;121;6
Product610;121;7
Product710;122;1
Product810;121;8
Product910;121;9
Inv_11;126;0
Inv_12;125;0
Inv_13;125;0
Inv_21;125;0
Inv_22;125;0
Inv_23;125;0
Inv_31;125;0
Inv_32;126;0
Inv_33;125;0
Inv_41;125;0
Inv_42;125;0
Inv_43;125;0
Add30;16;0
Add110;84;0
Add101;16;1
Add111;31;0
Add121;11;0
Add131;112;0
Add141;10;0
Add151;26;0
Add16;29;1
Add17;97;0
Add18;75;0
Add19;80;1
Add210;9;0
Add20;91;0
Add21;105;0
Add22;19;1
Add23;24;0
Add24;35;0
Add25;45;1
Add26;17;1
Add27;25;1
Add28;92;0
Add29;104;0
Add31;116;2
Add41;13;1
Add51;28;1
Product114;10;0
Add61;89;2
Add71;104;1
Add81;54;0
Add91;105;1
Product112;3;0
Product113;50;2
Product1010;3;1
Product100;2;0
Product101;1;0
Product102;27;0
Product103;17;0
Product104;70;0
Product105;18;0
Product106;10;1
Product107;5;0
Product291;15;0
Product121;1;1
Product131;5;1
Product141;1;2
Product151;5;2
Product161;8;0
Product171;2;1
Product181;2;2
Product191;8;1
Product211;4;0
Product201;14;3
Product212;6;0
Product221;7;0
Product231;12;0
Product241;9;1
Product251;8;2
Product261;2;3
Product271;2;4
Product281;90;1
Product501;3;2
Product311;29;0
Product301;11;1
Product312;12;1
Product321;8;3
Product331;4;1
Product341;5;3
Product351;1;3
Product361;72;2
Product371;15;1
Product381;11;2
Product391;11;3
Product411;6;1
Product401;15;2
Product412;2;5
Product421;5;4
Product431;4;2
Product441;23;5
Product451;15;3
Product461;9;2
Product471;9;3
Product481;6;2
Product491;3;3
Product511;10;2
Product78;36;3
Product79;81;4
Product512;3;4
Product521;108;4
Product531;9;5
Product54;7;1
Product55;7;2
Product56;6;3
Product57;1;4
Product58;1;5
Product59;2;6
Product611;5;6
Product60;17;1
Product61;6;4
Product62;6;5
Product63;6;6
Product64;2;7
Product65;11;4
Product66;7;3
Product67;4;3
Product68;23;7
Product69;16;1
Product711;12;2
Product70;17;2
Product71;17;3
Product72;16;2
Product73;18;5
Product74;3;5
Product75;7;4
Product76;10;3
Product77;2;8
Add4;42;1
Add112;27;2
Add10;77;0
Product811;9;6
Product80;8;4
Product81;65;5
Product82;14;4
Product83;6;7
Product84;12;3
Product85;15;4
Product86;18;6
Product87;11;6
Product88;7;5
Product89;10;4
Product911;108;7
Product90;16;3
Product91;30;4
Product92;25;6
Product93;18;8
Product94;15;5
Product95;15;6
Product96;17;4
Product97;10;5
Product98;10;6
Product99;14;5
Subtract12;76;0
Subtract1;100;0
Subtract10;30;0
Subtract11;85;0
Subtract2;20;0
Subtract3;96;0
Subtract4;75;0
Subtract5;25;0
Subtract6;17;0
Subtract7;15;0
Subtract8;34;0
Subtract9;86;0
Add32;22;1
Product35;16;4
Product36;4;4
Add11;82;2
Add12;87;2
Add13;92;1
Add14;97;2
Add15;102;1
Add211;32;2
Add3;37;2
Add5;47;2
Add6;52;2
Add7;57;1
Add8;67;2
Add9;72;1
Constant1;0;0
Divide;107;0
Product115;25;7
Product116;76;5
Product10;16;5
Product11;35;5
Product12;10;7
Product13;35;6
Product14;68;6
Product15;11;7
Product16;56;9
Product17;62;5
Product18;16;6
Product19;57;6
Product213;84;5
Product20;62;6
Product21;10;8
Product22;14;7
Product23;58;6
Product24;9;7
Product25;17;7
Product26;24;8
Product27;11;8
Product28;15;7
Product29;22;7
Product3;15;8
Product30;11;9
Product31;17;8
Product32;44;7
Product33;5;8
Product34;12;6
Product37;12;7
Product38;16;7
Product39;3;7
Product4;78;9
Product40;7;8
Product41;12;8
Product42;3;8
Product43;8;8
Product44;14;8
Product45;5;9
Product46;9;8
Product47;16;8
Product48;10;9
Product49;14;9
Product5;87;9
Product50;18;9
Product51;3;9
Product52;9;9
Product53;17;9
Product6;1;6
Product7;8;9
Product8;16;9
Product9;12;9
Subtract;62;0
Add;6;2
Add1;5;1
Add2;5;2
Constant;0;0
Product;1;7
Product1;1;8
Product2;1;9
