# II 49
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM4.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;124;0
Product110;126;0
Product109;126;1
Product111;125;0
Product210;124;1
Product310;126;2
Product410;124;2
Product510;125;1
Product610;125;2
Product710;124;3
Product810;125;3
Product910;126;3
Inv_11;129;0
Inv_12;130;0
Inv_13;129;0
Inv_21;130;0
Inv_22;129;0
Inv_23;129;0
Inv_31;129;0
Inv_32;128;0
Inv_33;129;0
Inv_41;130;0
Inv_42;130;0
Inv_43;129;0
Add30;24;0
Add110;80;0
Add101;42;0
Add111;100;0
Add121;76;0
Add131;111;0
Add141;26;0
Add151;119;0
Add16;41;0
Add17;98;0
Add18;29;0
Add19;36;0
Add210;18;0
Add20;71;0
Add21;86;0
Add22;52;0
Add23;88;0
Add24;107;0
Add25;113;0
Add26;14;0
Add27;46;0
Add28;68;0
Add29;83;0
Add31;110;0
Add41;60;0
Add51;114;0
Product114;43;0
Add61;17;0
Add71;93;0
Add81;32;0
Add91;47;0
Product112;36;0
Product113;42;0
Product1010;34;0
Product100;3;0
Product101;2;0
Product102;47;0
Product103;22;0
Product104;45;0
Product105;39;0
Product106;7;0
Product107;6;0
Product291;34;1
Product121;2;1
Product131;9;0
Product141;3;1
Product151;7;1
Product161;20;0
Product171;9;1
Product181;2;2
Product191;37;0
Product211;30;0
Product201;30;1
Product212;17;0
Product221;18;0
Product231;42;1
Product241;43;1
Product251;12;0
Product261;3;2
Product271;4;0
Product281;48;0
Product501;10;0
Product311;38;0
Product301;7;2
Product312;13;0
Product321;14;0
Product331;8;0
Product341;5;0
Product351;7;3
Product361;29;0
Product371;35;0
Product381;20;1
Product391;19;0
Product411;10;1
Product401;35;1
Product412;6;1
Product421;5;1
Product431;6;2
Product441;39;1
Product451;49;0
Product461;23;0
Product471;10;2
Product481;23;1
Product491;11;0
Product511;14;1
Product78;57;1
Product79;40;0
Product512;19;1
Product521;47;1
Product531;41;0
Product54;40;1
Product55;37;1
Product56;17;1
Product57;35;2
Product58;1;0
Product59;6;3
Product611;10;3
Product60;98;1
Product61;86;2
Product62;14;2
Product63;11;1
Product64;49;2
Product65;11;2
Product66;16;0
Product67;4;1
Product68;84;3
Product69;43;2
Product711;20;2
Product70;32;0
Product71;18;1
Product72;46;0
Product73;36;1
Product74;24;0
Product75;16;1
Product76;15;0
Product77;8;2
Add4;43;0
Add112;28;0
Add10;79;0
Product811;15;1
Product80;41;1
Product81;24;1
Product82;19;2
Product83;13;1
Product84;39;2
Product85;34;2
Product86;9;2
Product87;22;1
Product88;9;3
Product89;12;1
Product911;29;1
Product90;45;1
Product91;54;2
Product92;38;1
Product93;30;2
Product94;22;2
Product95;43;3
Product96;42;2
Product97;16;2
Product98;29;2
Product99;29;3
Subtract12;46;0
Subtract1;72;0
Subtract10;96;0
Subtract11;52;0
Subtract2;90;0
Subtract3;39;0
Subtract4;40;0
Subtract5;93;0
Subtract6;87;0
Subtract7;92;0
Subtract8;48;0
Subtract9;58;0
Add32;23;0
Product35;33;0
Product36;23;2
Add11;84;0
Add12;89;0
Add13;94;0
Add14;99;0
Add15;105;0
Add211;33;0
Add3;38;0
Add5;48;0
Add6;53;0
Add7;59;0
Add8;69;0
Add9;74;0
Constant1;0;0
Divide;110;0
Product115;33;1
Product116;44;0
Product10;48;1
Product11;82;2
Product12;46;1
Product13;52;3
Product14;70;0
Product15;32;1
Product16;39;3
Product17;44;1
Product18;33;3
Product19;44;2
Product213;94;2
Product20;48;2
Product21;36;2
Product22;45;3
Product23;53;2
Product24;5;3
Product25;41;2
Product26;47;2
Product27;15;2
Product28;36;3
Product29;44;3
Product3;30;3
Product30;21;1
Product31;34;3
Product32;40;2
Product33;17;2
Product34;24;2
Product37;31;0
Product38;37;3
Product39;12;2
Product4;42;3
Product40;20;3
Product41;31;1
Product42;12;3
Product43;16;3
Product44;21;2
Product45;1;1
Product46;14;3
Product47;22;3
Product48;11;3
Product49;15;3
Product5;47;3
Product50;19;3
Product51;8;3
Product52;13;2
Product53;18;2
Product6;31;2
Product7;46;2
Product8;81;2
Product9;13;3
Subtract;64;0
Add;8;0
Add1;6;0
Add2;5;0
Constant;0;0
Product;2;3
Product1;1;2
Product2;1;3
