# II 2
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM27.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;121;0
Product110;121;1
Product109;121;2
Product111;121;3
Product210;121;4
Product310;121;5
Product410;121;6
Product510;121;7
Product610;121;8
Product710;121;9
Product810;121;10
Product910;121;11
Inv_11;125;0
Inv_12;125;0
Inv_13;125;0
Inv_21;125;0
Inv_22;125;0
Inv_23;125;0
Inv_31;125;0
Inv_32;125;0
Inv_33;125;0
Inv_41;125;0
Inv_42;125;0
Inv_43;125;0
Add30;18;0
Add110;30;1
Add101;13;0
Add111;25;1
Add121;13;2
Add131;25;3
Add141;13;4
Add151;25;5
Add16;18;2
Add17;30;3
Add18;24;4
Add19;30;5
Add210;12;6
Add20;43;6
Add21;49;7
Add22;13;8
Add23;24;7
Add24;37;9
Add25;42;8
Add26;13;10
Add27;18;9
Add28;28;10
Add29;35;11
Add31;24;11
Add41;12;12
Add51;24;13
Product114;13;12
Add61;12;14
Add71;24;15
Add81;19;12
Add91;30;16
Product112;1;13
Product113;7;14
Product1010;2;0
Product100;2;1
Product101;2;2
Product102;18;3
Product103;7;15
Product104;19;16
Product105;14;4
Product106;7;17
Product107;7;18
Product291;13;19
Product121;1;20
Product131;5;21
Product141;1;22
Product151;5;23
Product161;1;24
Product171;1;25
Product181;1;26
Product191;1;27
Product211;1;28
Product201;13;29
Product212;5;30
Product221;5;31
Product231;7;32
Product241;1;33
Product251;1;34
Product261;1;35
Product271;1;36
Product281;7;37
Product501;1;38
Product311;7;39
Product301;5;40
Product312;5;41
Product321;2;5
Product331;2;6
Product341;2;7
Product351;2;8
Product361;6;9
Product371;6;10
Product381;13;42
Product391;13;43
Product411;2;11
Product401;2;12
Product412;2;13
Product421;1;44
Product431;1;45
Product441;13;46
Product451;6;14
Product461;7;47
Product471;7;48
Product481;2;15
Product491;2;16
Product511;13;49
Product78;18;17
Product79;18;18
Product512;1;50
Product521;13;51
Product531;6;19
Product54;7;52
Product55;6;20
Product56;2;21
Product57;2;22
Product58;2;23
Product59;2;24
Product611;2;25
Product60;12;26
Product61;6;27
Product62;6;28
Product63;6;29
Product64;2;30
Product65;2;31
Product66;2;32
Product67;2;33
Product68;6;34
Product69;6;35
Product711;13;53
Product70;13;54
Product71;13;55
Product72;12;36
Product73;12;37
Product74;1;56
Product75;1;57
Product76;13;58
Product77;2;38
Add4;42;17
Add112;27;13
Add10;77;14
Product811;1;59
Product80;7;60
Product81;7;61
Product82;19;62
Product83;6;39
Product84;12;40
Product85;12;41
Product86;1;63
Product87;13;64
Product88;1;65
Product89;1;66
Product911;7;67
Product90;18;42
Product91;18;43
Product92;6;44
Product93;19;68
Product94;7;69
Product95;7;70
Product96;12;45
Product97;1;71
Product98;12;46
Product99;10;47
Subtract12;25;0
Subtract1;19;1
Subtract10;30;0
Subtract11;23;2
Subtract2;19;3
Subtract3;18;1
Subtract4;24;2
Subtract5;19;4
Subtract6;18;3
Subtract7;18;4
Subtract8;24;5
Subtract9;37;5
Add32;22;18
Product35;12;48
Product36;2;49
Add11;82;19
Add12;87;15
Add13;92;20
Add14;97;16
Add15;102;21
Add211;32;22
Add3;37;17
Add5;47;18
Add6;52;23
Add7;57;19
Add8;67;20
Add9;72;24
Constant1;0;0
Divide;107;0
Product115;12;50
Product116;18;51
Product10;19;72
Product11;25;73
Product12;12;52
Product13;18;53
Product14;24;54
Product15;1;74
Product16;7;75
Product17;13;76
Product18;12;55
Product19;18;56
Product213;24;57
Product20;24;58
Product21;12;59
Product22;18;60
Product23;24;61
Product24;2;62
Product25;6;63
Product26;13;77
Product27;12;64
Product28;18;65
Product29;24;66
Product3;12;67
Product30;12;68
Product31;18;69
Product32;24;70
Product33;1;78
Product34;7;79
Product37;6;71
Product38;12;72
Product39;2;73
Product4;18;74
Product40;6;75
Product41;12;76
Product42;2;77
Product43;6;78
Product44;12;79
Product45;2;80
Product46;6;81
Product47;12;82
Product48;10;83
Product49;14;84
Product5;24;85
Product50;18;86
Product51;2;87
Product52;6;88
Product53;13;80
Product6;1;81
Product7;7;82
Product8;13;83
Product9;13;84
Subtract;62;6
Add;5;21
Add1;5;22
Add2;5;23
Constant;0;0
Product;1;85
Product1;1;86
Product2;1;87
