# II 20
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM11.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;122;0
Product110;123;0
Product109;122;1
Product111;122;2
Product210;122;3
Product310;122;4
Product410;123;1
Product510;122;5
Product610;123;2
Product710;122;6
Product810;122;7
Product910;122;8
Inv_11;126;0
Inv_12;127;0
Inv_13;126;0
Inv_21;126;0
Inv_22;127;0
Inv_23;126;0
Inv_31;127;0
Inv_32;126;0
Inv_33;126;0
Inv_41;126;0
Inv_42;126;0
Inv_43;126;0
Add30;24;0
Add110;50;0
Add101;21;0
Add111;116;0
Add121;11;0
Add131;30;1
Add141;13;0
Add151;109;0
Add16;19;0
Add17;111;1
Add18;41;1
Add19;49;1
Add210;15;0
Add20;59;1
Add21;76;1
Add22;15;1
Add23;40;0
Add24;60;1
Add25;72;0
Add26;15;2
Add27;26;0
Add28;69;2
Add29;78;0
Add31;108;0
Add41;14;0
Add51;107;0
Product114;19;0
Add61;19;2
Add71;34;1
Add81;20;2
Add91;116;2
Product112;1;0
Product113;10;0
Product1010;4;0
Product100;5;0
Product101;1;1
Product102;19;1
Product103;9;0
Product104;38;0
Product105;20;0
Product106;9;1
Product107;8;0
Product291;17;0
Product121;6;0
Product131;10;1
Product141;4;1
Product151;9;2
Product161;5;1
Product171;4;2
Product181;5;2
Product191;5;3
Product211;7;0
Product201;15;0
Product212;8;1
Product221;9;3
Product231;13;0
Product241;4;3
Product251;12;0
Product261;7;1
Product271;4;4
Product281;11;0
Product501;3;3
Product311;13;1
Product301;14;0
Product312;13;2
Product321;7;2
Product331;8;2
Product341;7;3
Product351;1;2
Product361;20;1
Product371;18;1
Product381;11;1
Product391;10;2
Product411;4;5
Product401;1;3
Product412;5;4
Product421;11;2
Product431;5;5
Product441;16;0
Product451;9;4
Product461;17;1
Product471;14;1
Product481;12;1
Product491;8;3
Product511;10;3
Product78;17;2
Product79;15;1
Product512;1;4
Product521;19;2
Product531;14;2
Product54;7;4
Product55;6;1
Product56;15;2
Product57;11;3
Product58;3;4
Product59;3;5
Product611;8;4
Product60;19;3
Product61;17;3
Product62;7;5
Product63;8;5
Product64;14;3
Product65;16;1
Product66;6;2
Product67;4;6
Product68;23;6
Product69;20;2
Product711;13;3
Product70;13;4
Product71;15;3
Product72;12;2
Product73;10;4
Product74;7;6
Product75;6;3
Product76;11;4
Product77;12;3
Add4;42;0
Add112;27;1
Add10;78;1
Product811;6;4
Product80;17;4
Product81;12;4
Product82;19;4
Product83;16;2
Product84;13;5
Product85;13;6
Product86;12;5
Product87;12;6
Product88;4;7
Product89;7;7
Product911;18;2
Product90;17;5
Product91;17;6
Product92;18;3
Product93;19;5
Product94;8;6
Product95;11;5
Product96;15;4
Product97;4;8
Product98;17;7
Product99;15;5
Subtract12;35;0
Subtract1;33;0
Subtract10;48;0
Subtract11;52;0
Subtract2;19;0
Subtract3;25;0
Subtract4;107;0
Subtract5;109;0
Subtract6;18;0
Subtract7;96;0
Subtract8;26;0
Subtract9;54;0
Add32;22;1
Product35;15;6
Product36;20;3
Add11;83;0
Add12;88;1
Add13;93;1
Add14;98;2
Add15;103;1
Add211;32;1
Add3;37;0
Add5;47;2
Add6;52;2
Add7;57;1
Add8;68;2
Add9;73;2
Constant1;0;0
Divide;108;0
Product115;13;7
Product116;18;4
Product10;16;3
Product11;25;6
Product12;13;8
Product13;19;6
Product14;60;4
Product15;9;5
Product16;16;4
Product17;60;5
Product18;10;5
Product19;16;5
Product213;40;6
Product20;25;7
Product21;17;8
Product22;48;7
Product23;58;5
Product24;3;7
Product25;10;6
Product26;14;4
Product27;11;6
Product28;15;7
Product29;40;7
Product3;11;7
Product30;16;6
Product31;29;6
Product32;38;6
Product33;3;8
Product34;9;7
Product37;26;5
Product38;34;5
Product39;6;6
Product4;15;8
Product40;14;6
Product41;18;7
Product42;7;8
Product43;12;7
Product44;16;7
Product45;6;7
Product46;10;7
Product47;16;8
Product48;10;8
Product49;14;7
Product5;19;7
Product50;18;8
Product51;5;8
Product52;9;8
Product53;14;8
Product6;1;5
Product7;8;8
Product8;79;8
Product9;11;8
Subtract;63;0
Add;6;1
Add1;5;0
Add2;5;1
Constant;0;0
Product;1;6
Product1;1;7
Product2;1;8
