# II 9
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM20.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;121;0
Product110;121;1
Product109;121;2
Product111;121;3
Product210;121;4
Product310;121;5
Product410;121;6
Product510;121;7
Product610;121;8
Product710;121;9
Product810;121;10
Product910;121;11
Inv_11;125;0
Inv_12;125;0
Inv_13;125;0
Inv_21;125;0
Inv_22;125;0
Inv_23;125;0
Inv_31;125;0
Inv_32;125;0
Inv_33;125;0
Inv_41;125;0
Inv_42;125;0
Inv_43;125;0
Add30;16;0
Add110;35;0
Add101;10;0
Add111;24;0
Add121;11;0
Add131;23;0
Add141;15;1
Add151;30;0
Add16;16;1
Add17;30;1
Add18;18;0
Add19;25;2
Add210;16;3
Add20;36;1
Add21;45;2
Add22;13;0
Add23;24;2
Add24;35;1
Add25;44;2
Add26;11;1
Add27;20;2
Add28;30;2
Add29;35;3
Add31;31;1
Add41;13;2
Add51;26;4
Product114;17;0
Add61;13;3
Add71;26;5
Add81;20;3
Add91;32;1
Product112;2;0
Product113;8;1
Product1010;2;1
Product100;1;0
Product101;1;1
Product102;24;0
Product103;8;2
Product104;17;3
Product105;16;0
Product106;6;1
Product107;7;1
Product291;14;0
Product121;1;2
Product131;5;1
Product141;5;2
Product151;9;0
Product161;7;2
Product171;5;3
Product181;5;4
Product191;1;3
Product211;3;0
Product201;16;3
Product212;9;1
Product221;9;2
Product231;8;4
Product241;3;1
Product251;1;4
Product261;3;2
Product271;3;3
Product281;7;4
Product501;1;5
Product311;9;3
Product301;9;4
Product312;8;5
Product321;3;4
Product331;4;12
Product341;6;2
Product351;5;5
Product361;7;5
Product371;9;5
Product381;14;6
Product391;12;5
Product411;2;2
Product401;7;6
Product412;2;3
Product421;1;6
Product431;1;7
Product441;17;6
Product451;6;3
Product461;6;4
Product471;5;7
Product481;4;13
Product491;3;6
Product511;12;7
Product78;16;7
Product79;16;8
Product512;1;8
Product521;17;7
Product531;9;6
Product54;6;5
Product55;5;8
Product56;5;9
Product57;2;4
Product58;4;14
Product59;3;8
Product611;2;5
Product60;17;8
Product61;9;7
Product62;9;8
Product63;9;9
Product64;1;9
Product65;4;15
Product66;6;6
Product67;5;10
Product68;5;11
Product69;8;9
Product711;12;9
Product70;12;10
Product71;12;11
Product72;12;12
Product73;12;13
Product74;2;6
Product75;3;14
Product76;10;10
Product77;3;15
Add4;42;3
Add112;27;3
Add10;77;2
Product811;4;16
Product80;8;10
Product81;9;10
Product82;14;12
Product83;8;11
Product84;12;16
Product85;13;17
Product86;2;7
Product87;11;8
Product88;2;9
Product89;2;10
Product911;9;11
Product90;17;12
Product91;18;12
Product92;8;13
Product93;17;14
Product94;6;7
Product95;9;13
Product96;16;9
Product97;2;11
Product98;10;11
Product99;11;12
Subtract12;23;0
Subtract1;24;0
Subtract10;29;0
Subtract11;25;0
Subtract2;20;1
Subtract3;21;0
Subtract4;26;0
Subtract5;15;1
Subtract6;16;1
Subtract7;21;1
Subtract8;23;1
Subtract9;31;0
Add32;22;4
Product35;15;8
Product36;3;17
Add11;82;1
Add12;87;4
Add13;92;4
Add14;97;4
Add15;102;3
Add211;32;3
Add3;37;2
Add5;47;5
Add6;52;5
Add7;57;4
Add8;67;5
Add9;72;4
Constant1;0;0
Divide;107;0
Product115;15;9
Product116;23;13
Product10;14;14
Product11;24;10
Product12;12;18
Product13;18;14
Product14;23;15
Product15;2;13
Product16;6;11
Product17;17;15
Product18;11;14
Product19;16;10
Product213;27;15
Product20;25;11
Product21;13;18
Product22;17;16
Product23;25;12
Product24;2;15
Product25;7;13
Product26;14;16
Product27;14;17
Product28;18;16
Product29;23;18
Product3;11;16
Product30;11;17
Product31;16;14
Product32;25;15
Product33;1;12
Product34;6;12
Product37;7;16
Product38;11;18
Product39;9;17
Product4;17;17
Product40;13;19
Product41;17;18
Product42;2;19
Product43;6;13
Product44;15;14
Product45;3;19
Product46;8;19
Product47;15;15
Product48;10;13
Product49;14;19
Product5;24;16
Product50;18;18
Product51;1;14
Product52;7;17
Product53;18;19
Product6;1;15
Product7;6;17
Product8;15;18
Product9;10;16
Subtract;62;1
Add;6;5
Add1;5;4
Add2;5;5
Constant;0;0
Product;1;17
Product1;1;18
Product2;1;19
