# II 59
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//mat_inv/RM3.xml
# vertex;cycle;fu
Ldiff_UU_del_1;0;0
Ldiff_UV_del_1;0;0
Ldiff_UW_del_1;0;0
Ldiff_VU_del_1;0;0
Ldiff_VV_del_1;0;0
Ldiff_VW_del_1;0;0
Ldiff_WU_del_1;0;0
Ldiff_WV_del_1;0;0
Ldiff_WW_del_1;0;0
R_U;0;0
R_V;0;0
R_W;0;0
Product108;122;0
Product110;123;0
Product109;122;1
Product111;125;0
Product210;123;1
Product310;124;0
Product410;125;1
Product510;124;1
Product610;122;2
Product710;124;2
Product810;125;2
Product910;123;2
Inv_11;126;0
Inv_12;127;0
Inv_13;127;0
Inv_21;128;0
Inv_22;129;0
Inv_23;128;0
Inv_31;126;0
Inv_32;128;0
Inv_33;129;0
Inv_41;127;0
Inv_42;126;0
Inv_43;129;0
Add30;71;0
Add110;89;0
Add101;26;0
Add111;49;0
Add121;46;0
Add131;94;0
Add141;55;0
Add151;75;0
Add16;50;0
Add17;79;0
Add18;32;0
Add19;37;0
Add210;61;0
Add20;51;0
Add21;90;0
Add22;36;0
Add23;45;0
Add24;70;0
Add25;80;0
Add26;27;0
Add27;42;0
Add28;54;0
Add29;66;0
Add31;74;0
Add41;40;0
Add51;57;0
Product114;57;0
Add61;47;0
Add71;60;0
Add81;41;0
Add91;56;0
Product112;19;0
Product113;48;0
Product1010;35;0
Product100;2;0
Product101;16;0
Product102;56;0
Product103;45;0
Product104;41;0
Product105;38;0
Product106;11;0
Product107;21;0
Product291;40;0
Product121;44;0
Product131;51;0
Product141;52;0
Product151;57;1
Product161;9;0
Product171;13;0
Product181;22;0
Product191;18;0
Product211;46;0
Product201;23;0
Product212;23;1
Product221;33;0
Product231;32;0
Product241;49;0
Product251;31;0
Product261;10;0
Product271;22;1
Product281;56;1
Product501;3;0
Product311;53;0
Product301;21;1
Product312;36;0
Product321;16;1
Product331;9;1
Product341;25;0
Product351;9;2
Product361;42;0
Product371;43;0
Product381;29;0
Product391;35;1
Product411;42;1
Product401;12;0
Product412;12;1
Product421;10;1
Product431;8;0
Product441;41;1
Product451;21;2
Product461;15;0
Product471;17;0
Product481;16;2
Product491;45;1
Product511;57;2
Product78;73;0
Product79;44;1
Product512;25;1
Product521;58;0
Product531;50;0
Product54;14;1
Product55;36;1
Product56;44;2
Product57;48;1
Product58;45;2
Product59;42;2
Product611;32;1
Product60;56;2
Product61;55;0
Product62;49;1
Product63;51;1
Product64;53;1
Product65;34;0
Product66;39;0
Product67;20;0
Product68;67;1
Product69;48;2
Product711;40;1
Product70;43;1
Product71;28;0
Product72;58;1
Product73;30;0
Product74;27;0
Product75;2;1
Product76;17;1
Product77;3;1
Add4;43;0
Add112;28;0
Add10;78;0
Product811;51;2
Product80;40;2
Product81;27;1
Product82;27;2
Product83;26;0
Product84;34;1
Product85;50;1
Product86;38;1
Product87;24;0
Product88;3;2
Product89;12;2
Product911;58;2
Product90;55;1
Product91;54;0
Product92;47;0
Product93;31;1
Product94;26;1
Product95;31;2
Product96;37;0
Product97;20;1
Product98;37;1
Product99;28;1
Subtract12;80;0
Subtract1;68;0
Subtract10;54;0
Subtract11;49;0
Subtract2;45;0
Subtract3;53;0
Subtract4;51;0
Subtract5;36;0
Subtract6;58;0
Subtract7;70;0
Subtract8;55;0
Subtract9;44;0
Add32;23;0
Product35;39;1
Product36;14;2
Add11;83;0
Add12;88;0
Add13;93;0
Add14;98;0
Add15;103;0
Add211;33;0
Add3;38;0
Add5;48;0
Add6;53;0
Add7;58;0
Add8;68;0
Add9;73;0
Constant1;0;0
Divide;108;0
Product115;59;0
Product116;89;1
Product10;23;2
Product11;83;1
Product12;46;1
Product13;54;1
Product14;59;1
Product15;34;2
Product16;50;2
Product17;55;2
Product18;35;2
Product19;47;1
Product213;98;2
Product20;52;1
Product21;18;1
Product22;47;2
Product23;54;2
Product24;41;2
Product25;49;2
Product26;53;2
Product27;29;1
Product28;33;1
Product29;37;2
Product3;25;2
Product30;30;2
Product31;36;2
Product32;46;2
Product33;11;1
Product34;33;2
Product37;20;2
Product38;29;2
Product39;24;2
Product4;38;2
Product40;28;2
Product41;32;2
Product42;10;2
Product43;22;2
Product44;26;2
Product45;1;0
Product46;13;1
Product47;19;1
Product48;11;2
Product49;15;1
Product5;43;2
Product50;19;2
Product51;1;1
Product52;8;2
Product53;17;2
Product6;52;2
Product7;59;2
Product8;77;2
Product9;15;2
Subtract;63;0
Add;17;0
Add1;6;0
Add2;5;0
Constant;0;0
Product;13;2
Product1;2;2
Product2;1;2
