# II 3.29412
# samples 17
# modulo 56
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM46.xml
# vertex;sample;cycle;fu
x0_re;0;0;0
x0_im;0;2;0
x1_re;0;0;0
x1_im;0;0;0
x2_re;0;0;0
x2_im;0;0;0
x3_re;0;0;0
x3_im;0;2;0
x4_re;0;0;0
x4_im;0;0;0
x5_re;0;0;0
x5_im;0;0;0
x6_re;0;0;0
x6_im;0;0;0
x7_re;0;0;0
x7_im;0;0;0
x8_re;0;0;0
x8_im;0;0;0
x9_re;0;0;0
x9_im;0;0;0
x10_re;0;0;0
x10_im;0;0;0
x11_re;0;0;0
x11_im;0;0;0
x12_re;0;0;0
x12_im;0;0;0
x13_re;0;0;0
x13_im;0;0;0
x14_re;0;0;0
x14_im;0;0;0
x15_re;0;0;0
x15_im;0;0;0
y0_re;0;445;0
y0_im;0;445;0
y1_re;0;445;0
y1_im;0;445;0
y2_re;0;445;0
y2_im;0;445;0
y3_re;0;445;0
y3_im;0;445;0
y4_re;0;445;0
y4_im;0;445;0
y5_re;0;396;0
y5_im;0;445;0
y6_re;0;445;0
y6_im;0;445;0
y7_re;0;392;0
y7_im;0;445;0
y8_re;0;445;0
y8_im;0;445;0
y15_re;0;445;0
y9_re;0;445;0
y9_im;0;445;0
y10_re;0;389;0
y10_im;0;445;0
y11_re;0;445;0
y11_im;0;445;0
y12_re;0;445;0
y12_im;0;389;0
y13_re;0;445;0
y13_im;0;445;0
y14_re;0;445;0
y14_im;0;445;0
Add17;0;131;0
y15_im;0;445;0
Add2;0;8;0
Add11;0;5;0
Add3;0;7;0
Add12;0;2;0
Add4;0;128;0
Add13;0;130;0
Add5;0;134;0
Add14;0;177;0
Add6;0;131;1
Add15;0;128;1
Add7;0;167;0
Add16;0;133;0
Add8;0;130;1
Add27;0;319;0
Add9;0;148;0
Add18;0;132;0
Add10;0;261;0
Add19;0;257;0
Add20;0;258;0
Add110;0;254;0
Add21;0;285;1
Add111;0;200;0
Add22;0;256;1
Add112;0;255;0
Add23;0;12;0
Add113;0;1;0
Add24;0;266;0
Add114;0;264;0
Add25;0;314;1
