# II 9.14286
# samples 7
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM6.xml
# vertex;sample;cycle;fu
x0_re;0;0;0
x0_im;0;6;0
x1_re;0;4;0
x1_im;0;6;0
x2_re;0;4;0
x2_im;0;5;0
x3_re;0;3;0
x3_im;0;6;0
x4_re;0;0;0
x4_im;0;3;0
x5_re;0;4;0
x5_im;0;3;0
x6_re;0;0;0
x6_im;0;3;0
x7_re;0;2;0
x7_im;0;4;0
x8_re;0;0;0
x8_im;0;5;0
x9_re;0;2;0
x9_im;0;6;0
x10_re;0;2;0
x10_im;0;5;0
x11_re;0;2;0
x11_im;0;6;0
x12_re;0;0;0
x12_im;0;8;0
x13_re;0;5;0
x13_im;0;3;0
x14_re;0;0;0
x14_im;0;3;0
x15_re;0;4;0
x15_im;0;6;0
y0_re;0;459;0
y0_im;0;523;0
y1_re;0;587;0
y1_im;0;459;0
y2_re;0;587;0
y2_im;0;523;0
y3_re;0;523;0
y3_im;0;587;0
y4_re;0;523;0
y4_im;0;523;0
y5_re;0;587;0
y5_im;0;587;0
y6_re;0;523;0
y6_im;0;523;0
y7_re;0;587;0
y7_im;0;587;0
y8_re;0;459;0
y8_im;0;459;0
y15_re;0;587;0
y9_re;0;587;0
y9_im;0;587;0
y10_re;0;523;0
y10_im;0;523;0
y11_re;0;587;0
y11_im;0;587;0
y12_re;0;523;0
y12_im;0;523;0
y13_re;0;587;0
y13_im;0;587;0
y14_re;0;523;0
y14_im;0;523;0
Add17;0;210;0
y15_im;0;587;0
Add2;0;1;0
Add11;0;10;0
Add3;0;8;0
Add12;0;9;0
Add4;0;214;0
Add13;0;164;0
Add5;0;202;1
Add14;0;209;0
Add6;0;143;0
Add15;0;221;0
Add7;0;202;2
Add16;0;208;0
Add8;0;152;0
Add27;0;304;0
Add9;0;145;1
Add18;0;149;0
Add10;0;344;1
Add19;0;296;0
Add20;0;312;0
Add110;0;357;0
Add21;0;364;0
Add111;0;364;1
Add22;0;353;0
Add112;0;254;0
Add23;0;65;1
Add113;0;69;0
Add24;0;295;0
Add114;0;305;0
Add25;0;312;1
Add115;0;366;0
Add26;0;242;0
Add116;0;292;1
Add39;0;64;0
Add117;0;316;0
Add28;0;437;0
Add118;0;496;1
Add29;0;499;0
Add119;0;502;0
Add30;0;539;0
Add120;0;463;1
Add31;0;485;1
Add121;0;497;1
Add32;0;535;0
Add122;0;428;2
Add33;0;545;1
Add123;0;523;0
Add34;0;66;0
Add124;0;70;0
Add35;0;508;1
Add125;0;560;2
Add36;0;558;1
Add126;0;552;1
Add37;0;64;1
Add127;0;69;1
Add38;0;6;1
Add128;0;4;0
Product34;0;35;0
Subtract5;0;88;0
Add129;0;65;2
Add40;0;50;1
Add130;0;9;1
Add41;0;205;0
Add131;0;153;0
Add42;0;98;0
Add1;0;88;2
Add43;0;90;0
Product4;0;33;0
Product11;0;35;1
Product21;0;24;0
Product31;0;72;0
Subtract2;0;90;0
Add44;0;73;2
Product5;0;24;1
Product12;0;18;0
Product22;0;23;0
Product32;0;66;0
Subtract3;0;80;0
Add45;0;153;1
Product6;0;75;0
Product13;0;21;0
Product23;0;128;0
Product33;0;67;0
Subtract4;0;81;0
Add46;0;85;1
Product7;0;72;1
Product14;0;23;1
Product24;0;10;0
Subtract11;0;217;0
Add53;0;298;0
Add47;0;153;2
Product8;0;75;1
Product15;0;96;0
Product25;0;131;1
Product35;0;80;0
Subtract6;0;84;0
Add48;0;140;0
Product9;0;13;0
Product16;0;132;0
Product26;0;37;0
Product36;0;77;1
Subtract7;0;87;0
Add49;0;147;0
Product10;0;72;2
Product17;0;76;0
Product27;0;88;2
Product37;0;72;3
Subtract8;0;96;0
Add50;0;79;2
Product18;0;97;1
Product19;0;73;0
Product28;0;74;1
Product38;0;73;1
Subtract9;0;139;0
Add51;0;222;0
Product20;0;241;0
Product110;0;218;0
Product29;0;214;0
Product39;0;160;1
Subtract10;0;299;0
Add52;0;109;0
Product30;0;153;0
Product111;0;98;0
Product210;0;104;0
Product310;0;104;1
Product218;0;242;0
Product318;0;210;1
Product40;0;156;0
Product112;0;257;0
Product211;0;149;1
Product311;0;242;1
Subtract12;0;283;0
Add54;0;341;2
Product41;0;228;0
Product113;0;275;0
Product212;0;237;0
Product312;0;274;2
Subtract13;0;286;0
Add55;0;154;1
Product42;0;82;3
Product114;0;85;2
Product213;0;113;1
Product313;0;89;1
Subtract14;0;147;0
Add56;0;277;3
Product43;0;163;2
Product115;0;229;1
Product214;0;187;0
Product314;0;239;0
Subtract15;0;282;1
Add57;0;222;1
Product44;0;169;0
Product116;0;164;1
Product215;0;192;1
Product315;0;209;0
Subtract16;0;228;0
Add58;0;287;0
Product45;0;113;2
Product117;0;262;0
Product216;0;112;0
Product316;0;222;0
Subtract17;0;231;0
Add59;0;298;1
Product46;0;226;1
Product118;0;212;0
Product217;0;244;0
Product317;0;157;0
Subtract18;0;280;1
Add60;0;288;0
Product47;0;220;1
Product119;0;217;2
Product57;0;376;0
Product129;0;375;0
Product228;0;355;3
Subtract19;0;282;2
Add61;0;309;1
Product48;0;224;2
Product120;0;274;4
Product219;0;235;0
Product319;0;256;2
Subtract20;0;287;0
Add62;0;226;1
Product49;0;187;1
Product121;0;175;1
Product220;0;183;1
Product320;0;214;1
Subtract21;0;272;1
Add63;0;207;3
Product50;0;153;3
Product122;0;166;0
Product221;0;103;0
Product321;0;104;2
Subtract22;0;216;2
Add64;0;339;1
Product51;0;254;0
Product123;0;235;1
Product222;0;276;1
Product322;0;232;3
Subtract23;0;298;0
Add65;0;238;2
Product52;0;226;2
Product124;0;166;1
Product223;0;211;1
Product323;0;213;3
Subtract24;0;287;1
Add66;0;139;1
Product53;0;79;0
Product125;0;86;2
Product224;0;133;0
Product324;0;84;2
Subtract25;0;88;3
Add67;0;235;0
Product54;0;167;1
Product126;0;165;2
Product225;0;168;4
Product325;0;165;3
Subtract26;0;175;0
Add68;0;235;1
Product55;0;195;2
Product127;0;166;2
Product226;0;198;1
Product326;0;163;4
Subtract27;0;225;0
Add69;0;430;3
Product56;0;362;0
Product128;0;301;1
Product227;0;363;2
Product327;0;356;2
Subtract28;0;375;0
Add70;0;396;1
Product69;0;437;0
Product141;0;318;1
Product240;0;324;1
Product340;0;430;0
Product328;0;378;0
Subtract29;0;382;0
Add71;0;442;0
Product58;0;429;2
Product130;0;373;1
Product229;0;380;0
Product329;0;373;2
Subtract30;0;477;0
Add72;0;436;0
Product59;0;368;1
Product131;0;307;0
Product230;0;418;3
Product330;0;315;2
Subtract31;0;378;0
Add73;0;439;0
Product60;0;382;2
Product132;0;378;1
Product231;0;377;0
Product331;0;368;2
Subtract32;0;433;0
Add74;0;436;1
Product61;0;381;0
Product133;0;312;1
Product232;0;369;3
Product332;0;310;0
Subtract33;0;441;0
Add75;0;360;2
Product62;0;317;1
Product134;0;317;2
Product233;0;312;2
Product333;0;316;1
Subtract34;0;484;1
Add76;0;420;2
Product63;0;379;3
Product135;0;374;1
Product234;0;319;0
Product334;0;428;0
Subtract35;0;435;0
Add77;0;85;4
Product64;0;80;1
Product136;0;77;2
Product235;0;75;2
Product335;0;89;4
Subtract36;0;143;0
Add78;0;384;2
Product65;0;383;1
Product137;0;357;4
Product236;0;373;3
Product336;0;362;1
Subtract37;0;441;1
Add79;0;434;2
Product66;0;359;2
Product138;0;373;4
Product237;0;353;2
Product337;0;366;1
Subtract38;0;375;1
Add80;0;485;2
Product67;0;381;3
Product139;0;319;2
Product238;0;367;2
Product338;0;371;1
Subtract39;0;510;1
Add81;0;484;3
Product68;0;370;2
Product140;0;434;3
Product239;0;382;3
Product339;0;446;4
Subtract40;0;497;1
Add82;0;384;3
Subtract128;0;496;0
Subtract69;0;486;0
Subtract129;0;498;0
Subtract70;0;506;1
Subtract130;0;489;0
Subtract41;0;491;1
Add83;0;520;1
Product70;0;432;3
Product142;0;507;4
Product241;0;319;3
Product341;0;435;2
Subtract42;0;488;0
Add84;0;436;2
Product71;0;475;0
Product143;0;371;3
Product242;0;316;2
Product342;0;502;2
Subtract43;0;506;2
Add85;0;499;1
Product72;0;455;0
Product144;0;436;1
Product243;0;379;5
Product343;0;435;4
