# II 1.5
# samples 2
# modulo 3
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM137.xml
# vertex;sample;cycle;fu
x0_re;0;1;0
x0_im;0;1;0
x1_re;0;1;0
x1_im;0;1;0
x2_re;0;1;0
x2_im;0;1;0
x3_re;0;1;0
x3_im;0;1;0
x4_re;0;1;0
x4_im;0;1;0
x5_re;0;1;0
x5_im;0;1;0
x6_re;0;1;0
x6_im;0;1;0
x7_re;0;1;0
x7_im;0;1;0
x8_re;0;1;0
x8_im;0;1;0
x9_re;0;1;0
x9_im;0;1;0
x10_re;0;1;0
x10_im;0;1;0
x11_re;0;1;0
x11_im;0;1;0
x12_re;0;1;0
x12_im;0;1;0
x13_re;0;1;0
x13_im;0;1;0
x14_re;0;1;0
x14_im;0;1;0
x15_re;0;1;0
x15_im;0;1;0
y0_re;0;50;0
y0_im;0;50;0
y1_re;0;49;0
y1_im;0;49;0
y2_re;0;50;0
y2_im;0;50;0
y3_re;0;50;0
y3_im;0;49;0
y4_re;0;49;0
y4_im;0;50;0
y5_re;0;50;0
y5_im;0;50;0
y6_re;0;49;0
y6_im;0;50;0
y7_re;0;49;0
y7_im;0;50;0
y8_re;0;50;0
y8_im;0;50;0
y15_re;0;49;0
y9_re;0;49;0
y9_im;0;50;0
y10_re;0;50;0
y10_im;0;50;0
y11_re;0;49;0
y11_im;0;50;0
y12_re;0;49;0
y12_im;0;50;0
y13_re;0;50;0
y13_im;0;50;0
y14_re;0;50;0
y14_im;0;50;0
Add17;0;16;0
y15_im;0;50;0
Add2;0;2;0
Add11;0;2;1
Add3;0;2;2
Add12;0;2;3
Add4;0;16;1
Add13;0;16;2
Add5;0;16;3
Add14;0;16;4
Add6;0;16;5
Add15;0;16;6
Add7;0;16;7
Add16;0;16;8
Add8;0;16;9
Add27;0;30;0
Add9;0;16;10
Add18;0;16;11
Add10;0;30;1
Add19;0;30;2
Add20;0;30;3
Add110;0;30;4
Add21;0;30;5
Add111;0;30;6
Add22;0;30;7
Add112;0;30;8
Add23;0;2;4
Add113;0;2;5
Add24;0;30;9
Add114;0;30;10
Add25;0;30;11
Add115;0;30;12
Add26;0;30;13
Add116;0;30;14
Add39;0;2;6
Add117;0;30;15
Add28;0;44;7
Add118;0;44;8
Add29;0;44;9
Add119;0;45;16
Add30;0;45;17
Add120;0;45;18
Add31;0;44;10
Add121;0;44;11
Add32;0;44;12
Add122;0;44;13
Add33;0;45;19
Add123;0;44;14
Add34;0;2;15
Add124;0;2;16
Add35;0;45;20
Add125;0;44;17
Add36;0;44;18
Add126;0;45;21
Add37;0;2;19
Add127;0;2;20
Add38;0;2;21
Add128;0;2;22
Product34;0;7;0
Subtract5;0;11;0
Add129;0;2;23
Add40;0;2;24
Add130;0;2;25
Add41;0;16;12
Add131;0;16;13
Add42;0;16;14
Add1;0;16;15
Add43;0;11;26
Product4;0;7;1
Product11;0;7;2
Product21;0;7;3
Product31;0;7;4
Subtract2;0;11;1
Add44;0;11;27
Product5;0;7;5
Product12;0;7;6
Product22;0;7;7
Product32;0;7;8
Subtract3;0;11;2
