# II 4.30769
# samples 13
# modulo 56
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM29.xml
# vertex;sample;cycle;fu
x0_re;0;0;0
x0_im;0;0;0
x1_re;0;0;0
x1_im;0;0;0
x2_re;0;0;0
x2_im;0;0;0
x3_re;0;0;0
x3_im;0;0;0
x4_re;0;0;0
x4_im;0;0;0
x5_re;0;0;0
x5_im;0;0;0
x6_re;0;0;0
x6_im;0;0;0
x7_re;0;0;0
x7_im;0;0;0
x8_re;0;0;0
x8_im;0;0;0
x9_re;0;0;0
x9_im;0;0;0
x10_re;0;0;0
x10_im;0;0;0
x11_re;0;0;0
x11_im;0;0;0
x12_re;0;0;0
x12_im;0;0;0
x13_re;0;0;0
x13_im;0;0;0
x14_re;0;0;0
x14_im;0;0;0
x15_re;0;0;0
x15_im;0;0;0
y0_re;0;445;0
y0_im;0;392;0
y1_re;0;445;0
y1_im;0;389;0
y2_re;0;392;0
y2_im;0;445;0
y3_re;0;445;0
y3_im;0;445;0
y4_re;0;445;0
y4_im;0;445;0
y5_re;0;445;0
y5_im;0;445;0
y6_re;0;445;0
y6_im;0;392;0
y7_re;0;445;0
y7_im;0;445;0
y8_re;0;391;0
y8_im;0;445;0
y15_re;0;445;0
y9_re;0;445;0
y9_im;0;394;0
y10_re;0;445;0
y10_im;0;443;0
y11_re;0;440;0
y11_im;0;445;0
y12_re;0;445;0
y12_im;0;392;0
y13_re;0;445;0
y13_im;0;392;0
y14_re;0;445;0
y14_im;0;445;0
Add17;0;158;0
y15_im;0;445;0
Add2;0;6;0
Add11;0;4;0
Add3;0;18;0
Add12;0;9;0
Add4;0;131;0
Add13;0;155;0
Add5;0;157;0
Add14;0;167;0
Add6;0;125;0
Add15;0;133;0
Add7;0;124;0
Add16;0;188;0
Add8;0;127;0
Add27;0;275;0
Add9;0;82;0
Add18;0;126;0
Add10;0;254;0
Add19;0;210;0
Add20;0;312;0
Add110;0;277;0
Add21;0;263;0
Add111;0;193;0
Add22;0;260;0
Add112;0;277;1
Add23;0;1;0
Add113;0;2;0
Add24;0;251;0
Add114;0;255;0
Add25;0;279;1
Add115;0;305;1
Add26;0;232;0
Add116;0;259;0
Add39;0;9;1
Add117;0;276;0
Add28;0;433;0
Add118;0;386;0
Add29;0;420;0
Add119;0;365;0
Add30;0;376;0
Add120;0;439;0
Add31;0;430;0
Add121;0;387;1
Add32;0;425;0
Add122;0;384;0
Add33;0;385;0
Add123;0;415;0
Add34;0;3;0
Add124;0;5;0
Add35;0;438;1
Add125;0;430;1
Add36;0;423;1
Add126;0;426;0
Add37;0;2;1
Add127;0;6;1
Add38;0;21;1
Add128;0;3;1
Product34;0;65;0
Subtract5;0;75;0
Add129;0;4;1
Add40;0;56;0
Add130;0;45;1
Add41;0;123;0
Add131;0;181;1
Add42;0;120;1
Add1;0;138;1
Add43;0;134;0
Product4;0;11;0
Product11;0;10;0
Product21;0;115;0
Product31;0;57;0
Subtract2;0;64;0
Add44;0;104;1
Product5;0;59;1
Product12;0;56;0
Product22;0;62;0
Product32;0;66;1
Subtract3;0;85;0
Add45;0;76;1
Product6;0;58;0
Product13;0;67;1
Product23;0;62;1
Product33;0;60;0
Subtract4;0;73;0
Add46;0;105;1
Product7;0;13;0
Product14;0;65;1
Product24;0;57;1
Subtract11;0;194;0
Add53;0;240;0
Add47;0;110;0
Product8;0;23;0
Product15;0;59;2
