# II 4.36364
# samples 11
# modulo 48
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM28.xml
# vertex;sample;cycle;fu
x0_re;0;1;0
x0_im;0;1;0
x1_re;0;1;0
x1_im;0;1;0
x2_re;0;1;0
x2_im;0;1;0
x3_re;0;9;0
x3_im;0;1;0
x4_re;0;8;0
x4_im;0;1;0
x5_re;0;1;0
x5_im;0;1;0
x6_re;0;1;0
x6_im;0;8;0
x7_re;0;1;0
x7_im;0;6;0
x8_re;0;1;0
x8_im;0;1;0
x9_re;0;1;0
x9_im;0;1;0
x10_re;0;1;0
x10_im;0;1;0
x11_re;0;1;0
x11_im;0;1;0
x12_re;0;1;0
x12_im;0;8;0
x13_re;0;1;0
x13_im;0;1;0
x14_re;0;1;0
x14_im;0;1;0
x15_re;0;1;0
x15_im;0;7;0
y0_re;0;438;0
y0_im;0;391;0
y1_re;0;483;0
y1_im;0;488;0
y2_re;0;339;0
y2_im;0;392;0
y3_re;0;481;0
y3_im;0;340;0
y4_re;0;387;0
y4_im;0;388;0
y5_re;0;390;0
y5_im;0;438;0
y6_re;0;386;0
y6_im;0;385;0
y7_re;0;484;0
y7_im;0;484;0
y8_re;0;435;0
y8_im;0;392;0
y15_re;0;484;0
y9_re;0;483;0
y9_im;0;483;0
y10_re;0;387;0
y10_im;0;392;0
y11_re;0;481;0
y11_im;0;485;0
y12_re;0;391;0
y12_im;0;390;0
y13_re;0;487;0
y13_im;0;482;0
y14_re;0;388;0
y14_im;0;386;0
Add17;0;145;0
y15_im;0;486;0
Add2;0;3;0
Add11;0;2;0
Add3;0;2;1
Add12;0;4;0
Add4;0;115;0
Add13;0;115;1
Add5;0;114;0
Add14;0;170;0
Add6;0;123;0
Add15;0;112;0
Add7;0;122;1
Add16;0;110;0
Add8;0;163;2
Add27;0;264;0
Add9;0;164;0
Add18;0;130;0
Add10;0;233;0
Add19;0;219;1
Add20;0;234;0
Add110;0;280;0
Add21;0;267;2
Add111;0;239;0
Add22;0;219;3
Add112;0;264;1
Add23;0;2;2
Add113;0;3;1
Add24;0;311;0
Add114;0;269;0
Add25;0;254;1
Add115;0;189;0
Add26;0;220;0
Add116;0;230;0
Add39;0;49;1
Add117;0;238;0
Add28;0;408;2
Add118;0;346;0
Add29;0;370;1
Add119;0;371;0
Add30;0;331;0
Add120;0;382;1
Add31;0;378;1
Add121;0;380;0
Add32;0;478;2
Add122;0;452;1
Add33;0;357;0
Add123;0;418;2
Add34;0;56;0
Add124;0;9;0
Add35;0;465;0
Add125;0;326;1
Add36;0;473;1
Add126;0;460;1
Add37;0;55;0
Add127;0;50;3
Add38;0;6;0
Add128;0;5;0
Product34;0;49;0
Subtract5;0;145;0
Add129;0;49;2
Add40;0;10;1
Add130;0;50;4
Add41;0;123;4
Add131;0;119;1
Add42;0;111;0
Add1;0;111;1
Add43;0;62;2
Product4;0;49;1
Product11;0;55;0
Product21;0;11;0
Product31;0;53;0
Subtract2;0;58;0
Add44;0;73;0
Product5;0;55;1
Product12;0;57;0
Product22;0;54;0
Product32;0;15;0
Subtract3;0;63;0
