# II 1.33333
# samples 3
# modulo 4
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//r2_FFT.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//r2_FFT/RM161.xml
# vertex;sample;cycle;fu
x0_re;0;2;0
x0_im;0;2;0
x1_re;0;2;0
x1_im;0;2;0
x2_re;0;2;0
x2_im;0;2;0
x3_re;0;2;0
x3_im;0;2;0
x4_re;0;2;0
x4_im;0;2;0
x5_re;0;2;0
x5_im;0;2;0
x6_re;0;2;0
x6_im;0;2;0
x7_re;0;2;0
x7_im;0;2;0
x8_re;0;2;0
x8_im;0;2;0
x9_re;0;2;0
x9_im;0;2;0
x10_re;0;2;0
x10_im;0;2;0
x11_re;0;2;0
x11_im;0;2;0
x12_re;0;2;0
x12_im;0;2;0
x13_re;0;2;0
x13_im;0;2;0
x14_re;0;2;0
x14_im;0;2;0
x15_re;0;2;0
x15_im;0;2;0
y0_re;0;51;0
y0_im;0;51;0
y1_re;0;51;0
y1_im;0;51;0
y2_re;0;52;0
y2_im;0;51;0
y3_re;0;50;0
y3_im;0;50;0
y4_re;0;52;0
y4_im;0;51;0
y5_re;0;50;0
y5_im;0;51;0
y6_re;0;50;0
y6_im;0;51;0
y7_re;0;50;0
y7_im;0;50;0
y8_re;0;51;0
y8_im;0;51;0
y15_re;0;52;0
y9_re;0;51;0
y9_im;0;52;0
y10_re;0;52;0
y10_im;0;51;0
y11_re;0;50;0
y11_im;0;50;0
y12_re;0;52;0
y12_im;0;51;0
y13_re;0;52;0
y13_im;0;51;0
y14_re;0;50;0
y14_im;0;51;0
Add17;0;17;0
y15_im;0;50;0
Add2;0;3;0
Add11;0;3;1
Add3;0;3;2
Add12;0;3;3
Add4;0;18;0
Add13;0;17;1
Add5;0;17;2
Add14;0;17;3
Add6;0;17;4
Add15;0;17;5
Add7;0;17;6
Add16;0;17;7
Add8;0;17;8
Add27;0;31;4
Add9;0;17;9
Add18;0;17;10
Add10;0;32;0
Add19;0;32;1
Add20;0;32;2
Add110;0;32;3
Add21;0;32;4
Add111;0;32;5
Add22;0;31;5
Add112;0;32;6
Add23;0;3;6
Add113;0;3;7
Add24;0;32;7
Add114;0;32;8
Add25;0;31;8
Add115;0;32;9
Add26;0;31;9
Add116;0;31;10
Add39;0;3;11
Add117;0;31;12
Add28;0;46;1
Add118;0;46;2
Add29;0;47;13
Add119;0;46;3
Add30;0;47;14
Add120;0;46;4
Add31;0;45;11
Add121;0;46;5
Add32;0;46;6
Add122;0;46;7
Add33;0;45;12
Add123;0;46;8
Add34;0;3;15
Add124;0;3;16
Add35;0;45;13
Add125;0;45;14
Add36;0;45;15
Add126;0;45;16
Add37;0;3;17
Add127;0;3;18
Add38;0;3;19
Add128;0;3;20
Product34;0;8;0
Subtract5;0;12;0
Add129;0;3;21
Add40;0;3;22
Add130;0;3;23
Add41;0;17;17
Add131;0;17;18
Add42;0;17;19
Add1;0;17;20
Add43;0;12;10
Product4;0;8;1
Product11;0;8;2
Product21;0;8;3
Product31;0;8;4
Subtract2;0;12;1
Add44;0;12;11
Product5;0;8;5
Product12;0;8;6
Product22;0;8;7
Product32;0;8;8
Subtract3;0;12;2
Add45;0;12;12
Product6;0;8;9
Product13;0;8;10
Product23;0;8;11
Product33;0;8;12
Subtract4;0;12;3
Add46;0;12;13
Product7;0;8;13
Product14;0;8;14
Product24;0;8;15
Subtract11;0;27;0
Add53;0;26;9
Add47;0;12;14
Product8;0;8;16
Product15;0;8;17
Product25;0;8;18
Product35;0;8;19
Subtract6;0;12;4
Add48;0;12;15
Product9;0;8;20
Product16;0;8;21
Product26;0;8;22
Product36;0;8;23
Subtract7;0;12;5
Add49;0;12;16
Product10;0;8;24
Product17;0;8;25
