# II 12
# graph /home/nfiege/Repositories/hatschet/benchmarks/origami//fir_SAM.graphml
# resourceModel /home/nfiege/Repositories/experiments/trunk/rmIntII/origami//fir_SAM/RM5.xml
# vertex;cycle;fu
Constant10;0;0
Constant11;0;0
X;0;0
Constant;0;0
Constant1;0;0
Constant12;0;0
Constant13;0;0
Constant14;0;0
Constant15;0;0
Constant16;0;0
Constant17;0;0
Constant18;0;0
Constant19;0;0
Constant2;0;0
Constant20;0;0
Constant21;0;0
Constant22;0;0
Constant23;0;0
Constant24;0;0
Constant25;0;0
Constant29;0;0
Constant3;0;0
Constant32;0;0
Constant33;0;0
Constant34;0;0
Constant4;0;0
Constant5;0;0
Constant6;0;0
Constant7;0;0
Constant8;0;0
Constant9;0;0
Product;6;0
Product1;6;1
Product10;20;0
Product11;11;0
Product12;8;1
Product13;7;0
Product14;14;0
Product15;12;0
Product16;12;1
Product17;5;0
Product18;10;0
Product19;14;1
Product2;7;1
Product20;10;1
Product21;10;2
Product22;16;0
Product23;17;1
Product24;9;0
Product25;9;1
Product29;16;1
Product3;16;2
Product32;15;0
Product33;18;2
Product34;12;2
Product4;9;2
Product5;20;2
Product6;17;2
Product7;11;1
Product8;7;2
Product9;11;2
Sum10;11;0
Sum25;1;0
Sum11;4;0
Sum12;11;1
Sum13;7;0
Sum14;2;0
Sum15;2;1
Sum16;5;0
Sum17;9;0
Sum18;4;1
Sum19;8;0
Sum2;5;1
Sum20;5;2
Sum21;7;1
Sum22;7;2
Sum23;3;0
Sum24;9;1
Sum1Tree4;30;0
Sum26;0;0
Sum27;8;1
Sum28;10;0
Sum29;2;2
Sum3;9;2
Sum30;4;2
Sum31;10;1
Sum4;6;1
Sum5;3;1
Sum6;6;2
Sum7;1;1
Sum8;0;1
Sum9;0;2
Y;155;0
Sum1Tree0;10;2
Sum1Tree1;15;2
Sum1Tree2;20;2
Sum1Tree3;25;2
Sum1Tree28;150;3
Sum1Tree5;35;2
Sum1Tree6;40;3
Sum1Tree7;45;3
Sum1Tree8;50;3
Sum1Tree9;55;3
Sum1Tree10;60;3
Sum1Tree11;65;3
Sum1Tree12;70;3
Sum1Tree13;75;3
Sum1Tree14;80;3
Sum1Tree15;85;3
Sum1Tree16;90;4
Sum1Tree17;95;3
Sum1Tree18;100;4
Sum1Tree19;105;4
Sum1Tree20;110;4
Sum1Tree21;115;4
Sum1Tree22;120;4
Sum1Tree23;125;4
Sum1Tree24;130;4
Sum1Tree25;135;4
Sum1Tree26;140;4
Sum1Tree27;145;4
