# II 8.42857
# samples 7
# modulo 59
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM6.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;4;0
Ldiff_UV_del_1;0;1;0
Ldiff_UW_del_1;0;3;0
Ldiff_VU_del_1;0;2;0
Ldiff_VV_del_1;0;5;0
Ldiff_VW_del_1;0;2;0
Ldiff_WU_del_1;0;4;0
Ldiff_WV_del_1;0;0;0
Ldiff_WW_del_1;0;4;0
R_U;0;4;0
R_V;0;5;0
R_W;0;4;0
Product108;0;774;0
Product110;0;769;0
Product109;0;768;0
Product111;0;769;1
Product210;0;769;2
Product310;0;773;0
Product410;0;774;1
Product510;0;774;2
Product610;0;826;0
Product710;0;826;1
Product810;0;771;0
Product910;0;835;0
Inv_11;0;830;0
Inv_12;0;831;0
Inv_13;0;773;0
Inv_21;0;826;0
Inv_22;0;830;0
Inv_23;0;826;0
Inv_31;0;888;0
Inv_32;0;831;0
Inv_33;0;828;0
Inv_41;0;885;0
Inv_42;0;828;0
Inv_43;0;828;0
Add30;0;172;0
Add110;0;218;0
Add101;0;100;1
Add111;0;191;0
Add121;0;138;0
Add131;0;227;0
Add141;0;93;0
Add151;0;211;1
Add16;0;637;0
Add17;0;740;0
Add18;0;174;0
Add19;0;231;1
Add210;0;141;0
Add20;0;314;0
Add21;0;364;0
Add22;0;112;0
Add23;0;175;0
Add24;0;206;0
Add25;0;268;1
Add26;0;84;0
Add27;0;201;0
Add28;0;702;1
Add29;0;747;0
Add31;0;193;0
Add41;0;110;0
Add51;0;186;0
Product114;0;108;0
Add61;0;636;0
Add71;0;759;1
Add81;0;112;2
Add91;0;153;0
Product112;0;32;0
Product113;0;94;0
Product1010;0;52;0
Product100;0;9;1
Product101;0;27;0
Product102;0;153;1
Product103;0;106;0
Product104;0;91;1
Product105;0;139;0
Product106;0;22;0
Product107;0;77;0
Product291;0;73;0
Product121;0;23;0
Product131;0;36;0
Product141;0;24;0
Product151;0;86;1
Product161;0;16;0
Product171;0;43;0
Product181;0;37;0
Product191;0;16;1
Product211;0;46;0
Product201;0;80;1
Product212;0;98;0
Product221;0;49;1
Product231;0;69;0
Product241;0;26;0
Product251;0;20;0
Product261;0;24;1
Product271;0;4;1
Product281;0;30;0
Product501;0;31;0
Product311;0;108;2
Product301;0;37;1
Product312;0;45;0
Product321;0;52;1
Product331;0;47;1
Product341;0;8;0
Product351;0;30;1
Product361;0;57;0
Product371;0;109;0
Product381;0;101;0
Product391;0;91;2
Product411;0;26;1
Product401;0;42;1
Product412;0;54;0
Product421;0;11;0
Product431;0;41;0
Product441;0;71;0
Product451;0;107;0
Product461;0;73;1
Product471;0;54;1
Product481;0;25;0
Product491;0;23;1
Product511;0;69;1
Product78;0;131;0
Product79;0;161;1
Product512;0;56;0
Product521;0;215;0
Product531;0;42;2
Product54;0;93;0
Product55;0;105;1
Product56;0;49;3
Product57;0;14;2
Product58;0;29;0
Product59;0;30;2
Product611;0;8;1
Product60;0;105;2
Product61;0;49;4
Product62;0;72;1
Product63;0;68;2
Product64;0;25;1
Product65;0;49;5
Product66;0;47;2
Product67;0;64;0
Product68;0;87;0
Product69;0;75;2
Product711;0;127;3
Product70;0;127;4
Product71;0;576;1
Product72;0;90;1
Product73;0;121;0
Product74;0;30;3
Product75;0;44;0
Product76;0;117;0
Product77;0;22;1
Add112;0;260;1
Add10;0;544;0
Product811;0;124;1
Product80;0;91;3
Product81;0;95;1
Product82;0;158;0
Product83;0;43;2
Product84;0;100;1
Product85;0;109;1
Product86;0;46;3
Product87;0;128;2
Product88;0;46;4
Product89;0;52;2
Product911;0;152;1
Product90;0;248;1
Product91;0;147;1
Product92;0;150;4
Product93;0;166;1
Product94;0;107;2
Product95;0;90;2
Product96;0;128;3
Product97;0;48;3
Product98;0;68;5
Product99;0;77;1
Subtract12;0;209;0
Subtract1;0;148;0
Subtract10;0;186;0
Subtract11;0;652;0
Subtract2;0;139;0
Subtract3;0;697;0
Subtract4;0;135;0
Subtract5;0;147;0
Subtract6;0;171;0
Subtract7;0;153;0
Subtract8;0;687;0
Subtract9;0;291;0
Add32;0;225;0
Product35;0;143;2
Product36;0;12;2
Product37;0;36;2
Add11;0;605;0
Add12;0;632;0
Add13;0;655;0
Add14;0;663;1
Add15;0;712;0
Add211;0;299;1
Add3;0;305;1
Add4;0;314;1
Add5;0;375;0
Add6;0;435;0
Add7;0;444;0
Add8;0;473;0
Add9;0;488;1
Constant1;0;8;0
Divide;0;717;0
Product115;0;107;4
Product116;0;169;0
Product10;0;115;1
Product11;0;175;1
Product12;0;68;6
Product13;0;104;2
Product14;0;163;3
Product15;0;14;3
Product16;0;18;2
Product17;0;27;2
Product18;0;102;3
Product19;0;123;1
Product213;0;230;0
Product20;0;171;1
Product21;0;113;2
Product22;0;169;1
Product23;0;191;4
Product24;0;34;2
Product25;0;76;0
Product26;0;95;3
Product27;0;104;4
Product28;0;125;3
Product29;0;155;2
Product3;0;105;5
Product30;0;99;1
Product31;0;161;4
Product32;0;217;2
Product33;0;46;6
Product34;0;90;3
Product38;0;97;1
Product39;0;4;2
Product4;0;109;2
Product40;0;32;5
Product41;0;93;3
Product42;0;7;4
Product43;0;30;4
Product44;0;40;3
Product45;0;59;2
Product46;0;120;3
Product47;0;137;0
Product48;0;130;3
Product49;0;142;2
Product5;0;119;1
Product50;0;199;2
Product51;0;60;2
Product52;0;119;3
Product53;0;145;3
Product6;0;57;2
Product7;0;119;4
Product8;0;155;3
Product9;0;75;3
Subtract;0;452;0
Add;0;65;1
Add1;0;63;2
Add2;0;68;1
Constant;0;2;0
Product;0;5;2
Product1;0;14;5
Product2;0;63;3
Ldiff_UU_del_1;1;1;0
Ldiff_UV_del_1;1;5;0
Ldiff_UW_del_1;1;1;0
Ldiff_VU_del_1;1;6;0
Ldiff_VV_del_1;1;0;0
Ldiff_VW_del_1;1;6;0
Ldiff_WU_del_1;1;0;0
Ldiff_WV_del_1;1;2;0
Ldiff_WW_del_1;1;0;0
R_U;1;5;0
R_V;1;1;0
R_W;1;5;0
Product108;1;826;3
Product110;1;826;4
Product109;1;835;7
Product111;1;831;3
Product210;1;831;4
Product310;1;827;5
Product410;1;828;4
Product510;1;826;5
Product610;1;826;6
Product710;1;832;2
Product810;1;831;5
Product910;1;833;5
Inv_11;1;843;0
Inv_12;1;830;0
Inv_13;1;843;0
Inv_21;1;831;0
Inv_22;1;887;0
Inv_23;1;888;0
Inv_31;1;844;0
Inv_32;1;885;0
Inv_33;1;836;0
Inv_41;1;886;0
Inv_42;1;888;0
Inv_43;1;836;0
Add30;1;139;1
Add110;1;178;1
Add101;1;115;1
Add111;1;194;0
Add121;1;98;1
Add131;1;165;1
Add141;1;136;0
Add151;1;206;1
Add16;1;731;1
Add17;1;806;2
Add18;1;163;0
Add19;1;219;1
Add210;1;104;1
Add20;1;270;2
Add21;1;277;2
Add22;1;99;0
Add23;1;166;1
Add24;1;741;0
Add25;1;779;0
Add26;1;101;2
Add27;1;161;0
Add28;1;228;2
Add29;1;291;0
Add31;1;187;2
Add41;1;701;0
Add51;1;794;0
Product114;1;83;3
Add61;1;118;0
Add71;1;151;1
Add81;1;147;2
Add91;1;254;1
Product112;1;28;1
Product113;1;50;3
Product1010;1;39;1
Product100;1;20;1
Product101;1;36;4
Product102;1;169;2
Product103;1;61;5
Product104;1;135;1
Product105;1;133;0
Product106;1;39;2
Product107;1;97;2
Product291;1;116;3
Product121;1;33;0
Product131;1;94;2
Product141;1;36;5
Product151;1;97;3
Product161;1;49;6
Product171;1;62;1
Product181;1;64;6
Product191;1;714;3
Product211;1;13;2
Product201;1;126;2
Product212;1;69;4
Product221;1;109;4
Product231;1;774;6
Product241;1;13;3
Product251;1;55;0
Product261;1;46;7
Product271;1;53;2
Product281;1;37;4
Product501;1;20;2
Product311;1;53;3
Product301;1;62;2
Product312;1;80;2
Product321;1;14;6
Product331;1;45;5
Product341;1;62;3
Product351;1;36;6
Product361;1;21;3
Product371;1;68;8
Product381;1;80;4
Product391;1;125;7
Product411;1;51;3
Product401;1;25;3
Product412;1;63;4
Product421;1;52;3
Product431;1;56;2
Product441;1;137;1
Product451;1;89;5
Product461;1;107;5
Product471;1;94;3
Product481;1;43;5
Product491;1;43;6
Product511;1;92;1
Product78;1;156;4
Product79;1;252;4
Product512;1;24;4
Product521;1;124;4
Product531;1;102;7
Product54;1;81;3
Product55;1;80;5
Product56;1;16;5
Product57;1;16;6
Product58;1;32;6
Product59;1;66;8
Product611;1;63;5
Product60;1;134;7
Product61;1;42;3
Product62;1;89;6
Product63;1;111;4
Product64;1;32;7
Product65;1;712;6
Product66;1;35;4
Product67;1;20;3
Product68;1;94;5
Product69;1;739;4
Product711;1;99;4
Product70;1;110;4
Product71;1;95;7
Product72;1;129;1
Product73;1;92;2
Product74;1;48;6
Product75;1;54;3
Product76;1;134;8
Product77;1;35;6
Add112;1;247;0
Add10;1;597;0
Product811;1;104;6
Product80;1;110;5
Product81;1;116;4
Product82;1;154;8
Product83;1;90;5
Product84;1;109;5
Product85;1;97;5
Product86;1;47;3
Product87;1;98;3
Product88;1;33;3
Product89;1;12;4
Product911;1;133;1
Product90;1;760;5
Product91;1;736;2
Product92;1;150;8
Product93;1;160;4
Product94;1;40;5
Product95;1;79;4
Product96;1;107;7
