# II 3.5
# samples 2
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM37.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;1;0
Ldiff_UV_del_1;0;1;0
Ldiff_UW_del_1;0;1;0
Ldiff_VU_del_1;0;1;0
Ldiff_VV_del_1;0;5;0
Ldiff_VW_del_1;0;0;0
Ldiff_WU_del_1;0;0;0
Ldiff_WV_del_1;0;1;0
Ldiff_WW_del_1;0;5;0
R_U;0;1;0
R_V;0;1;0
R_W;0;1;0
Product108;0;122;0
Product110;0;122;1
Product109;0;122;2
Product111;0;122;3
Product210;0;122;4
Product310;0;122;5
Product410;0;122;6
Product510;0;122;7
Product610;0;122;8
Product710;0;122;9
Product810;0;122;10
Product910;0;122;11
Inv_11;0;126;0
Inv_12;0;126;0
Inv_13;0;126;0
Inv_21;0;126;0
Inv_22;0;126;0
Inv_23;0;126;0
Inv_31;0;126;0
Inv_32;0;126;0
Inv_33;0;126;0
Inv_41;0;126;0
Inv_42;0;126;0
Inv_43;0;126;0
Add30;0;18;0
Add110;0;114;0
Add101;0;20;0
Add111;0;116;1
Add121;0;21;0
Add131;0;115;0
Add141;0;94;1
Add151;0;113;0
Add16;0;20;1
Add17;0;116;2
Add18;0;33;0
Add19;0;42;1
Add210;0;14;2
Add20;0;102;3
Add21;0;113;1
Add22;0;23;1
Add23;0;30;2
Add24;0;108;2
Add25;0;115;3
Add26;0;78;2
Add27;0;86;3
Add28;0;108;4
Add29;0;115;5
Add31;0;116;4
Add41;0;106;3
Add51;0;117;1
Product114;0;14;0
Add61;0;17;6
Add71;0;116;5
Add81;0;107;4
Add91;0;117;2
Product112;0;4;0
Product113;0;12;0
Product1010;0;2;0
Product100;0;6;0
Product101;0;2;1
Product102;0;22;0
Product103;0;100;2
Product104;0;21;1
Product105;0;18;1
Product106;0;68;1
Product107;0;12;2
Product291;0;12;3
Product121;0;4;2
Product131;0;8;1
Product141;0;2;3
Product151;0;8;2
Product161;0;2;4
Product171;0;2;5
Product181;0;5;4
Product191;0;8;3
Product211;0;3;12
Product201;0;105;2
Product212;0;10;13
Product221;0;102;3
Product231;0;12;5
Product241;0;5;6
Product251;0;5;7
Product261;0;2;6
Product271;0;4;4
Product281;0;13;1
Product501;0;8;4
Product311;0;7;3
Product301;0;12;8
Product312;0;13;2
Product321;0;4;5
Product331;0;4;6
Product341;0;8;5
Product351;0;7;4
Product361;0;14;5
Product371;0;8;6
