# II 1.11364
# samples 44
# modulo 49
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM174.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;0;0
Ldiff_UV_del_1;0;0;0
Ldiff_UW_del_1;0;0;0
Ldiff_VU_del_1;0;0;0
Ldiff_VV_del_1;0;0;0
Ldiff_VW_del_1;0;0;0
Ldiff_WU_del_1;0;0;0
Ldiff_WV_del_1;0;0;0
Ldiff_WW_del_1;0;0;0
R_U;0;0;0
R_V;0;0;0
R_W;0;0;0
Product108;0;201;0
Product110;0;171;0
Product109;0;173;0
Product111;0;220;1
Product210;0;220;2
Product310;0;220;3
Product410;0;172;0
Product510;0;220;4
Product610;0;172;1
Product710;0;172;2
Product810;0;172;3
Product910;0;219;0
Inv_11;0;224;0
Inv_12;0;224;0
Inv_13;0;224;0
Inv_21;0;224;0
Inv_22;0;224;0
Inv_23;0;224;0
Inv_31;0;224;0
Inv_32;0;224;0
Inv_33;0;224;0
Inv_41;0;224;0
Inv_42;0;224;0
Inv_43;0;224;0
Add30;0;120;0
Add110;0;145;0
Add101;0;101;0
Add111;0;208;0
Add121;0;116;0
Add131;0;164;0
Add141;0;76;0
Add151;0;161;0
Add16;0;86;0
Add17;0;139;0
Add18;0;80;0
Add19;0;100;0
Add210;0;59;0
Add20;0;187;0
Add21;0;197;0
Add22;0;70;0
Add23;0;94;0
Add24;0;128;0
Add25;0;167;0
Add26;0;85;0
Add27;0;133;0
Add28;0;160;0
Add29;0;193;0
Add31;0;123;0
Add41;0;114;0
Add51;0;207;0
Product114;0;56;0
Add61;0;64;0
Add71;0;204;0
Add81;0;81;0
Add91;0;140;0
Product112;0;4;0
Product113;0;109;0
Product1010;0;35;0
Product100;0;49;0
Product101;0;26;1
Product102;0;169;0
Product103;0;41;0
Product104;0;46;0
Product105;0;116;0
Product106;0;77;0
Product107;0;44;0
Product291;0;101;0
Product121;0;45;0
Product131;0;49;1
Product141;0;31;0
Product151;0;46;1
Product161;0;37;0
Product171;0;47;0
Product181;0;32;0
Product191;0;1;0
Product211;0;2;0
Product201;0;56;1
Product212;0;67;1
Product221;0;44;1
Product231;0;176;0
Product241;0;27;0
Product251;0;33;0
Product261;0;22;1
Product271;0;7;2
Product281;0;78;1
Product501;0;5;1
Product311;0;131;1
Product301;0;51;1
Product312;0;27;1
Product321;0;16;0
Product331;0;48;0
Product341;0;30;0
Product351;0;23;1
Product361;0;20;0
Product371;0;89;0
Product381;0;47;1
Product391;0;34;0
Product411;0;37;1
Product401;0;27;2
Product412;0;31;1
Product421;0;13;0
Product431;0;23;2
Product441;0;39;0
Product451;0;39;1
Product461;0;20;1
Product471;0;61;0
Product481;0;19;0
Product491;0;52;1
Product511;0;45;1
Product78;0;139;1
Product79;0;81;1
Product512;0;38;0
Product521;0;140;0
Product531;0;92;0
Product54;0;10;0
Product55;0;64;0
Product56;0;21;0
Product57;0;30;1
Product58;0;14;0
Product59;0;14;1
Product611;0;17;0
Product60;0;77;1
Product61;0;71;2
Product62;0;20;2
Product63;0;36;0
Product64;0;40;1
Product65;0;45;2
Product66;0;44;2
Product67;0;16;1
Product68;0;54;2
Product69;0;85;1
Product711;0;75;2
Product70;0;69;3
Product71;0;36;2
Product72;0;97;1
Product73;0;76;3
Product74;0;16;2
Product75;0;4;1
Product76;0;46;2
