# II 1.53125
# samples 32
# modulo 49
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM116.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;0;0
Ldiff_UV_del_1;0;0;0
Ldiff_UW_del_1;0;0;0
Ldiff_VU_del_1;0;0;0
Ldiff_VV_del_1;0;0;0
Ldiff_VW_del_1;0;0;0
Ldiff_WU_del_1;0;0;0
Ldiff_WV_del_1;0;0;0
Ldiff_WW_del_1;0;0;0
R_U;0;0;0
R_V;0;0;0
R_W;0;0;0
Product108;0;141;0
Product110;0;147;0
Product109;0;147;1
Product111;0;150;0
Product210;0;147;2
Product310;0;147;3
Product410;0;147;4
Product510;0;153;0
Product610;0;150;1
Product710;0;143;0
Product810;0;153;1
Product910;0;141;1
Inv_11;0;152;0
Inv_12;0;155;0
Inv_13;0;154;0
Inv_21;0;151;0
Inv_22;0;151;0
Inv_23;0;157;0
Inv_31;0;157;0
Inv_32;0;147;0
Inv_33;0;157;0
Inv_41;0;149;0
Inv_42;0;151;0
Inv_43;0;156;0
Add30;0;30;0
Add110;0;78;0
Add101;0;67;0
Add111;0;148;0
Add121;0;55;0
Add131;0;111;0
Add141;0;73;0
Add151;0;124;0
Add16;0;34;0
Add17;0;147;0
Add18;0;77;0
Add19;0;101;0
Add210;0;112;0
Add20;0;114;0
Add21;0;121;0
Add22;0;22;0
Add23;0;40;0
Add24;0;86;0
Add25;0;133;0
Add26;0;70;0
Add27;0;94;0
Add28;0;140;0
Add29;0;145;0
Add31;0;137;0
Add41;0;82;0
Add51;0;113;0
Product114;0;13;0
Add61;0;60;0
Add71;0;142;0
Add81;0;69;0
Add91;0;123;0
Product112;0;34;0
Product113;0;59;0
Product1010;0;2;0
Product100;0;1;0
Product101;0;13;1
Product102;0;120;0
Product103;0;118;0
Product104;0;70;0
Product105;0;66;0
Product106;0;23;0
Product107;0;44;0
Product291;0;69;1
Product121;0;74;0
Product131;0;96;0
Product141;0;41;0
Product151;0;51;1
Product161;0;13;2
Product171;0;2;2
Product181;0;15;0
Product191;0;8;0
Product211;0;18;0
Product201;0;22;1
Product212;0;23;1
Product221;0;61;0
Product231;0;12;1
Product241;0;4;0
Product251;0;13;3
Product261;0;21;1
Product271;0;5;0
Product281;0;8;1
Product501;0;4;1
Product311;0;35;0
Product301;0;34;1
Product312;0;29;0
Product321;0;1;1
Product331;0;8;2
Product341;0;15;1
Product351;0;12;2
Product361;0;13;4
Product371;0;12;3
Product381;0;19;0
Product391;0;42;0
Product411;0;7;0
Product401;0;17;1
Product412;0;19;1
Product421;0;5;1
Product431;0;22;2
Product441;0;133;1
Product451;0;38;0
Product461;0;52;2
Product471;0;28;0
Product481;0;4;2
Product491;0;2;3
Product511;0;23;2
Product78;0;25;1
Product79;0;74;2
Product512;0;38;1
Product521;0;47;1
Product531;0;10;1
Product54;0;21;2
Product55;0;51;4
Product56;0;2;5
Product57;0;30;0
Product58;0;12;4
Product59;0;10;2
Product611;0;6;2
Product60;0;15;2
Product61;0;53;3
Product62;0;56;1
Product63;0;14;0
Product64;0;1;2
Product65;0;11;0
Product66;0;19;2
Product67;0;9;0
Product68;0;45;1
Product69;0;58;1
Product711;0;14;1
Product70;0;24;0
Product71;0;18;1
Product72;0;16;0
Product73;0;70;3
Product74;0;48;0
Product75;0;16;1
Product76;0;19;3
