# II 1.44444
# samples 9
# modulo 13
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM125.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;0;0
Ldiff_UV_del_1;0;0;0
Ldiff_UW_del_1;0;0;0
Ldiff_VU_del_1;0;0;0
Ldiff_VV_del_1;0;0;0
Ldiff_VW_del_1;0;0;0
Ldiff_WU_del_1;0;0;0
Ldiff_WV_del_1;0;0;0
Ldiff_WW_del_1;0;0;0
R_U;0;0;0
R_V;0;0;0
R_W;0;0;0
Product108;0;121;0
Product110;0;121;1
Product109;0;121;2
Product111;0;121;3
Product210;0;121;4
Product310;0;121;5
Product410;0;121;6
Product510;0;121;7
Product610;0;121;8
Product710;0;121;9
Product810;0;121;10
Product910;0;121;11
Inv_11;0;125;0
Inv_12;0;125;0
Inv_13;0;125;0
Inv_21;0;125;0
Inv_22;0;125;0
Inv_23;0;125;0
Inv_31;0;125;0
Inv_32;0;125;0
Inv_33;0;125;0
Inv_41;0;125;0
Inv_42;0;125;0
Inv_43;0;125;0
Add30;0;57;0
Add110;0;72;0
Add101;0;77;0
Add111;0;114;0
Add121;0;68;0
Add131;0;106;0
Add141;0;98;1
Add151;0;110;0
Add16;0;27;0
Add17;0;104;0
Add18;0;40;1
Add19;0;95;0
Add210;0;106;1
Add20;0;110;1
Add21;0;115;0
Add22;0;73;0
Add23;0;88;1
Add24;0;100;0
Add25;0;111;2
Add26;0;51;1
Add27;0;91;1
Add28;0;108;1
Add29;0;113;1
Add31;0;116;2
Add41;0;21;1
Add51;0;89;1
Product114;0;37;0
Add61;0;26;2
Add71;0;112;2
Add81;0;101;2
Add91;0;114;3
Product112;0;5;0
Product113;0;63;1
Product1010;0;28;0
Product100;0;29;0
Product101;0;29;1
Product102;0;107;2
Product103;0;12;0
Product104;0;23;0
Product105;0;71;0
Product106;0;38;1
Product107;0;45;1
Product291;0;18;1
Product121;0;91;0
Product131;0;102;2
Product141;0;3;3
Product151;0;12;2
Product161;0;67;1
Product171;0;8;0
Product181;0;3;4
Product191;0;72;0
Product211;0;1;0
Product201;0;73;1
Product212;0;12;3
Product221;0;9;0
Product231;0;76;3
Product241;0;104;1
Product251;0;10;1
Product261;0;6;2
Product271;0;11;4
Product281;0;108;12
Product501;0;5;2
Product311;0;51;4
Product301;0;15;2
Product312;0;15;3
Product321;0;9;1
Product331;0;2;4
Product341;0;88;2
Product351;0;6;3
Product361;0;103;5
Product371;0;10;3
Product381;0;93;5
Product391;0;24;5
Product411;0;40;1
Product401;0;9;2
Product412;0;7;1
Product421;0;9;3
Product431;0;1;2
Product441;0;110;4
Product451;0;81;5
Product461;0;18;3
Product471;0;57;4
Product481;0;6;5
Product491;0;7;2
Product511;0;47;2
Product78;0;25;6
Product79;0;24;6
Product512;0;2;6
Product521;0;18;5
Product531;0;78;2
Product54;0;19;6
Product55;0;12;7
Product56;0;9;4
Product57;0;85;3
Product58;0;12;8
Product59;0;6;7
Product611;0;39;3
Product60;0;104;4
Product61;0;92;3
Product62;0;16;6
Product63;0;20;4
Product64;0;1;4
Product65;0;3;7
Product66;0;16;8
Product67;0;1;5
Product68;0;5;6
Product69;0;9;5
Product711;0;45;8
Product70;0;21;3
Product71;0;22;6
Product72;0;10;4
Product73;0;10;5
Product74;0;10;6
Product75;0;2;7
Product76;0;13;5
