# II 2.33333
# samples 3
# modulo 7
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//mat_inv.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//mat_inv/RM67.xml
# vertex;sample;cycle;fu
Ldiff_UU_del_1;0;2;0
Ldiff_UV_del_1;0;0;0
Ldiff_UW_del_1;0;0;0
Ldiff_VU_del_1;0;0;0
Ldiff_VV_del_1;0;2;0
Ldiff_VW_del_1;0;0;0
Ldiff_WU_del_1;0;0;0
Ldiff_WV_del_1;0;0;0
Ldiff_WW_del_1;0;4;0
R_U;0;1;0
R_V;0;1;0
R_W;0;1;0
Product108;0;122;0
Product110;0;122;1
Product109;0;122;2
Product111;0;122;3
Product210;0;122;4
Product310;0;122;5
Product410;0;122;6
Product510;0;122;7
Product610;0;122;8
Product710;0;122;9
Product810;0;122;10
Product910;0;122;11
Inv_11;0;126;0
Inv_12;0;126;0
Inv_13;0;126;0
Inv_21;0;126;0
Inv_22;0;126;0
Inv_23;0;126;0
Inv_31;0;126;0
Inv_32;0;126;0
Inv_33;0;126;0
Inv_41;0;126;0
Inv_42;0;126;0
Inv_43;0;126;0
Add30;0;17;0
Add110;0;116;0
Add101;0;100;0
Add111;0;116;1
Add121;0;104;0
Add131;0;117;0
Add141;0;21;0
Add151;0;35;1
Add16;0;21;2
Add17;0;34;1
Add18;0;25;2
Add19;0;32;3
Add210;0;16;1
Add20;0;44;2
Add21;0;117;1
Add22;0;20;2
Add23;0;25;4
Add24;0;39;5
Add25;0;44;3
Add26;0;24;1
Add27;0;91;3
Add28;0;108;2
Add29;0;114;4
Add31;0;29;0
Add41;0;19;2
Add51;0;112;4
Product114;0;14;0
Add61;0;100;5
Add71;0;113;1
Add81;0;24;3
Add91;0;38;4
Product112;0;5;0
Product113;0;10;12
Product1010;0;2;0
Product100;0;3;13
Product101;0;1;0
Product102;0;20;0
Product103;0;6;1
Product104;0;17;14
Product105;0;22;1
Product106;0;14;1
Product107;0;5;1
Product291;0;101;15
Product121;0;2;1
Product131;0;10;16
Product141;0;2;2
Product151;0;12;2
Product161;0;6;2
Product171;0;5;3
Product181;0;7;2
Product191;0;4;0
Product211;0;2;3
Product201;0;17;17
Product212;0;9;4
Product221;0;12;4
Product231;0;106;2
Product241;0;5;5
Product251;0;93;5
Product261;0;5;6
Product271;0;3;18
Product281;0;13;3
Product501;0;7;3
Product311;0;24;19
Product301;0;92;3
Product312;0;8;4
Product321;0;3;20
Product331;0;5;7
Product341;0;3;21
Product351;0;6;4
Product361;0;31;22
Product371;0;9;6
Product381;0;14;4
Product391;0;17;23
Product411;0;5;8
Product401;0;7;5
Product412;0;2;7
Product421;0;7;6
Product431;0;4;1
Product441;0;14;7
Product451;0;7;8
Product461;0;91;9
Product471;0;13;5
Product481;0;4;2
Product491;0;98;10
Product511;0;13;6
Product78;0;108;24
Product79;0;21;11
Product512;0;93;8
Product521;0;14;12
Product531;0;103;9
Product54;0;97;7
Product55;0;97;8
Product56;0;4;3
Product57;0;5;10
Product58;0;3;25
Product59;0;6;9
Product611;0;5;11
Product60;0;15;5
Product61;0;15;6
Product62;0;7;13
Product63;0;15;7
Product64;0;3;26
Product65;0;2;9
Product66;0;2;10
Product67;0;2;11
Product68;0;8;8
Product69;0;9;12
Product711;0;13;10
Product70;0;14;14
Product71;0;16;13
Product72;0;98;15
Product73;0;15;9
Product74;0;6;11
Product75;0;1;10
Product76;0;11;4
Product77;0;2;14
Add112;0;28;5
Add10;0;78;2
Product811;0;2;15
Product80;0;15;11
Product81;0;7;16
Product82;0;15;12
Product83;0;7;17
Product84;0;12;12
Product85;0;16;16
Product86;0;3;27
Product87;0;14;18
Product88;0;1;13
Product89;0;2;17
Product911;0;11;5
Product90;0;17;28
Product91;0;25;6
Product92;0;25;7
Product93;0;20;12
Product94;0;6;13
Product95;0;6;14
Product96;0;12;13
Product97;0;1;14
Product98;0;11;8
Product99;0;13;15
Subtract12;0;28;0
Subtract1;0;22;0
Subtract10;0;30;0
Subtract11;0;98;1
Subtract2;0;24;0
Subtract3;0;108;1
Subtract4;0;31;2
Subtract5;0;108;3
Subtract6;0;112;2
Subtract7;0;26;0
Subtract8;0;29;1
Subtract9;0;37;1
Add32;0;23;6
Product35;0;9;18
Product36;0;2;19
Product37;0;7;19
Add11;0;83;3
Add12;0;88;6
