# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM47.xml
# vertex;sample;cycle;fu
Product11;0;173;0
Product12;0;204;0
Product13;0;194;0
In2;0;0;0
Product;0;50;0
Product1;0;22;0
Product10;0;194;1
Product14;0;225;0
Product15;0;204;1
Product16;0;239;0
Product17;0;218;0
Product18;0;398;0
Product19;0;377;0
Product2;0;64;0
Product20;0;422;0
Product21;0;400;0
Product22;0;442;0
Product23;0;421;0
Product24;0;260;0
Product25;0;239;1
Product26;0;307;0
Product27;0;281;0
Product28;0;323;0
Product29;0;302;0
Product3;0;43;0
Product30;0;384;1
Product31;0;384;2
Product32;0;477;0
Product33;0;481;1
Product34;0;574;0
Product35;0;553;0
Product36;0;593;0
Product37;0;585;0
Product38;0;614;1
Product39;0;593;1
Product4;0;107;1
Product40;0;713;1
Product41;0;704;3
Product42;0;823;0
Product43;0;802;0
Product44;0;495;2
Product45;0;876;0
Product46;0;855;0
Product47;0;897;0
Product48;0;876;1
Product49;0;729;1
Product5;0;107;2
Product50;0;708;1
Product51;0;775;0
Product52;0;781;0
Product7;0;100;0
Product53;0;795;0
Product54;0;774;0
Product55;0;474;1
Product56;0;802;1
Product57;0;794;2
Product58;0;530;0
Product59;0;512;4
Product6;0;121;1
Product60;0;551;0
Product61;0;530;1
Product62;0;553;1
Product63;0;559;3
Sum20;0;409;0
Product8;0;180;0
Product9;0;180;1
Sum1;0;116;0
Sum10;0;189;0
Sum11;0;184;0
Sum12;0;204;0
Sum13;0;199;0
Sum14;0;208;0
Sum15;0;236;0
Sum16;0;231;0
Sum17;0;318;0
Sum18;0;393;0
Sum19;0;388;0
Sum2;0;59;0
Sum38;0;602;0
Sum21;0;403;0
Sum22;0;430;0
Sum23;0;462;0
Sum24;0;449;0
Sum25;0;255;0
Sum26;0;250;0
Sum27;0;269;0
Sum28;0;264;0
Sum29;0;311;0
Sum3;0;54;0
Sum30;0;338;0
Sum31;0;331;0
Sum32;0;437;0
Sum33;0;546;0
Sum34;0;569;0
Sum35;0;563;0
Sum36;0;599;0
Sum37;0;579;0
Sum6;0;111;0
Sum39;0;667;0
Sum4;0;74;0
Sum40;0;621;0
Sum41;0;790;0
Sum42;0;818;0
Sum43;0;806;0
Sum44;0;490;0
Sum45;0;872;0
Sum46;0;862;0
Sum47;0;880;0
Sum48;0;937;0
Sum49;0;928;0
Sum5;0;69;0
Sum50;0;724;0
Sum51;0;719;0
Sum52;0;739;0
Sum53;0;733;0
Sum54;0;785;0
Sum55;0;485;0
Sum56;0;804;0
Sum57;0;799;0
Sum58;0;892;0
Sum59;0;533;0
b13;0;0;0
b14;0;0;0
Sum60;0;514;0
Sum61;0;536;0
Sum62;0;561;0
Sum63;0;555;0
Sum64;0;609;0
Sum7;0;134;0
Sum8;0;128;0
Sum9;0;220;0
a;0;0;0
a1;0;0;0
a10;0;0;0
a11;0;0;0
a12;0;0;0
a13;0;0;0
a14;0;0;0
a15;0;0;0
a2;0;0;0
a3;0;0;0
a4;0;0;0
a5;0;0;0
a6;0;0;0
a7;0;0;0
a8;0;0;0
a9;0;0;0
b;0;0;0
b1;0;0;0
b10;0;0;0
b11;0;0;0
b12;0;0;0
d4;0;0;0
d5;0;0;0
b15;0;0;0
b2;0;0;0
b3;0;0;0
b4;0;0;0
b5;0;0;0
b6;0;0;0
b7;0;0;0
b8;0;0;0
b9;0;0;0
c;0;0;0
c1;0;0;0
c10;0;0;0
c11;0;0;0
c12;0;0;0
c13;0;0;0
c14;0;0;0
c15;0;0;0
c2;0;0;0
c3;0;0;0
c4;0;0;0
c5;0;0;0
c6;0;0;0
c7;0;0;0
c8;0;0;0
c9;0;0;0
d;0;0;0
d1;0;0;0
d10;0;0;0
d11;0;0;0
d12;0;0;0
d13;0;0;0
d14;0;0;0
d15;0;0;0
d2;0;0;0
d3;0;0;0
d6;0;0;0
d7;0;0;0
d8;0;0;0
d9;0;0;0
Out2;0;942;0
Product11;1;194;2
Product12;1;225;2
Product13;1;215;1
In2;1;21;0
Product;1;71;1
Product1;1;43;3
Product10;1;215;2
Product14;1;246;0
Product15;1;225;3
Product16;1;260;2
Product17;1;239;4
Product18;1;419;0
Product19;1;398;1
Product2;1;85;0
Product20;1;443;0
Product21;1;421;1
Product22;1;463;0
Product23;1;442;1
Product24;1;281;2
Product25;1;260;3
Product26;1;328;0
Product27;1;302;1
Product28;1;344;0
Product29;1;323;1
Product3;1;64;5
Product30;1;405;1
Product31;1;405;2
Product32;1;498;1
Product33;1;502;1
Product34;1;595;0
Product35;1;574;1
Product36;1;614;2
Product37;1;606;0
Product38;1;635;1
Product39;1;614;3
Product4;1;128;6
Product40;1;734;1
Product41;1;725;3
Product42;1;844;2
Product43;1;823;1
Product44;1;516;4
Product45;1;897;1
Product46;1;876;2
Product47;1;918;1
Product48;1;897;2
Product49;1;750;2
Product5;1;128;7
Product50;1;729;3
Product51;1;796;0
Product52;1;802;2
Product7;1;121;2
Product53;1;816;0
Product54;1;795;1
Product55;1;495;5
Product56;1;823;2
Product57;1;815;6
Product58;1;551;1
Product59;1;533;4
Product6;1;142;2
Product60;1;572;0
Product61;1;551;2
Product62;1;574;2
Product63;1;580;5
Sum20;1;430;1
Product8;1;201;2
Product9;1;201;3
Sum1;1;137;1
Sum10;1;210;1
Sum11;1;205;1
Sum12;1;225;1
Sum13;1;220;1
Sum14;1;229;1
Sum15;1;257;1
Sum16;1;252;1
Sum17;1;339;1
Sum18;1;414;1
Sum19;1;409;1
Sum2;1;80;1
Sum38;1;623;1
Sum21;1;424;1
Sum22;1;451;1
Sum23;1;483;1
Sum24;1;470;1
Sum25;1;276;1
Sum26;1;271;1
Sum27;1;290;1
Sum28;1;285;1
Sum29;1;332;1
Sum3;1;75;1
Sum30;1;359;1
Sum31;1;352;1
Sum32;1;458;1
Sum33;1;567;1
Sum34;1;590;1
Sum35;1;584;1
Sum36;1;620;1
Sum37;1;600;1
Sum6;1;132;1
Sum39;1;688;1
Sum4;1;95;1
Sum40;1;642;1
Sum41;1;811;1
Sum42;1;839;1
Sum43;1;827;1
Sum44;1;511;1
Sum45;1;893;1
Sum46;1;883;1
Sum47;1;901;1
Sum48;1;958;1
Sum49;1;949;1
Sum5;1;90;1
Sum50;1;745;1
Sum51;1;740;1
Sum52;1;760;1
Sum53;1;754;1
Sum54;1;806;1
Sum55;1;506;1
Sum56;1;825;1
Sum57;1;820;1
Sum58;1;913;1
Sum59;1;554;1
b13;1;21;0
b14;1;21;0
Sum60;1;535;1
Sum61;1;557;1
Sum62;1;582;1
Sum63;1;576;1
Sum64;1;630;1
Sum7;1;155;1
Sum8;1;149;1
Sum9;1;241;1
a;1;21;0
a1;1;21;0
a10;1;21;0
a11;1;21;0
a12;1;21;0
a13;1;21;0
a14;1;21;0
a15;1;21;0
a2;1;21;0
a3;1;21;0
a4;1;21;0
a5;1;21;0
a6;1;21;0
a7;1;21;0
a8;1;21;0
a9;1;21;0
b;1;21;0
b1;1;21;0
b10;1;21;0
b11;1;21;0
b12;1;21;0
d4;1;21;0
d5;1;21;0
b15;1;21;0
b2;1;21;0
b3;1;21;0
b4;1;21;0
b5;1;21;0
b6;1;21;0
b7;1;21;0
b8;1;21;0
b9;1;21;0
c;1;21;0
c1;1;21;0
c10;1;21;0
c11;1;21;0
c12;1;21;0
c13;1;21;0
c14;1;21;0
c15;1;21;0
c2;1;21;0
c3;1;21;0
c4;1;21;0
c5;1;21;0
c6;1;21;0
c7;1;21;0
c8;1;21;0
c9;1;21;0
d;1;21;0
d1;1;21;0
d10;1;21;0
d11;1;21;0
d12;1;21;0
d13;1;21;0
d14;1;21;0
d15;1;21;0
d2;1;21;0
d3;1;21;0
d6;1;21;0
d7;1;21;0
d8;1;21;0
d9;1;21;0
Out2;1;963;0
Product11;2;216;1
Product12;2;247;3
Product13;2;237;1
In2;2;43;0
Product;2;93;1
Product1;2;65;3
Product10;2;237;2
Product14;2;268;3
Product15;2;247;4
Product16;2;282;3
Product17;2;261;0
Product18;2;441;3
Product19;2;420;1
Product2;2;107;4
Product20;2;465;2
Product21;2;443;2
Product22;2;485;2
Product23;2;464;1
Product24;2;303;7
Product25;2;282;4
Product26;2;350;2
Product27;2;324;6
Product28;2;366;3
Product29;2;345;4
Product3;2;86;2
Product30;2;427;5
Product31;2;427;6
Product32;2;520;1
Product33;2;524;4
Product34;2;617;2
Product35;2;596;0
Product36;2;636;1
Product37;2;628;2
Product38;2;657;3
Product39;2;636;2
Product4;2;150;3
Product40;2;756;3
Product41;2;747;7
Product42;2;866;3
Product43;2;845;1
Product44;2;538;5
Product45;2;919;3
Product46;2;898;3
Product47;2;940;3
Product48;2;919;4
Product49;2;772;7
Product5;2;150;4
Product50;2;751;8
Product51;2;818;2
Product52;2;824;0
Product7;2;143;1
Product53;2;838;1
Product54;2;817;0
Product55;2;517;1
Product56;2;845;2
Product57;2;837;2
Product58;2;573;0
Product59;2;555;8
Product6;2;164;2
Product60;2;594;2
Product61;2;573;1
Product62;2;596;1
Product63;2;602;6
Sum20;2;452;2
Product8;2;223;0
Product9;2;223;1
Sum1;2;159;2
Sum10;2;232;2
Sum11;2;227;2
Sum12;2;247;2
Sum13;2;242;2
Sum14;2;251;2
Sum15;2;279;2
Sum16;2;274;2
Sum17;2;361;2
Sum18;2;436;2
Sum19;2;431;2
Sum2;2;102;2
Sum38;2;645;2
Sum21;2;446;2
Sum22;2;473;2
Sum23;2;505;2
Sum24;2;492;2
Sum25;2;298;2
Sum26;2;293;2
Sum27;2;312;2
Sum28;2;307;2
Sum29;2;354;2
Sum3;2;97;2
Sum30;2;381;2
Sum31;2;374;2
Sum32;2;480;2
Sum33;2;589;2
Sum34;2;612;2
Sum35;2;606;2
Sum36;2;642;2
Sum37;2;622;2
Sum6;2;154;2
Sum39;2;710;2
Sum4;2;117;2
Sum40;2;664;2
Sum41;2;833;2
Sum42;2;861;2
Sum43;2;849;2
Sum44;2;533;2
Sum45;2;915;2
Sum46;2;905;2
Sum47;2;923;2
Sum48;2;980;2
Sum49;2;971;2
Sum5;2;112;2
Sum50;2;767;2
Sum51;2;762;2
Sum52;2;782;2
Sum53;2;776;2
Sum54;2;828;2
Sum55;2;528;2
Sum56;2;847;2
Sum57;2;842;2
Sum58;2;935;2
Sum59;2;576;2
b13;2;43;0
b14;2;43;0
Sum60;2;557;2
Sum61;2;579;2
Sum62;2;604;2
Sum63;2;598;2
Sum64;2;652;2
Sum7;2;177;2
Sum8;2;171;2
Sum9;2;263;2
a;2;43;0
a1;2;43;0
a10;2;43;0
a11;2;43;0
a12;2;43;0
a13;2;43;0
a14;2;43;0
a15;2;43;0
a2;2;43;0
a3;2;43;0
a4;2;43;0
a5;2;43;0
a6;2;43;0
a7;2;43;0
a8;2;43;0
a9;2;43;0
b;2;43;0
b1;2;43;0
b10;2;43;0
b11;2;43;0
b12;2;43;0
d4;2;43;0
d5;2;43;0
b15;2;43;0
b2;2;43;0
b3;2;43;0
b4;2;43;0
b5;2;43;0
b6;2;43;0
b7;2;43;0
b8;2;43;0
b9;2;43;0
c;2;43;0
c1;2;43;0
c10;2;43;0
c11;2;43;0
c12;2;43;0
c13;2;43;0
c14;2;43;0
c15;2;43;0
c2;2;43;0
c3;2;43;0
c4;2;43;0
c5;2;43;0
c6;2;43;0
c7;2;43;0
c8;2;43;0
c9;2;43;0
d;2;43;0
d1;2;43;0
d10;2;43;0
d11;2;43;0
d12;2;43;0
d13;2;43;0
d14;2;43;0
d15;2;43;0
d2;2;43;0
d3;2;43;0
d6;2;43;0
d7;2;43;0
d8;2;43;0
d9;2;43;0
Out2;2;985;0
