# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM58.xml
# vertex;sample;cycle;fu
Product11;0;26;0
Product12;0;11;0
Product13;0;1;0
In2;0;2;0
Product;0;1;1
Product1;0;1;2
Product10;0;26;1
Product14;0;21;0
Product15;0;1;3
Product16;0;28;0
Product17;0;5;0
Product18;0;56;0
Product19;0;64;0
Product2;0;1;4
Product20;0;64;1
Product21;0;35;0
Product22;0;59;0
Product23;0;35;1
Product24;0;21;1
Product25;0;5;1
Product26;0;31;0
Product27;0;23;0
Product28;0;31;1
Product29;0;15;0
Product3;0;1;5
Product30;0;61;0
Product31;0;25;0
Product32;0;61;1
Product33;0;51;0
Product34;0;81;0
Product35;0;67;0
Product36;0;91;0
Product37;0;78;0
Product38;0;91;1
Product39;0;77;0
Product4;0;1;6
Product40;0;120;1
Product41;0;88;0
Product42;0;121;0
Product43;0;115;1
Product44;0;61;2
Product45;0;131;1
Product46;0;117;0
Product47;0;131;2
Product48;0;128;2
Product49;0;101;0
Product5;0;1;7
Product50;0;95;2
Product51;0;111;0
Product52;0;97;0
Product7;0;1;8
Product53;0;111;1
Product54;0;98;0
Product55;0;51;2
Product56;0;121;1
Product57;0;112;0
Product58;0;86;0
Product59;0;61;3
Product6;0;16;0
Product60;0;71;0
Product61;0;59;1
Product62;0;81;1
Product63;0;67;3
Sum20;0;75;0
Product8;0;13;1
Product9;0;2;0
Sum1;0;20;0
Sum10;0;30;0
Sum11;0;18;0
Sum12;0;35;0
Sum13;0;30;1
Sum14;0;24;0
Sum15;0;45;0
Sum16;0;40;0
Sum17;0;60;0
Sum18;0;70;0
Sum19;0;65;0
Sum2;0;10;0
Sum38;0;112;0
Sum21;0;68;0
Sum22;0;68;1
Sum23;0;85;0
Sum24;0;64;0
Sum25;0;50;0
Sum26;0;32;0
Sum27;0;55;0
Sum28;0;28;0
Sum29;0;53;0
Sum3;0;5;0
Sum30;0;65;1
Sum31;0;38;0
Sum32;0;80;0
Sum33;0;100;0
Sum34;0;110;0
Sum35;0;86;0
Sum36;0;115;0
Sum37;0;110;1
Sum6;0;14;0
Sum39;0;125;0
Sum4;0;15;0
Sum40;0;118;0
Sum41;0;140;0
Sum42;0;150;1
Sum43;0;128;1
Sum44;0;90;0
Sum45;0;155;0
Sum46;0;132;2
Sum47;0;152;1
Sum48;0;165;0
Sum49;0;142;1
Sum5;0;10;1
Sum50;0;130;0
Sum51;0;124;1
Sum52;0;135;0
Sum53;0;114;1
Sum54;0;134;1
Sum55;0;75;1
Sum56;0;145;0
Sum57;0;127;0
Sum58;0;160;1
Sum59;0;95;0
b13;0;0;0
b14;0;0;0
Sum60;0;78;2
Sum61;0;95;1
