# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM68.xml
# vertex;sample;cycle;fu
Product11;0;26;0
Product12;0;30;0
Product13;0;21;0
In2;0;9;0
Product;0;1;0
Product1;0;1;1
Product10;0;18;0
Product14;0;34;0
Product15;0;10;0
Product16;0;40;0
Product17;0;32;0
Product18;0;58;0
Product19;0;53;0
Product2;0;6;0
Product20;0;69;0
Product21;0;68;0
Product22;0;75;0
Product23;0;62;0
Product24;0;46;0
Product25;0;46;1
Product26;0;51;0
Product27;0;34;1
Product28;0;54;0
Product29;0;50;0
Product3;0;4;1
Product30;0;60;0
Product31;0;48;0
Product32;0;64;0
Product33;0;64;1
Product34;0;105;0
Product35;0;88;0
Product36;0;91;0
Product37;0;91;1
Product38;0;114;1
Product39;0;108;0
Product4;0;3;0
Product40;0;121;0
Product41;0;117;1
Product42;0;123;0
Product43;0;138;1
Product44;0;73;0
Product45;0;145;0
Product46;0;152;1
Product47;0;143;0
Product48;0;181;2
Product49;0;127;0
Product5;0;3;1
Product50;0;119;0
Product51;0;131;2
Product52;0;116;0
Product7;0;15;1
Product53;0;128;2
Product54;0;127;1
Product55;0;60;1
Product56;0;136;0
Product57;0;142;0
Product58;0;70;1
Product59;0;63;2
Product6;0;8;1
Product60;0;96;1
Product61;0;87;0
Product62;0;100;0
Product63;0;99;0
Sum20;0;75;0
Product8;0;10;2
Product9;0;5;1
Sum1;0;20;0
Sum10;0;30;0
Sum11;0;25;0
Sum12;0;35;0
Sum13;0;30;1
Sum14;0;35;1
Sum15;0;45;0
Sum16;0;40;0
Sum17;0;60;0
Sum18;0;70;0
Sum19;0;64;0
Sum2;0;10;0
Sum38;0;95;0
Sum21;0;62;0
Sum22;0;75;1
Sum23;0;85;0
Sum24;0;80;0
Sum25;0;50;0
Sum26;0;45;1
Sum27;0;55;0
Sum28;0;50;1
Sum29;0;55;1
Sum3;0;5;0
Sum30;0;65;0
Sum31;0;60;1
Sum32;0;80;1
Sum33;0;100;0
Sum34;0;110;0
Sum35;0;105;0
Sum36;0;115;0
Sum37;0;109;2
Sum6;0;8;0
Sum39;0;125;0
Sum4;0;15;0
Sum40;0;118;0
Sum41;0;141;0
Sum42;0;151;0
Sum43;0;146;0
Sum44;0;90;0
Sum45;0;156;0
Sum46;0;148;1
Sum47;0;156;1
Sum48;0;193;1
Sum49;0;188;2
Sum5;0;10;1
Sum50;0;130;0
Sum51;0;125;1
Sum52;0;136;1
Sum53;0;131;0
Sum54;0;136;2
Sum55;0;68;0
Sum56;0;146;1
Sum57;0;132;1
Sum58;0;161;0
Sum59;0;95;1
b13;0;9;0
b14;0;9;0
Sum60;0;90;1
Sum61;0;74;2
Sum62;0;105;1
Sum63;0;100;1
Sum64;0;120;0
Sum7;0;25;1
Sum8;0;19;0
Sum9;0;40;1
a;0;0;0
a1;0;0;0
a10;0;9;0
a11;0;9;0
a12;0;9;0
a13;0;9;0
a14;0;9;0
a15;0;9;0
a2;0;0;0
a3;0;2;0
a4;0;9;0
a5;0;9;0
a6;0;9;0
a7;0;9;0
a8;0;9;0
a9;0;9;0
b;0;0;0
b1;0;0;0
b10;0;9;0
b11;0;9;0
b12;0;9;0
d4;0;2;0
d5;0;9;0
b15;0;0;0
b2;0;0;0
b3;0;2;0
b4;0;9;0
b5;0;9;0
b6;0;9;0
b7;0;9;0
b8;0;9;0
b9;0;9;0
c;0;0;0
c1;0;1;0
c10;0;9;0
c11;0;9;0
c12;0;9;0
c13;0;9;0
c14;0;9;0
c15;0;9;0
c2;0;0;0
c3;0;0;0
c4;0;2;0
c5;0;9;0
c6;0;9;0
c7;0;9;0
c8;0;9;0
c9;0;9;0
d;0;2;0
d1;0;0;0
d10;0;9;0
d11;0;9;0
d12;0;9;0
d13;0;9;0
d14;0;9;0
d15;0;1;0
d2;0;1;0
d3;0;0;0
d6;0;9;0
d7;0;9;0
d8;0;9;0
d9;0;9;0
Out2;0;198;0
Product11;1;31;0
Product12;1;45;0
Product13;1;44;1
In2;1;1;0
Product;1;15;2
Product1;1;12;0
Product10;1;38;0
Product14;1;45;1
Product15;1;19;0
Product16;1;55;1
Product17;1;55;2
Product18;1;81;1
Product19;1;49;0
Product2;1;19;1
Product20;1;86;0
Product21;1;73;1
Product22;1;85;1
Product23;1;57;1
Product24;1;58;1
Product25;1;23;1
Product26;1;66;0
Product27;1;34;2
Product28;1;71;0
Product29;1;39;0
Product3;1;20;0
Product30;1;75;1
Product31;1;43;0
Product32;1;95;1
Product33;1;92;0
Product34;1;115;1
Product35;1;107;1
Product36;1;126;1
