# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM67.xml
# vertex;sample;cycle;fu
Product11;0;7;0
Product12;0;12;0
Product13;0;10;0
In2;0;9;0
Product;0;1;0
Product1;0;1;1
Product10;0;10;1
Product14;0;9;0
Product15;0;9;1
Product16;0;20;0
Product17;0;19;0
Product18;0;40;0
Product19;0;26;0
Product2;0;3;0
Product20;0;49;0
Product21;0;38;0
Product22;0;49;1
Product23;0;36;0
Product24;0;20;1
Product25;0;13;0
Product26;0;30;0
Product27;0;16;0
Product28;0;30;1
Product29;0;23;0
Product3;0;2;0
Product30;0;56;0
Product31;0;33;0
Product32;0;59;0
Product33;0;60;0
Product34;0;105;0
Product35;0;74;2
Product36;0;96;0
Product37;0;88;0
Product38;0;97;1
Product39;0;92;0
Product4;0;3;1
Product40;0;103;0
Product41;0;88;1
Product42;0;120;1
Product43;0;111;0
Product44;0;59;1
Product45;0;132;0
Product46;0;122;0
Product47;0;130;1
Product48;0;116;0
Product49;0;111;1
Product5;0;4;1
Product50;0;98;0
Product51;0;110;0
Product52;0;96;1
Product7;0;7;1
Product53;0;110;1
Product54;0;98;1
Product55;0;57;0
Product56;0;121;1
Product57;0;106;0
Product58;0;70;0
Product59;0;57;2
Product6;0;5;0
Product60;0;72;0
Product61;0;62;0
Product62;0;87;1
Product63;0;93;0
Sum20;0;75;0
Product8;0;6;1
Product9;0;3;2
Sum1;0;20;0
Sum10;0;30;0
Sum11;0;10;0
Sum12;0;35;0
Sum13;0;16;0
Sum14;0;29;0
Sum15;0;45;0
Sum16;0;13;0
Sum17;0;60;0
Sum18;0;70;0
Sum19;0;65;0
Sum2;0;10;1
Sum38;0;113;0
Sum21;0;70;1
Sum22;0;75;1
Sum23;0;85;0
Sum24;0;80;1
Sum25;0;50;0
Sum26;0;45;1
Sum27;0;55;0
Sum28;0;45;2
Sum29;0;44;0
Sum3;0;5;0
Sum30;0;65;1
Sum31;0;45;3
Sum32;0;80;2
Sum33;0;100;0
Sum34;0;110;0
Sum35;0;101;0
Sum36;0;115;0
Sum37;0;110;1
Sum6;0;14;0
Sum39;0;125;0
Sum4;0;15;0
Sum40;0;111;0
Sum41;0;140;0
Sum42;0;150;0
Sum43;0;132;0
Sum44;0;90;0
Sum45;0;155;0
Sum46;0;138;2
Sum47;0;137;0
Sum48;0;192;0
Sum49;0;138;3
Sum5;0;10;4
Sum50;0;130;0
Sum51;0;117;0
Sum52;0;135;0
Sum53;0;115;1
Sum54;0;135;1
Sum55;0;64;1
Sum56;0;145;0
Sum57;0;128;2
Sum58;0;160;0
Sum59;0;95;0
b13;0;9;0
b14;0;9;0
Sum60;0;64;3
Sum61;0;92;0
Sum62;0;105;0
Sum63;0;77;1
Sum64;0;120;0
Sum7;0;25;0
Sum8;0;15;1
Sum9;0;40;0
a;0;0;0
a1;0;0;0
a10;0;9;0
a11;0;9;0
a12;0;9;0
a13;0;9;0
a14;0;9;0
a15;0;9;0
a2;0;0;0
a3;0;2;0
a4;0;9;0
a5;0;9;0
a6;0;9;0
a7;0;9;0
a8;0;9;0
a9;0;9;0
b;0;0;0
b1;0;0;0
b10;0;9;0
b11;0;9;0
b12;0;9;0
d4;0;2;0
d5;0;9;0
b15;0;1;0
b2;0;0;0
b3;0;2;0
b4;0;9;0
b5;0;9;0
b6;0;9;0
b7;0;9;0
b8;0;9;0
b9;0;9;0
c;0;0;0
c1;0;1;0
c10;0;9;0
c11;0;9;0
c12;0;9;0
c13;0;9;0
c14;0;9;0
c15;0;9;0
c2;0;0;0
c3;0;0;0
c4;0;2;0
c5;0;9;0
c6;0;9;0
c7;0;9;0
c8;0;9;0
c9;0;9;0
d;0;1;0
d1;0;1;0
d10;0;9;0
d11;0;9;0
d12;0;9;0
d13;0;9;0
d14;0;9;0
d15;0;0;0
d2;0;1;0
d3;0;0;0
d6;0;9;0
d7;0;9;0
d8;0;9;0
d9;0;9;0
Out2;0;198;0
Product11;1;34;2
Product12;1;45;0
Product13;1;43;0
In2;1;1;0
Product;1;15;0
Product1;1;13;1
Product10;1;36;1
Product14;1;46;2
Product15;1;17;0
Product16;1;55;0
Product17;1;48;0
Product18;1;77;2
Product19;1;48;1
Product2;1;18;0
Product20;1;85;0
Product21;1;64;0
Product22;1;85;1
Product23;1;58;1
Product24;1;56;2
Product25;1;54;0
Product26;1;65;2
Product27;1;44;0
Product28;1;68;2
Product29;1;54;1
Product3;1;15;1
Product30;1;75;0
Product31;1;41;1
Product32;1;95;0
Product33;1;63;0
Product34;1;115;0
Product35;1;81;1
Product36;1;125;0
Product37;1;114;0
Product38;1;125;1
Product39;1;116;1
Product4;1;25;0
Product40;1;135;2
Product41;1;107;1
Product42;1;155;0
Product43;1;122;2
Product44;1;95;1
Product45;1;166;1
Product46;1;139;1
Product47;1;165;0
Product48;1;147;1
Product49;1;136;1
Product5;1;24;2
Product50;1;107;2
Product51;1;146;1
Product52;1;114;1
Product7;1;14;0
Product53;1;145;2
Product54;1;115;1
Product55;1;60;1
Product56;1;155;1
Product57;1;127;1
Product58;1;105;2
Product59;1;104;1
Product6;1;27;2
