# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM57.xml
# vertex;sample;cycle;fu
Product11;0;1;0
Product12;0;31;0
Product13;0;37;0
In2;0;0;0
Product;0;1;1
Product1;0;1;2
Product10;0;24;0
Product14;0;31;1
Product15;0;24;1
Product16;0;46;0
Product17;0;43;0
Product18;0;62;0
Product19;0;61;0
Product2;0;1;3
Product20;0;72;0
Product21;0;75;0
Product22;0;72;1
Product23;0;74;0
Product24;0;41;0
Product25;0;46;1
Product26;0;57;0
Product27;0;57;1
Product28;0;51;0
Product29;0;36;0
Product3;0;1;4
Product30;0;64;0
Product31;0;64;1
Product32;0;87;0
Product33;0;63;0
Product34;0;114;0
Product35;0;82;0
Product36;0;119;0
Product37;0;92;0
Product38;0;113;0
Product39;0;92;1
Product4;0;4;0
Product40;0;123;0
Product41;0;111;0
Product42;0;143;0
Product43;0;128;2
Product44;0;85;0
Product45;0;162;0
Product46;0;152;2
Product47;0;155;0
Product48;0;138;1
Product49;0;123;1
Product5;0;1;5
Product50;0;113;1
Product51;0;133;0
Product52;0;123;2
Product7;0;1;6
Product53;0;133;1
Product54;0;128;3
Product55;0;86;0
Product56;0;143;1
Product57;0;128;4
Product58;0;93;0
Product59;0;91;1
Product6;0;6;0
Product60;0;93;1
Product61;0;104;0
Product62;0;103;0
Product63;0;82;1
Sum20;0;83;0
Product8;0;23;1
Product9;0;1;7
Sum1;0;20;0
Sum10;0;37;0
Sum11;0;27;0
Sum12;0;42;0
Sum13;0;35;0
Sum14;0;41;0
Sum15;0;52;0
Sum16;0;46;0
Sum17;0;67;0
Sum18;0;78;0
Sum19;0;68;0
Sum2;0;10;0
Sum38;0;123;0
Sum21;0;66;0
Sum22;0;81;0
Sum23;0;93;0
Sum24;0;82;0
Sum25;0;57;0
Sum26;0;51;0
Sum27;0;62;0
Sum28;0;53;0
Sum29;0;61;0
Sum3;0;5;0
Sum30;0;72;0
Sum31;0;56;0
Sum32;0;88;0
Sum33;0;109;0
Sum34;0;119;0
Sum35;0;113;0
Sum36;0;124;0
Sum37;0;118;0
