# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM50.xml
# vertex;sample;cycle;fu
Product11;0;1;0
Product12;0;9;0
Product13;0;1;1
In2;0;0;0
Product;0;1;2
Product1;0;1;3
Product10;0;1;4
Product14;0;9;1
Product15;0;1;5
Product16;0;19;0
Product17;0;5;0
Product18;0;55;0
Product19;0;28;0
Product2;0;1;6
Product20;0;60;0
Product21;0;60;1
Product22;0;64;0
Product23;0;64;1
Product24;0;19;1
Product25;0;5;1
Product26;0;30;0
Product27;0;15;0
Product28;0;29;0
Product29;0;15;1
Product3;0;4;0
Product30;0;40;0
Product31;0;27;0
Product32;0;64;2
Product33;0;64;3
Product34;0;80;0
Product35;0;68;1
Product36;0;90;0
Product37;0;77;0
Product38;0;93;1
Product39;0;77;1
Product4;0;1;7
Product40;0;107;0
Product41;0;88;0
Product42;0;128;4
Product43;0;128;5
Product44;0;63;0
Product45;0;131;0
Product46;0;128;6
Product47;0;131;1
Product48;0;128;7
Product49;0;101;0
Product5;0;1;8
Product50;0;126;0
Product51;0;111;0
Product52;0;111;1
Product7;0;1;9
Product53;0;111;2
Product54;0;110;0
Product55;0;61;0
Product56;0;128;8
Product57;0;128;9
Product58;0;70;0
Product59;0;64;10
Product6;0;1;10
Product60;0;70;1
Product61;0;64;11
Product62;0;80;1
Product63;0;69;2
Sum20;0;75;0
Product8;0;1;11
Product9;0;1;12
Sum1;0;20;0
Sum10;0;30;0
Sum11;0;18;0
Sum12;0;35;0
Sum13;0;17;0
Sum14;0;24;0
Sum15;0;45;0
Sum16;0;32;0
Sum17;0;60;0
Sum18;0;70;0
Sum19;0;64;0
Sum2;0;10;0
Sum38;0;94;1
Sum21;0;59;0
Sum22;0;64;1
Sum23;0;85;0
Sum24;0;68;0
Sum25;0;50;0
Sum26;0;23;0
Sum27;0;55;0
Sum28;0;23;1
Sum29;0;48;0
Sum3;0;5;0
Sum30;0;65;0
Sum31;0;48;1
Sum32;0;80;0
Sum33;0;100;0
Sum34;0;110;0
Sum35;0;85;1
Sum36;0;115;0
Sum37;0;110;1
Sum6;0;14;0
Sum39;0;125;0
Sum4;0;15;0
Sum40;0;118;0
Sum41;0;140;0
Sum42;0;150;0
Sum43;0;138;1
Sum44;0;90;0
Sum45;0;156;0
Sum46;0;132;1
Sum47;0;156;1
Sum48;0;166;0
Sum49;0;141;0
Sum5;0;8;0
Sum50;0;130;0
Sum51;0;116;0
Sum52;0;135;0
Sum53;0;130;1
Sum54;0;125;1
Sum55;0;77;1
Sum56;0;145;1
Sum57;0;121;0
Sum58;0;161;0
Sum59;0;95;0
b13;0;9;0
b14;0;9;0
Sum60;0;67;0
Sum61;0;78;1
Sum62;0;105;0
Sum63;0;97;1
Sum64;0;120;0
Sum7;0;25;0
Sum8;0;8;1
Sum9;0;40;0
a;0;0;0
a1;0;0;0
a10;0;9;0
a11;0;9;0
a12;0;9;0
a13;0;9;0
a14;0;9;0
a15;0;9;0
a2;0;0;0
a3;0;0;0
a4;0;0;0
a5;0;9;0
a6;0;9;0
a7;0;9;0
a8;0;9;0
a9;0;9;0
b;0;0;0
b1;0;0;0
b10;0;9;0
b11;0;9;0
b12;0;9;0
d4;0;2;0
d5;0;9;0
b15;0;9;0
b2;0;0;0
b3;0;0;0
b4;0;0;0
b5;0;9;0
b6;0;9;0
b7;0;9;0
b8;0;9;0
b9;0;9;0
c;0;0;0
c1;0;0;0
c10;0;9;0
c11;0;9;0
c12;0;9;0
c13;0;9;0
c14;0;9;0
c15;0;9;0
c2;0;0;0
c3;0;0;0
c4;0;2;0
c5;0;9;0
c6;0;9;0
c7;0;9;0
c8;0;9;0
c9;0;9;0
d;0;3;0
d1;0;0;0
d10;0;9;0
d11;0;9;0
d12;0;9;0
d13;0;9;0
d14;0;9;0
d15;0;9;0
d2;0;0;0
d3;0;0;0
d6;0;9;0
d7;0;9;0
d8;0;9;0
d9;0;9;0
Out2;0;192;0
Product11;1;36;0
Product12;1;45;0
Product13;1;33;0
In2;1;23;0
Product;1;15;2
Product1;1;15;3
Product10;1;35;0
Product14;1;45;1
Product15;1;33;1
Product16;1;55;1
Product17;1;46;1
Product18;1;76;0
Product19;1;64;12
Product2;1;15;4
Product20;1;86;0
Product21;1;64;13
Product22;1;86;1
Product23;1;64;14
Product24;1;55;2
Product25;1;36;1
Product26;1;65;13
Product27;1;31;0
Product28;1;67;2
Product29;1;31;1
Product3;1;1;14
Product30;1;75;0
Product31;1;64;15
Product32;1;96;0
Product33;1;64;16
Product34;1;115;0
Product35;1;80;2
Product36;1;125;1
Product37;1;98;0
Product38;1;128;17
Product39;1;90;1
Product4;1;25;0
Product40;1;135;0
Product41;1;128;18
Product42;1;157;2
Product43;1;128;19
Product44;1;96;1
Product45;1;166;0
Product46;1;131;3
Product47;1;166;1
Product48;1;138;0
Product49;1;135;1
Product5;1;7;2
Product50;1;128;20
Product51;1;146;0
Product52;1;128;21
Product7;1;30;1
Product53;1;147;2
Product54;1;128;22
Product55;1;64;23
Product56;1;155;1
Product57;1;128;24
Product58;1;105;0
Product59;1;70;2
Product6;1;25;1
Product60;1;108;0
Product61;1;70;3
Product62;1;115;1
Product63;1;80;3
Sum20;1;89;1
Product8;1;35;1
Product9;1;22;2
Sum1;1;34;0
Sum10;1;44;0
Sum11;1;39;0
Sum12;1;49;0
Sum13;1;44;1
Sum14;1;49;1
Sum15;1;59;1
Sum16;1;49;2
Sum17;1;74;2
Sum18;1;84;1
Sum19;1;79;1
Sum2;1;24;1
Sum38;1;129;1
Sum21;1;82;1
Sum22;1;90;1
Sum23;1;100;1
Sum24;1;92;2
Sum25;1;64;2
Sum26;1;59;2
Sum27;1;69;1
Sum28;1;62;0
Sum29;1;69;2
Sum3;1;19;0
Sum30;1;79;2
Sum31;1;73;0
Sum32;1;95;1
Sum33;1;115;1
Sum34;1;125;2
Sum35;1;119;1
Sum36;1;130;2
Sum37;1;120;1
Sum6;1;29;0
Sum39;1;140;1
Sum4;1;29;1
Sum40;1;135;1
Sum41;1;155;0
Sum42;1;165;0
Sum43;1;159;2
Sum44;1;105;1
Sum45;1;170;0
Sum46;1;163;1
Sum47;1;170;1
Sum48;1;190;1
Sum49;1;182;1
Sum5;1;23;2
Sum50;1;145;2
Sum51;1;139;1
Sum52;1;150;1
Sum53;1;141;2
Sum54;1;150;2
Sum55;1;100;2
Sum56;1;160;1
Sum57;1;153;2
Sum58;1;175;0
Sum59;1;110;2
b13;1;8;0
b14;1;8;0
Sum60;1;105;2
Sum61;1;109;1
Sum62;1;120;2
Sum63;1;115;2
Sum64;1;135;2
Sum7;1;39;1
Sum8;1;34;1
Sum9;1;54;2
a;1;14;0
a1;1;24;0
a10;1;8;0
a11;1;8;0
a12;1;8;0
a13;1;8;0
a14;1;8;0
a15;1;8;0
a2;1;34;0
a3;1;44;0
a4;1;54;0
a5;1;1;0
a6;1;1;0
a7;1;1;0
a8;1;1;0
a9;1;8;0
b;1;14;0
b1;1;24;0
b10;1;8;0
b11;1;8;0
b12;1;8;0
d4;1;1;0
d5;1;1;0
b15;1;8;0
b2;1;34;0
b3;1;44;0
b4;1;54;0
b5;1;1;0
b6;1;1;0
b7;1;1;0
b8;1;1;0
b9;1;8;0
c;1;1;0
c1;1;5;0
c10;1;8;0
c11;1;8;0
c12;1;8;0
c13;1;8;0
c14;1;8;0
c15;1;8;0
c2;1;16;0
c3;1;1;0
c4;1;1;0
c5;1;1;0
c6;1;1;0
c7;1;1;0
c8;1;1;0
c9;1;1;0
d;1;0;0
d1;1;16;0
d10;1;8;0
d11;1;8;0
d12;1;8;0
d13;1;8;0
d14;1;8;0
d15;1;8;0
d2;1;22;0
d3;1;1;0
d6;1;1;0
d7;1;1;0
d8;1;1;0
d9;1;1;0
Out2;1;198;0
Product11;2;35;2
Product12;2;59;0
Product13;2;45;2
In2;2;37;0
Product;2;29;3
Product1;2;15;5
Product10;2;49;0
Product14;2;63;1
Product15;2;63;2
Product16;2;69;3
Product17;2;64;25
Product18;2;91;2
Product19;2;89;2
Product2;2;29;4
Product20;2;100;2
Product21;2;90;2
Product22;2;100;3
Product23;2;96;2
Product24;2;69;4
Product25;2;64;26
Product26;2;79;6
Product27;2;78;0
Product28;2;79;7
Product29;2;67;4
Product3;2;15;8
Product30;2;89;3
Product31;2;78;1
Product32;2;110;2
Product33;2;106;0
Product34;2;130;0
Product35;2;128;27
Product36;2;140;1
Product37;2;128;28
Product38;2;140;2
Product39;2;128;29
Product4;2;39;0
Product40;2;150;3
Product41;2;135;3
Product42;2;170;1
Product43;2;157;5
Product44;2;110;3
Product45;2;181;0
Product46;2;166;2
Product47;2;181;1
Product48;2;166;3
Product49;2;151;0
Product5;2;25;4
Product50;2;135;4
Product51;2;161;2
Product52;2;152;1
Product7;2;25;5
Product53;2;161;3
Product54;2;146;1
Product55;2;96;3
Product56;2;171;1
Product57;2;162;1
Product58;2;120;0
Product59;2;110;4
Product6;2;39;1
Product60;2;120;1
Product61;2;113;1
Product62;2;130;1
Product63;2;128;30
Sum20;2;104;1
Product8;2;49;2
Product9;2;35;3
Sum1;2;48;2
Sum10;2;58;0
Sum11;2;53;0
Sum12;2;63;0
Sum13;2;58;1
Sum14;2;63;1
Sum15;2;73;1
Sum16;2;67;1
Sum17;2;88;2
Sum18;2;99;2
Sum19;2;94;2
Sum2;2;38;1
Sum38;2;144;1
Sum21;2;98;2
Sum22;2;104;2
Sum23;2;114;1
Sum24;2;108;2
Sum25;2;78;2
Sum26;2;73;2
Sum27;2;83;1
Sum28;2;76;2
Sum29;2;83;2
Sum3;2;33;2
Sum30;2;93;2
Sum31;2;84;2
Sum32;2;109;2
Sum33;2;129;2
Sum34;2;139;2
Sum35;2;134;1
Sum36;2;144;2
Sum37;2;136;2
Sum6;2;43;0
Sum39;2;155;1
Sum4;2;43;1
Sum40;2;146;2
Sum41;2;170;2
Sum42;2;180;1
Sum43;2;175;1
Sum44;2;119;2
Sum45;2;185;1
Sum46;2;180;2
Sum47;2;185;2
Sum48;2;195;2
Sum49;2;186;2
Sum5;2;38;2
Sum50;2;160;2
Sum51;2;154;2
Sum52;2;165;1
Sum53;2;155;2
Sum54;2;165;2
Sum55;2;114;2
Sum56;2;175;2
Sum57;2;167;2
Sum58;2;190;2
Sum59;2;124;1
b13;2;7;0
b14;2;7;0
Sum60;2;117;1
Sum61;2;124;2
Sum62;2;134;2
Sum63;2;127;2
Sum64;2;149;2
Sum7;2;53;2
Sum8;2;43;2
Sum9;2;68;2
a;2;28;0
a1;2;38;0
