# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM58.xml
# vertex;sample;cycle;fu
Product11;0;1;0
Product12;0;31;0
Product13;0;15;0
In2;0;9;0
Product;0;1;1
Product1;0;1;2
Product10;0;28;0
Product14;0;32;0
Product15;0;22;0
Product16;0;40;0
Product17;0;40;1
Product18;0;60;0
Product19;0;48;0
Product2;0;1;3
Product20;0;76;0
Product21;0;50;0
Product22;0;70;0
Product23;0;51;0
Product24;0;41;0
Product25;0;19;0
Product26;0;51;1
Product27;0;29;0
Product28;0;50;1
Product29;0;29;1
Product3;0;1;4
Product30;0;60;1
Product31;0;39;0
Product32;0;86;1
Product33;0;85;0
Product34;0;104;2
Product35;0;101;0
Product36;0;117;0
Product37;0;94;0
Product38;0;115;2
Product39;0;91;0
Product4;0;14;0
Product40;0;121;0
Product41;0;101;1
Product42;0;143;1
Product43;0;131;0
Product44;0;89;0
Product45;0;155;1
Product46;0;134;1
Product47;0;157;2
Product48;0;134;2
Product49;0;122;0
Product5;0;1;5
Product50;0;101;2
Product51;0;132;0
Product52;0;112;1
Product7;0;1;6
Product53;0;132;1
Product54;0;128;0
Product55;0;68;2
Product56;0;147;1
Product57;0;128;1
Product58;0;90;0
Product59;0;72;0
Product6;0;9;0
Product60;0;90;1
Product61;0;69;0
Product62;0;101;3
Product63;0;81;0
Sum20;0;81;0
Product8;0;21;1
Product9;0;9;1
Sum1;0;23;0
Sum10;0;36;0
Sum11;0;30;0
Sum12;0;41;0
Sum13;0;34;0
Sum14;0;40;0
Sum15;0;51;0
Sum16;0;45;0
Sum17;0;66;0
Sum18;0;76;0
Sum19;0;65;0
Sum2;0;10;0
Sum38;0;121;0
Sum21;0;64;0
Sum22;0;80;0
Sum23;0;91;0
Sum24;0;75;0
Sum25;0;56;0
Sum26;0;50;0
Sum27;0;61;0
Sum28;0;55;0
Sum29;0;59;0
Sum3;0;5;0
Sum30;0;71;0
Sum31;0;54;0
Sum32;0;86;0
Sum33;0;106;0
Sum34;0;117;0
Sum35;0;111;0
Sum36;0;122;0
Sum37;0;116;0
