# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM12.xml
# vertex;sample;cycle;fu
Product11;0;26;0
Product12;0;12;0
Product13;0;9;0
In2;0;2;0
Product;0;1;0
Product1;0;1;1
Product10;0;10;0
Product14;0;12;1
Product15;0;25;0
Product16;0;22;0
Product17;0;8;0
Product18;0;45;0
Product19;0;28;0
Product2;0;1;2
Product20;0;71;0
Product21;0;49;0
Product22;0;52;0
Product23;0;38;0
Product24;0;46;0
Product25;0;12;2
Product26;0;32;0
Product27;0;18;0
Product28;0;32;1
Product29;0;27;0
Product3;0;1;3
Product30;0;42;0
Product31;0;28;1
Product32;0;62;0
Product33;0;59;0
Product34;0;98;0
Product35;0;70;0
Product36;0;92;2
Product37;0;78;0
Product38;0;92;3
Product39;0;119;0
Product4;0;2;0
Product40;0;102;1
Product41;0;90;1
Product42;0;122;0
Product43;0;119;1
Product44;0;64;0
Product45;0;152;0
Product46;0;128;1
Product47;0;188;0
Product48;0;124;1
Product49;0;124;2
Product5;0;2;1
Product50;0;94;0
Product51;0;112;0
Product52;0;105;0
Product7;0;4;0
Product53;0;126;1
Product54;0;100;0
Product55;0;64;2
Product56;0;127;0
Product57;0;108;0
Product58;0;72;1
Product59;0;59;1
Product6;0;1;4
Product60;0;72;2
Product61;0;64;3
Product62;0;82;1
Product63;0;82;2
Sum20;0;75;0
Product8;0;19;0
Product9;0;1;5
Sum1;0;20;0
Sum10;0;30;0
Sum11;0;23;0
Sum12;0;35;0
Sum13;0;30;1
Sum14;0;16;0
Sum15;0;45;0
Sum16;0;40;0
Sum17;0;60;0
Sum18;0;70;0
Sum19;0;59;0
Sum2;0;10;0
Sum38;0;114;0
Sum21;0;54;0
Sum22;0;75;1
Sum23;0;85;0
Sum24;0;60;1
Sum25;0;50;1
Sum26;0;27;0
Sum27;0;55;0
Sum28;0;50;2
Sum29;0;54;1
Sum3;0;5;0
Sum30;0;65;0
Sum31;0;37;0
Sum32;0;80;1
Sum33;0;100;0
Sum34;0;110;0
Sum35;0;86;0
Sum36;0;115;0
Sum37;0;104;1
Sum6;0;10;1
Sum39;0;128;0
Sum4;0;15;0
Sum40;0;123;1
Sum41;0;143;1
Sum42;0;153;0
Sum43;0;142;0
Sum44;0;90;0
Sum45;0;158;2
Sum46;0;127;0
