# II 21.3333
# samples 3
# modulo 64
# graph /home/groups/fb16-digi/opt/hatschet/benchmarks/origami//iir_sos16.graphml
# resourceModel /home/groups/fb16-digi/projects/ratII/rm/origami//iir_sos16/RM5.xml
# vertex;sample;cycle;fu
Product11;0;123;0
Product12;0;169;0
Product13;0;167;0
In2;0;0;0
Product;0;34;0
Product1;0;34;1
Product10;0;143;0
Product14;0;189;0
Product15;0;169;1
Product16;0;232;0
Product17;0;232;1
Product18;0;374;0
Product19;0;358;0
Product2;0;48;0
Product20;0;419;0
Product21;0;420;0
Product22;0;435;0
Product23;0;414;0
Product24;0;251;1
Product25;0;229;0
Product26;0;299;0
Product27;0;299;1
Product28;0;313;0
Product29;0;293;1
Product3;0;28;0
Product30;0;356;1
Product31;0;355;1
Product32;0;499;1
Product33;0;471;0
Product34;0;623;0
Product35;0;602;0
Product36;0;686;0
Product37;0;665;0
Product38;0;706;0
Product39;0;685;0
Product4;0;78;0
Product40;0;751;1
Product41;0;729;1
Product42;0;880;1
Product43;0;855;1
Product44;0;513;0
Product45;0;946;0
Product46;0;945;0
Product47;0;960;0
Product48;0;945;1
Product49;0;767;0
Product5;0;81;0
Product50;0;746;0
Product51;0;795;0
Product52;0;795;1
Product7;0;75;0
Product53;0;814;1
Product54;0;788;0
Product55;0;493;1
Product56;0;861;0
Product57;0;861;1
Product58;0;556;0
Product59;0;556;1
Product6;0;96;0
Product60;0;574;0
Product61;0;554;1
Product62;0;609;0
Product63;0;609;1
Sum20;0;398;0
Product8;0;122;0
Product9;0;122;1
Sum1;0;91;0
Sum10;0;138;0
Sum11;0;126;0
Sum12;0;152;0
Sum13;0;147;0
Sum14;0;173;0
Sum15;0;198;0
Sum16;0;193;0
Sum17;0;308;0
Sum18;0;369;0
Sum19;0;360;0
Sum2;0;43;0
Sum38;0;690;0
Sum21;0;393;0
Sum22;0;425;0
Sum23;0;464;0
Sum24;0;459;0
Sum25;0;245;0
Sum26;0;236;0
Sum27;0;263;0
Sum28;0;258;0
Sum29;0;303;0
Sum3;0;38;0
Sum30;0;328;0
Sum31;0;323;0
Sum32;0;430;0
Sum33;0;569;0
Sum34;0;618;0
Sum35;0;613;0
Sum36;0;660;0
Sum37;0;655;0
Sum6;0;86;0
Sum39;0;730;0
Sum4;0;68;0
Sum40;0;725;0
